t (s),<greek>x</greek><sub>1</sub> (m),<greek>x</greek><sub>2</sub> (m),<greek>x</greek><sub>3</sub> (m),<greek>x</greek><sub>4</sub> (deg),<greek>x</greek><sub>5</sub> (deg),<greek>x</greek><sub>6</sub> (deg)
1.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-01,-5.575046E-09,-2.789243E-10,-5.060924E-08,3.165596E-09,-2.064445E-08,7.194088E-09
4.000000E-01,-3.194890E-08,-2.601016E-10,-2.676644E-07,1.709656E-08,-1.224679E-07,3.795615E-08
5.000000E-01,-1.060429E-07,2.080788E-09,-8.362684E-07,5.430607E-08,-4.147841E-07,1.187020E-07
6.000000E-01,-2.710158E-07,1.130853E-08,-2.027086E-06,1.334266E-07,-1.074563E-06,2.879476E-07
7.000000E-01,-5.860100E-07,3.552440E-08,-4.170419E-06,2.775050E-07,-2.345258E-06,5.921546E-07
8.000000E-01,-1.128613E-06,8.702991E-08,-7.650718E-06,5.132004E-07,-4.541361E-06,1.084236E-06
9.000000E-01,-1.997230E-06,1.830326E-07,-1.289403E-05,8.692124E-07,-8.051787E-06,1.820251E-06
1.000000E+00,-3.314450E-06,3.462918E-07,-2.035253E-05,1.374415E-06,-1.334411E-05,2.855819E-06
1.100000E+00,-5.230914E-06,6.056825E-07,-3.048690E-05,2.055917E-06,-2.097052E-05,4.242086E-06
1.200000E+00,-7.929446E-06,9.966102E-07,-4.374595E-05,2.937400E-06,-3.157474E-05,6.021791E-06
1.300000E+00,-1.162876E-05,1.561251E-06,-6.054384E-05,4.038056E-06,-4.589868E-05,8.225667E-06
1.400000E+00,-1.658603E-05,2.348617E-06,-8.123478E-05,5.372485E-06,-6.478632E-05,1.086940E-05
1.500000E+00,-2.309767E-05,3.414497E-06,-1.060858E-04,6.951766E-06,-8.918239E-05,1.395123E-05
1.600000E+00,-3.149778E-05,4.821382E-06,-1.352480E-04,8.785864E-06,-1.201236E-04,1.745011E-05
1.700000E+00,-4.215419E-05,6.638476E-06,-1.687274E-04,1.088737E-05,-1.587208E-04,2.132442E-05
1.800000E+00,-5.546239E-05,8.941943E-06,-2.063564E-04,1.327647E-05,-2.061323E-04,2.551097E-05
1.900000E+00,-7.183773E-05,1.181543E-05,-2.477671E-04,1.598688E-05,-2.635299E-04,2.992432E-05
2.000000E+00,-9.170705E-05,1.535091E-05,-2.923669E-04,1.907249E-05,-3.320593E-04,3.445627E-05
2.100000E+00,-1.155004E-04,1.964977E-05,-3.393187E-04,2.261422E-05,-4.128006E-04,3.897581E-05
2.200000E+00,-1.436442E-04,2.482396E-05,-3.875247E-04,2.672675E-05,-5.067313E-04,4.332952E-05
2.300000E+00,-1.765558E-04,3.099713E-05,-4.356148E-04,3.156449E-05,-6.146965E-04,4.734273E-05
2.400000E+00,-2.146413E-04,3.830544E-05,-4.819403E-04,3.732635E-05,-7.373889E-04,5.082160E-05
2.500000E+00,-2.582953E-04,4.689796E-05,-5.245727E-04,4.425870E-05,-8.753410E-04,5.355606E-05
2.600000E+00,-3.079032E-04,5.693651E-05,-5.613078E-04,5.265597E-05,-1.028928E-03,5.532373E-05
2.700000E+00,-3.638460E-04,6.859509E-05,-5.896772E-04,6.285853E-05,-1.198383E-03,5.589439E-05
2.800000E+00,-4.265067E-04,8.205875E-05,-6.069659E-04,7.524740E-05,-1.383818E-03,5.503471E-05
2.900000E+00,-4.962777E-04,9.752220E-05,-6.102402E-04,9.023574E-05,-1.585256E-03,5.251291E-05
3.000000E+00,-5.735690E-04,1.151883E-04,-5.963832E-04,1.082573E-04,-1.802662E-03,4.810297E-05
3.100000E+00,-6.588158E-04,1.352663E-04,-5.621411E-04,1.297521E-04,-2.035976E-03,4.158813E-05
3.200000E+00,-7.524849E-04,1.579704E-04,-5.041775E-04,1.551500E-04,-2.285141E-03,3.276381E-05
3.300000E+00,-8.550786E-04,1.835179E-04,-4.191339E-04,1.848531E-04,-2.550134E-03,2.143983E-05
