t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,1.586363E-05
3.000000E-01,6.595693E-05
4.000000E-01,1.537380E-04
5.000000E-01,2.822766E-04
6.000000E-01,4.542717E-04
7.000000E-01,6.720803E-04
8.000000E-01,9.377562E-04
9.000000E-01,1.253094E-03
1.000000E+00,1.619677E-03
1.100000E+00,2.038928E-03
1.200000E+00,2.512147E-03
1.300000E+00,3.040554E-03
1.400000E+00,3.625313E-03
1.500000E+00,4.267540E-03
1.600000E+00,4.968302E-03
1.700000E+00,5.728589E-03
1.800000E+00,6.549272E-03
1.900000E+00,7.431039E-03
2.000000E+00,8.374306E-03
2.100000E+00,9.379113E-03
2.200000E+00,1.044501E-02
2.300000E+00,1.157090E-02
2.400000E+00,1.275494E-02
2.500000E+00,1.399431E-02
2.600000E+00,1.528516E-02
2.700000E+00,1.662239E-02
2.800000E+00,1.799951E-02
2.900000E+00,1.940859E-02
3.000000E+00,2.084010E-02
3.100000E+00,2.228285E-02
3.200000E+00,2.372398E-02
3.300000E+00,2.514897E-02
3.400000E+00,2.654168E-02
3.500000E+00,2.788443E-02
3.600000E+00,2.915821E-02
3.700000E+00,3.034284E-02
3.800000E+00,3.141723E-02
3.900000E+00,3.235973E-02
4.000000E+00,3.314843E-02
4.100000E+00,3.376161E-02
4.200000E+00,3.417814E-02
4.300000E+00,3.437797E-02
4.400000E+00,3.434260E-02
4.500000E+00,3.405556E-02
4.600000E+00,3.350289E-02
4.700000E+00,3.267361E-02
4.800000E+00,3.156015E-02
4.900000E+00,3.015869E-02
5.000000E+00,2.846951E-02
5.100000E+00,2.649720E-02
5.200000E+00,2.425081E-02
5.300000E+00,2.174391E-02
5.400000E+00,1.899447E-02
5.500000E+00,1.602477E-02
5.600000E+00,1.286102E-02
5.700000E+00,9.533034E-03
5.800000E+00,6.073639E-03
5.900000E+00,2.518116E-03
6.000000E+00,-1.096530E-03
6.100000E+00,-4.732338E-03
6.200000E+00,-8.351228E-03
6.300000E+00,-1.191586E-02
6.400000E+00,-1.539049E-02
6.500000E+00,-1.874188E-02
6.600000E+00,-2.194005E-02
6.700000E+00,-2.495907E-02
6.800000E+00,-2.777775E-02
6.900000E+00,-3.038014E-02
7.000000E+00,-3.275604E-02
7.100000E+00,-3.490125E-02
7.200000E+00,-3.681776E-02
7.300000E+00,-3.851373E-02
7.400000E+00,-4.000336E-02
7.500000E+00,-4.130660E-02
7.600000E+00,-4.244873E-02
7.700000E+00,-4.345983E-02
7.800000E+00,-4.437412E-02
7.900000E+00,-4.522927E-02
8.000000E+00,-4.606565E-02
8.100000E+00,-4.692551E-02
8.200000E+00,-4.785221E-02
8.300000E+00,-4.888948E-02
8.400000E+00,-5.008069E-02
8.500000E+00,-5.146820E-02
8.600000E+00,-5.309284E-02
8.700000E+00,-5.499340E-02
8.800000E+00,-5.720631E-02
8.900000E+00,-5.976535E-02
9.000000E+00,-6.270148E-02
9.100000E+00,-6.604276E-02
9.200000E+00,-6.981435E-02
9.300000E+00,-7.403849E-02
9.400000E+00,-7.873463E-02
9.500000E+00,-8.391943E-02
9.600000E+00,-8.960683E-02
9.700000E+00,-9.580808E-02
9.800000E+00,-1.025317E-01
9.900000E+00,-1.097832E-01
1.000000E+01,-1.175651E-01
1.010000E+01,-1.258767E-01
1.020000E+01,-1.347133E-01
1.030000E+01,-1.440661E-01
1.040000E+01,-1.539217E-01
1.050000E+01,-1.642614E-01
1.060000E+01,-1.750607E-01
1.070000E+01,-1.862889E-01
1.080000E+01,-1.979084E-01
1.090000E+01,-2.098745E-01
1.100000E+01,-2.221351E-01
1.110000E+01,-2.346306E-01
1.120000E+01,-2.472940E-01
1.130000E+01,-2.600510E-01
1.140000E+01,-2.728209E-01
1.150000E+01,-2.855168E-01
1.160000E+01,-2.980469E-01
1.170000E+01,-3.103158E-01
1.180000E+01,-3.222250E-01
1.190000E+01,-3.336751E-01
1.200000E+01,-3.445673E-01
1.210000E+01,-3.548043E-01
1.220000E+01,-3.642926E-01
