t (s),<greek>x</greek><sub>1</sub> (m),<greek>x</greek><sub>2</sub> (m),<greek>x</greek><sub>3</sub> (m),<greek>x</greek><sub>4</sub> (deg),<greek>x</greek><sub>5</sub> (deg),<greek>x</greek><sub>6</sub> (deg)
3.400000E+00,5.885203E-04,-1.160036E-04,-4.690289E-04,-8.267514E-04,1.800187E-03,-1.076173E-04
3.500000E+00,6.461738E-04,-1.209907E-04,-5.531120E-04,-8.177276E-04,1.949167E-03,-1.042388E-04
3.600000E+00,7.037383E-04,-1.235642E-04,-6.462009E-04,-7.910339E-04,2.089026E-03,-9.454558E-05
3.700000E+00,7.604521E-04,-1.227844E-04,-7.481134E-04,-7.457584E-04,2.216065E-03,-7.672877E-05
3.800000E+00,8.155513E-04,-1.176653E-04,-8.584306E-04,-6.813361E-04,2.326721E-03,-4.863126E-05
3.900000E+00,8.682695E-04,-1.071875E-04,-9.764888E-04,-5.974812E-04,2.417648E-03,-7.776842E-06
4.000000E+00,9.178233E-04,-9.028976E-05,-1.101391E-03,-4.941001E-04,2.485738E-03,4.854777E-05
4.100000E+00,9.633884E-04,-6.583771E-05,-1.232040E-03,-3.712050E-04,2.528066E-03,1.231662E-04
4.200000E+00,1.004068E-03,-3.257931E-05,-1.367179E-03,-2.288468E-04,2.541780E-03,2.188602E-04
4.300000E+00,1.038867E-03,1.090131E-05,-1.505448E-03,-6.708256E-05,2.523966E-03,3.382187E-04
4.400000E+00,1.066666E-03,6.621483E-05,-1.645428E-03,1.140201E-04,2.471525E-03,4.835161E-04
4.500000E+00,1.086226E-03,1.351681E-04,-1.785677E-03,3.143489E-04,2.381104E-03,6.566403E-04
4.600000E+00,1.096190E-03,2.197262E-04,-1.924747E-03,5.337021E-04,2.249099E-03,8.590808E-04
4.700000E+00,1.095122E-03,3.219351E-04,-2.061176E-03,7.717584E-04,2.071758E-03,1.091972E-03
4.800000E+00,1.081541E-03,4.438112E-04,-2.193474E-03,1.028084E-03,1.845350E-03,1.356173E-03
4.900000E+00,1.053970E-03,5.872142E-04,-2.320088E-03,1.302194E-03,1.566386E-03,1.652352E-03
5.000000E+00,1.010977E-03,7.537221E-04,-2.439378E-03,1.593668E-03,1.231845E-03,1.981055E-03
5.100000E+00,9.512119E-04,9.445249E-04,-2.549599E-03,1.902308E-03,8.393649E-04,2.342726E-03
5.200000E+00,8.734247E-04,1.160352E-03,-2.648898E-03,2.228311E-03,3.873645E-04,2.737667E-03
5.300000E+00,7.764764E-04,1.401439E-03,-2.735327E-03,2.572422E-03,-1.249128E-04,3.165953E-03
5.400000E+00,6.593366E-04,1.667526E-03,-2.806872E-03,2.936021E-03,-6.974326E-04,3.627298E-03
5.500000E+00,5.210768E-04,1.957885E-03,-2.861485E-03,3.321143E-03,-1.329458E-03,4.120916E-03
5.600000E+00,3.608648E-04,2.271362E-03,-2.897113E-03,3.730395E-03,-2.019656E-03,4.645383E-03
5.700000E+00,1.779631E-04,2.606421E-03,-2.911721E-03,4.166789E-03,-2.766202E-03,5.198540E-03
5.800000E+00,-2.826492E-05,2.961186E-03,-2.903304E-03,4.633518E-03,-3.566840E-03,5.777422E-03
5.900000E+00,-2.583407E-04,3.333486E-03,-2.869887E-03,5.133700E-03,-4.418906E-03,6.378231E-03
6.000000E+00,-5.126494E-04,3.720898E-03,-2.809528E-03,5.670121E-03,-5.319305E-03,6.996332E-03
6.100000E+00,-7.914141E-04,4.120802E-03,-2.720313E-03,6.245015E-03,-6.264464E-03,7.626253E-03
6.200000E+00,-1.094666E-03,4.530448E-03,-2.600378E-03,6.859889E-03,-7.250272E-03,8.261688E-03
6.300000E+00,-1.422214E-03,4.947042E-03,-2.447929E-03,7.515392E-03,-8.272015E-03,8.895500E-03
6.400000E+00,-1.773606E-03,5.367825E-03,-2.261285E-03,8.211228E-03,-9.324313E-03,9.519726E-03
6.500000E+00,-2.148089E-03,5.790155E-03,-2.038917E-03,8.946097E-03,-1.040106E-02,1.012560E-02
6.600000E+00,-2.544557E-03,6.211558E-03,-1.779491E-03,9.717648E-03,-1.149532E-02,1.070366E-02
6.700000E+00,-2.961506E-03,6.629733E-03,-1.481896E-03,1.052246E-02,-1.259921E-02,1.124385E-02
6.800000E+00,-3.396970E-03,7.042528E-03,-1.145254E-03,1.135602E-02,-1.370375E-02,1.173577E-02
6.900000E+00,-3.848479E-03,7.447860E-03,-7.689212E-04,1.221275E-02,-1.479863E-02,1.216892E-02
7.000000E+00,-4.313028E-03,7.843620E-03,-3.524733E-04,1.308610E-02,-1.587207E-02,1.253305E-02
7.100000E+00,-4.787073E-03,8.227585E-03,1.042953E-04,1.396863E-02,-1.691068E-02,1.281841E-02
7.200000E+00,-5.266563E-03,8.597356E-03,6.013587E-04,1.485225E-02,-1.789943E-02,1.301610E-02
7.300000E+00,-5.747020E-03,8.950357E-03,1.138416E-03,1.572840E-02,-1.882181E-02,1.311817E-02
7.400000E+00,-6.223650E-03,9.283914E-03,1.714817E-03,1.658838E-02,-1.966010E-02,1.311784E-02
7.500000E+00,-6.691497E-03,9.595409E-03,2.329464E-03,1.742356E-02,-2.039592E-02,1.300946E-02
7.600000E+00,-7.145603E-03,9.882495E-03,2.980702E-03,1.822564E-02,-2.101081E-02,1.278854E-02
7.700000E+00,-7.581187E-03,1.014336E-02,3.666237E-03,1.898686E-02,-2.148698E-02,1.245174E-02
7.800000E+00,-7.993793E-03,1.037695E-02,4.383092E-03,1.970012E-02,-2.180799E-02,1.199690E-02
7.900000E+00,-8.379420E-03,1.058324E-02,5.127630E-03,2.035903E-02,-2.195937E-02,1.142318E-02
8.000000E+00,-8.734612E-03,1.076329E-02,5.895667E-03,2.095801E-02,-2.192910E-02,1.073124E-02
8.100000E+00,-9.056511E-03,1.091936E-02,6.682662E-03,2.149227E-02,-2.170787E-02,9.923658E-03
8.200000E+00,-9.342882E-03,1.105476E-02,7.483973E-03,2.195780E-02,-2.128919E-02,9.005223E-03
8.300000E+00,-9.592119E-03,1.117373E-02,8.295151E-03,2.235137E-02,-2.066933E-02,7.983375E-03
8.400000E+00,-9.803252E-03,1.128115E-02,9.112231E-03,2.267052E-02,-1.984720E-02,6.868487E-03
8.500000E+00,-9.975954E-03,1.138220E-02,9.931981E-03,2.291346E-02,-1.882420E-02,5.674005E-03
8.600000E+00,-1.011058E-02,1.148205E-02,1.075206E-02,2.307893E-02,-1.760418E-02,4.416351E-03
8.700000E+00,-1.020820E-02,1.158547E-02,1.157110E-02,2.316605E-02,-1.619352E-02,3.114560E-03
8.800000E+00,-1.027067E-02,1.169656E-02,1.238859E-02,2.317396E-02,-1.460126E-02,1.789638E-03
8.900000E+00,-1.030064E-02,1.181848E-02,1.320476E-02,2.310148E-02,-1.283948E-02,4.636849E-04
9.000000E+00,-1.030159E-02,1.195326E-02,1.402022E-02,2.294669E-02,-1.092359E-02,-8.411539E-04
9.100000E+00,-1.027778E-02,1.210170E-02,1.483566E-02,2.270650E-02,-8.872575E-03,-2.103795E-03
9.200000E+00,-1.023414E-02,1.226329E-02,1.565142E-02,2.237628E-02,-6.709174E-03,-3.305282E-03
9.300000E+00,-1.017607E-02,1.243615E-02,1.646710E-02,2.194966E-02,-4.459681E-03,-4.429688E-03
9.400000E+00,-1.010922E-02,1.261710E-02,1.728126E-02,2.141842E-02,-2.153511E-03,-5.464760E-03
9.500000E+00,-1.003916E-02,1.280158E-02,1.809112E-02,2.077271E-02,1.775956E-04,-6.402260E-03
9.600000E+00,-9.971109E-03,1.298375E-02,1.889239E-02,2.000140E-02,2.500666E-03,-7.237945E-03
9.700000E+00,-9.909572E-03,1.315653E-02,1.967933E-02,1.909279E-02,4.782796E-03,-7.971245E-03
9.800000E+00,-9.858116E-03,1.331164E-02,2.044474E-02,1.803539E-02,6.992545E-03,-8.604665E-03
9.900000E+00,-9.819164E-03,1.343980E-02,2.118025E-02,1.681890E-02,9.101285E-03,-9.143010E-03
1.000000E+01,-9.793900E-03,1.353095E-02,2.187656E-02,1.543526E-02,1.108435E-02,-9.592533E-03
1.010000E+01,-9.782271E-03,1.357461E-02,2.252383E-02,1.387964E-02,1.292190E-02,-9.960107E-03
1.020000E+01,-9.783078E-03,1.356033E-02,2.311200E-02,1.215134E-02,1.459937E-02,-1.025252E-02
1.030000E+01,-9.794146E-03,1.347825E-02,2.363116E-02,1.025447E-02,1.610754E-02,-1.047594E-02
1.040000E+01,-9.812536E-03,1.331968E-02,2.407174E-02,8.198422E-03,1.744221E-02,-1.063562E-02
1.050000E+01,-9.834779E-03,1.307771E-02,2.442474E-02,5.997949E-03,1.860366E-02,-1.073585E-02
1.060000E+01,-9.857088E-03,1.274771E-02,2.468174E-02,3.673047E-03,1.959580E-02,-1.078005E-02
1.070000E+01,-9.875537E-03,1.232771E-02,2.483482E-02,1.248463E-03,2.042540E-02,-1.077108E-02
1.080000E+01,-9.886180E-03,1.181864E-02,2.487647E-02,-1.247018E-03,2.110136E-02,-1.071165E-02
1.090000E+01,-9.885105E-03,1.122422E-02,2.479941E-02,-3.781466E-03,2.163410E-02,-1.060470E-02
1.100000E+01,-9.868424E-03,1.055081E-02,2.459641E-02,-6.320792E-03,2.203527E-02,-1.045378E-02
1.110000E+01,-9.832229E-03,9.806938E-03,2.426021E-02,-8.829748E-03,2.231758E-02,-1.026334E-02
1.120000E+01,-9.772506E-03,9.002788E-03,2.378351E-02,-1.127284E-02,2.249491E-02,-1.003886E-02
1.130000E+01,-9.685058E-03,8.149629E-03,2.315911E-02,-1.361511E-02,2.258251E-02,-9.786870E-03
1.140000E+01,-9.565460E-03,7.259253E-03,2.238012E-02,-1.582275E-02,2.259713E-02,-9.514831E-03
1.150000E+01,-9.409044E-03,6.343537E-03,2.144034E-02,-1.786354E-02,2.255713E-02,-9.230973E-03
1.160000E+01,-9.210965E-03,5.414139E-03,2.033464E-02,-1.970718E-02,2.248238E-02,-8.944074E-03
1.170000E+01,-8.966323E-03,4.482357E-03,1.905936E-02,-2.132552E-02,2.239386E-02,-8.663305E-03
1.180000E+01,-8.670343E-03,3.559140E-03,1.761261E-02,-2.269292E-02,2.231301E-02,-8.398153E-03
1.190000E+01,-8.318596E-03,2.655209E-03,1.599454E-02,-2.378662E-02,2.226086E-02,-8.158463E-03
1.200000E+01,-7.907216E-03,1.781220E-03,1.420731E-02,-2.458737E-02,2.225703E-02,-7.954593E-03
1.210000E+01,-7.433094E-03,9.479074E-04,1.225503E-02,-2.508026E-02,2.231870E-02,-7.797636E-03
1.220000E+01,-6.894001E-03,1.661193E-04,1.014341E-02,-2.525572E-02,2.245977E-02,-7.699636E-03
1.230000E+01,-6.288609E-03,-5.532899E-04,7.879390E-03,-2.511061E-02,2.269034E-02,-7.673710E-03
1.240000E+01,-5.616421E-03,-1.199760E-03,5.470621E-03,-2.464925E-02,2.301655E-02,-7.733991E-03
1.250000E+01,-4.877578E-03,-1.763507E-03,2.924997E-03,-2.388420E-02,2.344100E-02,-7.895315E-03
1.260000E+01,-4.072606E-03,-2.236152E-03,2.502128E-04,-2.283661E-02,2.396348E-02,-8.172664E-03
1.270000E+01,-3.202124E-03,-2.611428E-03,-2.546559E-03,-2.153598E-02,2.458211E-02,-8.580363E-03
1.280000E+01,-2.266560E-03,-2.885873E-03,-5.458852E-03,-2.001927E-02,2.529459E-02,-9.131151E-03
1.290000E+01,-1.265953E-03,-3.059418E-03,-8.480939E-03,-1.832946E-02,2.609933E-02,-9.835233E-03
1.300000E+01,-1.998454E-04,-3.135779E-03,-1.160773E-02,-1.651350E-02,2.699627E-02,-1.069945E-02
1.310000E+01,9.326808E-04,-3.122592E-03,-1.483458E-02,-1.462011E-02,2.798724E-02,-1.172668E-02
1.320000E+01,2.132847E-03,-3.031302E-03,-1.815697E-02,-1.269758E-02,2.907569E-02,-1.291557E-02
1.330000E+01,3.401919E-03,-2.876812E-03,-2.157022E-02,-1.079193E-02,3.026587E-02,-1.426051E-02
1.340000E+01,4.740891E-03,-2.676982E-03,-2.506918E-02,-8.945597E-03,3.156160E-02,-1.575199E-02
1.350000E+01,6.150171E-03,-2.452072E-03,-2.864794E-02,-7.196895E-03,3.296483E-02,-1.737697E-02
1.360000E+01,7.629311E-03,-2.224241E-03,-3.229955E-02,-5.580156E-03,3.447414E-02,-1.911946E-02
1.370000E+01,9.176827E-03,-2.017156E-03,-3.601589E-02,-4.126486E-03,3.608364E-02,-2.096094E-02
1.380000E+01,1.079012E-02,-1.855767E-03,-3.978754E-02,-2.864852E-03,3.778222E-02,-2.288068E-02
1.390000E+01,1.246546E-02,-1.766208E-03,-4.360372E-02,-1.823198E-03,3.955335E-02,-2.485594E-02
1.400000E+01,1.419810E-02,-1.775759E-03,-4.745234E-02,-1.029276E-03,4.137530E-02,-2.686216E-02
1.410000E+01,1.598231E-02,-1.912741E-03,-5.132015E-02,-5.109320E-04,4.322175E-02,-2.887301E-02
1.420000E+01,1.781144E-02,-2.206239E-03,-5.519296E-02,-2.957204E-04,4.506244E-02,-3.086062E-02
1.430000E+01,1.967793E-02,-2.685541E-03,-5.905594E-02,-4.098424E-04,4.686382E-02,-3.279596E-02
1.440000E+01,2.157317E-02,-3.379259E-03,-6.289397E-02,-8.765497E-04,4.858934E-02,-3.464934E-02
1.450000E+01,2.348741E-02,-4.314155E-03,-6.669195E-02,-1.714256E-03,5.019960E-02,-3.639105E-02
1.460000E+01,2.540953E-02,-5.513770E-03,-7.043512E-02,-2.934652E-03,5.165214E-02,-3.799198E-02
1.470000E+01,2.732692E-02,-6.997031E-03,-7.410915E-02,-4.541102E-03,5.290126E-02,-3.942414E-02
1.480000E+01,2.922533E-02,-8.777003E-03,-7.770009E-02,-6.527555E-03,5.389788E-02,-4.066098E-02
1.490000E+01,3.108900E-02,-1.085998E-02,-8.119406E-02,-8.878085E-03,5.458988E-02,-4.167729E-02
1.500000E+01,3.290074E-02,-1.324506E-02,-8.457675E-02,-1.156706E-02,5.492287E-02,-4.244885E-02
1.510000E+01,3.464234E-02,-1.592420E-02,-8.783270E-02,-1.455990E-02,5.484161E-02,-4.295180E-02
1.520000E+01,3.629497E-02,-1.888286E-02,-9.094456E-02,-1.781412E-02,5.429195E-02,-4.316188E-02
1.530000E+01,3.783969E-02,-2.210093E-02,-9.389227E-02,-2.128069E-02,5.322307E-02,-4.305387E-02
1.540000E+01,3.925798E-02,-2.555395E-02,-9.665256E-02,-2.490532E-02,5.158970E-02,-4.260126E-02
1.550000E+01,4.053213E-02,-2.921431E-02,-9.919864E-02,-2.862964E-02,4.935413E-02,-4.177647E-02
1.560000E+01,4.164564E-02,-3.305235E-02,-1.015003E-01,-3.239219E-02,4.648753E-02,-4.055171E-02
1.570000E+01,4.258328E-02,-3.703712E-02,-1.035247E-01,-3.612936E-02,4.297055E-02,-3.890039E-02
1.580000E+01,4.333124E-02,-4.113682E-02,-1.052367E-01,-3.977609E-02,3.879306E-02,-3.679916E-02
1.590000E+01,4.387699E-02,-4.531890E-02,-1.066007E-01,-4.326675E-02,3.395320E-02,-3.423010E-02
1.600000E+01,4.420920E-02,-4.954991E-02,-1.075817E-01,-4.653615E-02,2.845595E-02,-3.118302E-02
1.610000E+01,4.431766E-02,-5.379522E-02,-1.081463E-01,-4.952072E-02,2.231162E-02,-2.765739E-02
1.620000E+01,4.419328E-02,-5.801884E-02,-1.082638E-01,-5.216007E-02,1.553467E-02,-2.366367E-02
1.630000E+01,4.382825E-02,-6.218328E-02,-1.079071E-01,-5.439862E-02,8.143047E-03,-1.922383E-02
1.640000E+01,4.321635E-02,-6.624978E-02,-1.070522E-01,-5.618734E-02,1.583729E-04,-1.437088E-02
1.650000E+01,4.235330E-02,-7.017870E-02,-1.056784E-01,-5.748528E-02,-8.393046E-03,-9.147570E-03
1.660000E+01,4.123727E-02,-7.393020E-02,-1.037675E-01,-5.826072E-02,-1.747862E-02,-3.604358E-03
1.670000E+01,3.986924E-02,-7.746497E-02,-1.013028E-01,-5.849176E-02,-2.705758E-02,2.203043E-03
1.680000E+01,3.825328E-02,-8.074492E-02,-9.826903E-02,-5.816615E-02,-3.707920E-02,8.216109E-03
1.690000E+01,3.639659E-02,-8.373374E-02,-9.465132E-02,-5.728052E-02,-4.748170E-02,1.437563E-02
1.700000E+01,3.430929E-02,-8.639706E-02,-9.043542E-02,-5.583911E-02,-5.819199E-02,2.062319E-02
1.710000E+01,3.200400E-02,-8.870238E-02,-8.560804E-02,-5.385219E-02,-6.912670E-02,2.690182E-02
1.720000E+01,2.949516E-02,-9.061858E-02,-8.015754E-02,-5.133472E-02,-8.019413E-02,3.315596E-02
1.730000E+01,2.679838E-02,-9.211534E-02,-7.407491E-02,-4.830540E-02,-9.129711E-02,3.933076E-02
1.740000E+01,2.392980E-02,-9.316246E-02,-6.735477E-02,-4.478633E-02,-1.023362E-01,4.537122E-02
1.750000E+01,2.090558E-02,-9.372937E-02,-5.999609E-02,-4.080357E-02,-1.132123E-01,5.122153E-02
1.760000E+01,1.774168E-02,-9.378502E-02,-5.200273E-02,-3.638803E-02,-1.238295E-01,5.682499E-02
1.770000E+01,1.445389E-02,-9.329806E-02,-4.338333E-02,-3.157670E-02,-1.340953E-01,6.212462E-02
1.780000E+01,1.105803E-02,-9.223768E-02,-3.415098E-02,-2.641352E-02,-1.439215E-01,6.706479E-02
1.790000E+01,7.570380E-03,-9.057456E-02,-2.432250E-02,-2.094949E-02,-1.532222E-01,7.159327E-02
1.800000E+01,4.007934E-03,-8.828216E-02,-1.391763E-02,-1.524166E-02,-1.619132E-01,7.566373E-02
1.810000E+01,3.886683E-04,-8.533786E-02,-2.958382E-03,-9.350957E-03,-1.699099E-01,7.923781E-02
1.820000E+01,-3.268505E-03,-8.172394E-02,8.531195E-03,-3.338922E-03,-1.771268E-01,8.228666E-02
1.830000E+01,-6.944022E-03,-7.742813E-02,2.052490E-02,2.735968E-03,-1.834778E-01,8.479131E-02
1.840000E+01,-1.061819E-02,-7.244390E-02,3.299374E-02,8.821867E-03,-1.888776E-01,8.674211E-02
1.850000E+01,-1.427182E-02,-6.677045E-02,4.590493E-02,1.487626E-02,-1.932446E-01,8.813715E-02
1.860000E+01,-1.788696E-02,-6.041260E-02,5.922083E-02,2.086723E-02,-1.965044E-01,8.898032E-02
1.870000E+01,-2.144737E-02,-5.338092E-02,7.289795E-02,2.677317E-02,-1.985929E-01,8.927942E-02
1.880000E+01,-2.493895E-02,-4.569205E-02,8.688633E-02,3.258086E-02,-1.994597E-01,8.904477E-02
1.890000E+01,-2.834979E-02,-3.736951E-02,1.011295E-01,3.828270E-02,-1.990695E-01,8.828885E-02
1.900000E+01,-3.167013E-02,-2.844458E-02,1.155648E-01,4.387349E-02,-1.974033E-01,8.702674E-02
1.910000E+01,-3.489210E-02,-1.895733E-02,1.301243E-01,4.934782E-02,-1.944573E-01,8.527735E-02
1.920000E+01,-3.800943E-02,-8.957245E-03,1.447363E-01,5.469839E-02,-1.902419E-01,8.306479E-02
1.930000E+01,-4.101736E-02,1.496835E-03,1.593258E-01,5.991570E-02,-1.847801E-01,8.041940E-02
1.940000E+01,-4.391251E-02,1.233764E-02,1.738163E-01,6.498882E-02,-1.781062E-01,7.737793E-02
1.950000E+01,-4.669299E-02,2.349139E-02,1.881301E-01,6.990676E-02,-1.702657E-01,7.398256E-02
1.960000E+01,-4.935848E-02,3.488051E-02,2.021886E-01,7.465967E-02,-1.613150E-01,7.027895E-02
1.970000E+01,-5.191033E-02,4.642680E-02,2.159125E-01,7.923921E-02,-1.513226E-01,6.631363E-02
1.980000E+01,-5.435143E-02,5.805447E-02,2.292223E-01,8.363749E-02,-1.403691E-01,6.213155E-02
1.990000E+01,-5.668578E-02,6.969261E-02,2.420380E-01,8.784474E-02,-1.285475E-01,5.777420E-02
2.000000E+01,-5.891790E-02,8.127664E-02,2.542804E-01,9.184585E-02,-1.159613E-01,5.327920E-02
2.010000E+01,-6.105190E-02,9.274842E-02,2.658714E-01,9.561677E-02,-1.027215E-01,4.868129E-02
2.020000E+01,-6.309054E-02,1.040554E-01,2.767361E-01,9.912167E-02,-8.894182E-02,4.401455E-02
2.030000E+01,-6.503442E-02,1.151484E-01,2.868036E-01,1.023117E-01,-7.473397E-02,3.931532E-02
2.040000E+01,-6.688138E-02,1.259801E-01,2.960087E-01,1.051257E-01,-6.020188E-02,3.462481E-02
2.050000E+01,-6.862637E-02,1.365023E-01,3.042921E-01,1.074937E-01,-4.543787E-02,2.999048E-02
2.060000E+01,-7.026173E-02,1.466648E-01,3.116005E-01,1.093410E-01,-3.052038E-02,2.546559E-02
2.070000E+01,-7.177785E-02,1.564154E-01,3.178853E-01,1.105940E-01,-1.551412E-02,2.110643E-02
2.080000E+01,-7.316407E-02,1.656999E-01,3.231011E-01,1.111849E-01,-4.725470E-04,1.696770E-02
2.090000E+01,-7.440949E-02,1.744637E-01,3.272033E-01,1.110556E-01,1.455816E-02,1.309658E-02
2.100000E+01,-7.550371E-02,1.826535E-01,3.301458E-01,1.101596E-01,2.953436E-02,9.526686E-03
2.110000E+01,-7.643700E-02,1.902181E-01,3.318788E-01,1.084618E-01,4.441082E-02,6.273047E-03
2.120000E+01,-7.720018E-02,1.971098E-01,3.323476E-01,1.059370E-01,5.913810E-02,3.329074E-03
2.130000E+01,-7.778398E-02,2.032838E-01,3.314928E-01,1.025680E-01,7.366209E-02,6.661232E-04
2.140000E+01,-7.817821E-02,2.086980E-01,3.292503E-01,9.834431E-02,8.792585E-02,-1.764305E-03
2.150000E+01,-7.837082E-02,2.133113E-01,3.255535E-01,9.326219E-02,1.018733E-01,-4.026197E-03
2.160000E+01,-7.834720E-02,2.170828E-01,3.203355E-01,8.732601E-02,1.154538E-01,-6.193359E-03
2.170000E+01,-7.808985E-02,2.199702E-01,3.135316E-01,8.055172E-02,1.286263E-01,-8.343469E-03
2.180000E+01,-7.757851E-02,2.219305E-01,3.050815E-01,7.297090E-02,1.413626E-01,-1.055280E-02
2.190000E+01,-7.679085E-02,2.229203E-01,2.949320E-01,6.463455E-02,1.536487E-01,-1.289228E-02
2.200000E+01,-7.570359E-02,2.228974E-01,2.830377E-01,5.561578E-02,1.654829E-01,-1.542519E-02
2.210000E+01,-7.429378E-02,2.218234E-01,2.693633E-01,4.601014E-02,1.768733E-01,-1.820631E-02
2.220000E+01,-7.254027E-02,2.196661E-01,2.538833E-01,3.593347E-02,1.878325E-01,-2.128217E-02
2.230000E+01,-7.042489E-02,2.164016E-01,2.365836E-01,2.551732E-02,1.983728E-01,-2.469175E-02
2.240000E+01,-6.793349E-02,2.120166E-01,2.174615E-01,1.490258E-02,2.085011E-01,-2.846715E-02
2.250000E+01,-6.505647E-02,2.065089E-01,1.965269E-01,4.232426E-03,2.182153E-01,-3.263393E-02
2.260000E+01,-6.178892E-02,1.998885E-01,1.738033E-01,-6.354449E-03,2.275026E-01,-3.721084E-02
2.270000E+01,-5.813047E-02,1.921765E-01,1.493285E-01,-1.672932E-02,2.363386E-01,-4.220924E-02
2.280000E+01,-5.408475E-02,1.834052E-01,1.231557E-01,-2.677715E-02,2.446889E-01,-4.763233E-02
2.290000E+01,-4.965874E-02,1.736168E-01,9.535448E-02,-3.639840E-02,2.525115E-01,-5.347454E-02
2.300000E+01,-4.486195E-02,1.628623E-01,6.601100E-02,-4.550926E-02,2.597595E-01,-5.972119E-02
2.310000E+01,-3.970569E-02,1.512011E-01,3.522819E-02,-5.404080E-02,2.663846E-01,-6.634853E-02
2.320000E+01,-3.420232E-02,1.386997E-01,3.125384E-03,-6.193768E-02,2.723399E-01,-7.332401E-02
