t (s),<greek>x</greek><sub>1</sub> (m),<greek>x</greek><sub>2</sub> (m),<greek>x</greek><sub>3</sub> (m),<greek>x</greek><sub>4</sub> (deg),<greek>x</greek><sub>5</sub> (deg),<greek>x</greek><sub>6</sub> (deg)
3.400000E+00,1.442362E-04,2.776063E-04,1.490139E-04,-4.749160E-04,3.002702E-05,-1.252226E-03
3.500000E+00,2.007259E-04,2.744423E-04,1.000703E-04,-4.236064E-04,1.783112E-04,-1.413941E-03
3.600000E+00,2.640757E-04,2.671079E-04,3.969761E-05,-3.526357E-04,3.493573E-04,-1.583238E-03
3.700000E+00,3.340229E-04,2.556528E-04,-3.280295E-05,-2.620610E-04,5.416761E-04,-1.759422E-03
3.800000E+00,4.103336E-04,2.401453E-04,-1.179009E-04,-1.529776E-04,7.534695E-04,-1.941734E-03
3.900000E+00,4.928734E-04,2.206108E-04,-2.157441E-04,-2.758820E-05,9.829245E-04,-2.129318E-03
4.000000E+00,5.816626E-04,1.969839E-04,-3.260855E-04,1.108002E-04,1.228491E-03,-2.321182E-03
4.100000E+00,6.769101E-04,1.690816E-04,-4.482403E-04,2.578430E-04,1.489102E-03,-2.516186E-03
4.200000E+00,7.790193E-04,1.365975E-04,-5.810836E-04,4.082730E-04,1.764301E-03,-2.713045E-03
4.300000E+00,8.885651E-04,9.911486E-05,-7.230865E-04,5.560461E-04,2.054251E-03,-2.910354E-03
4.400000E+00,1.006242E-03,5.613353E-05,-8.723906E-04,6.945067E-04,2.359643E-03,-3.106620E-03
4.500000E+00,1.132786E-03,7.105682E-06,-1.026909E-03,8.165674E-04,2.681488E-03,-3.300322E-03
4.600000E+00,1.268887E-03,-4.852376E-05,-1.184449E-03,9.149063E-04,3.020843E-03,-3.489951E-03
4.700000E+00,1.415084E-03,-1.112758E-04,-1.342836E-03,9.821853E-04,3.378516E-03,-3.674061E-03
4.800000E+00,1.571686E-03,-1.815999E-04,-1.500038E-03,1.011291E-03,3.754770E-03,-3.851287E-03
4.900000E+00,1.738708E-03,-2.598462E-04,-1.654270E-03,9.955873E-04,4.149101E-03,-4.020339E-03
5.000000E+00,1.915842E-03,-3.462550E-04,-1.804072E-03,9.291682E-04,4.560116E-03,-4.179954E-03
5.100000E+00,2.102469E-03,-4.409673E-04,-1.948350E-03,8.070778E-04,4.985511E-03,-4.328808E-03
5.200000E+00,2.297699E-03,-5.440601E-04,-2.086376E-03,6.254866E-04,5.422181E-03,-4.465391E-03
5.300000E+00,2.500420E-03,-6.555992E-04,-2.217753E-03,3.818082E-04,5.866390E-03,-4.587866E-03
5.400000E+00,2.709362E-03,-7.757003E-04,-2.342339E-03,7.476376E-05,6.313991E-03,-4.693940E-03
5.500000E+00,2.923120E-03,-9.045812E-04,-2.460159E-03,-2.955830E-04,6.760609E-03,-4.780761E-03
5.600000E+00,3.140172E-03,-1.042590E-03,-2.571303E-03,-7.277942E-04,7.201770E-03,-4.844896E-03
5.700000E+00,3.358852E-03,-1.190196E-03,-2.675846E-03,-1.219005E-03,7.632909E-03,-4.882370E-03
5.800000E+00,3.577314E-03,-1.347946E-03,-2.773787E-03,-1.764845E-03,8.049286E-03,-4.888811E-03
5.900000E+00,3.793485E-03,-1.516382E-03,-2.865015E-03,-2.359363E-03,8.445796E-03,-4.859650E-03
6.000000E+00,4.005032E-03,-1.695952E-03,-2.949315E-03,-2.994997E-03,8.816730E-03,-4.790377E-03
6.100000E+00,4.209348E-03,-1.886924E-03,-3.026376E-03,-3.662646E-03,9.155541E-03,-4.676804E-03
6.200000E+00,4.403571E-03,-2.089329E-03,-3.095814E-03,-4.351906E-03,9.454644E-03,-4.515296E-03
6.300000E+00,4.584628E-03,-2.302948E-03,-3.157176E-03,-5.051473E-03,9.705325E-03,-4.302930E-03
6.400000E+00,4.749298E-03,-2.527350E-03,-3.209918E-03,-5.749683E-03,9.897764E-03,-4.037570E-03
6.500000E+00,4.894288E-03,-2.761974E-03,-3.253364E-03,-6.435118E-03,1.002121E-02,-3.717839E-03
6.600000E+00,5.016317E-03,-3.006239E-03,-3.286657E-03,-7.097158E-03,1.006425E-02,-3.343011E-03
6.700000E+00,5.112186E-03,-3.259655E-03,-3.308714E-03,-7.726377E-03,1.001521E-02,-2.912863E-03
6.800000E+00,5.178838E-03,-3.521913E-03,-3.318231E-03,-8.314694E-03,9.862585E-03,-2.427549E-03
6.900000E+00,5.213401E-03,-3.792913E-03,-3.313755E-03,-8.855300E-03,9.595353E-03,-1.887544E-03
7.000000E+00,5.213209E-03,-4.072727E-03,-3.293831E-03,-9.342387E-03,9.203310E-03,-1.293713E-03
7.100000E+00,5.175806E-03,-4.361489E-03,-3.257226E-03,-9.770825E-03,8.677179E-03,-6.475255E-04
7.200000E+00,5.098952E-03,-4.659218E-03,-3.203188E-03,-1.013591E-02,8.008617E-03,4.862601E-05
7.300000E+00,4.980641E-03,-4.965627E-03,-3.131692E-03,-1.043328E-02,7.190151E-03,7.910708E-04
7.400000E+00,4.819151E-03,-5.279945E-03,-3.043627E-03,-1.065909E-02,6.215166E-03,1.574573E-03
7.500000E+00,4.613154E-03,-5.600814E-03,-2.940855E-03,-1.081032E-02,5.078060E-03,2.392225E-03
7.600000E+00,4.361866E-03,-5.926291E-03,-2.826128E-03,-1.088512E-02,3.774688E-03,3.235603E-03
7.700000E+00,4.065227E-03,-6.253959E-03,-2.702874E-03,-1.088306E-02,2.303092E-03,4.095187E-03
7.800000E+00,3.724073E-03,-6.581124E-03,-2.574893E-03,-1.080512E-02,6.644533E-04,4.960990E-03
7.900000E+00,3.340234E-03,-6.905039E-03,-2.446022E-03,-1.065332E-02,-1.135947E-03,5.823254E-03
8.000000E+00,2.916527E-03,-7.223070E-03,-2.319863E-03,-1.043014E-02,-3.088005E-03,6.673027E-03
8.100000E+00,2.456607E-03,-7.532744E-03,-2.199612E-03,-1.013769E-02,-5.176576E-03,7.502492E-03
8.200000E+00,1.964698E-03,-7.831635E-03,-2.088012E-03,-9.777082E-03,-7.381883E-03,8.304924E-03
8.300000E+00,1.445249E-03,-8.117097E-03,-1.987415E-03,-9.348048E-03,-9.680570E-03,9.074336E-03
8.400000E+00,9.026015E-04,-8.385919E-03,-1.899872E-03,-8.848936E-03,-1.204718E-02,9.804920E-03
8.500000E+00,3.407412E-04,-8.633995E-03,-1.827182E-03,-8.277182E-03,-1.445570E-02,1.049050E-02
8.600000E+00,-2.367965E-04,-8.856127E-03,-1.770834E-03,-7.630071E-03,-1.688087E-02,1.112419E-02
8.700000E+00,-8.268658E-04,-9.046048E-03,-1.731789E-03,-6.905592E-03,-1.929886E-02,1.169849E-02
8.800000E+00,-1.426530E-03,-9.196671E-03,-1.710145E-03,-6.103139E-03,-2.168728E-02,1.220568E-02
8.900000E+00,-2.032846E-03,-9.300538E-03,-1.704729E-03,-5.223882E-03,-2.402457E-02,1.263859E-02
9.000000E+00,-2.642697E-03,-9.350331E-03,-1.712713E-03,-4.270723E-03,-2.628919E-02,1.299142E-02
9.100000E+00,-3.252756E-03,-9.339343E-03,-1.729354E-03,-3.247916E-03,-2.845880E-02,1.326036E-02
9.200000E+00,-3.859576E-03,-9.261774E-03,-1.747900E-03,-2.160507E-03,-3.050999E-02,1.344394E-02
9.300000E+00,-4.459782E-03,-9.112803E-03,-1.759686E-03,-1.013848E-03,-3.241860E-02,1.354280E-02
9.400000E+00,-5.050273E-03,-8.888474E-03,-1.754368E-03,1.866452E-04,-3.416047E-02,1.355925E-02
9.500000E+00,-5.628337E-03,-8.585461E-03,-1.720223E-03,1.435379E-03,-3.571252E-02,1.349651E-02
9.600000E+00,-6.191621E-03,-8.200863E-03,-1.644445E-03,2.726147E-03,-3.705358E-02,1.335816E-02
9.700000E+00,-6.737946E-03,-7.732128E-03,-1.513385E-03,4.051534E-03,-3.816485E-02,1.314772E-02
9.800000E+00,-7.265041E-03,-7.177156E-03,-1.312738E-03,5.402367E-03,-3.902966E-02,1.286872E-02
9.900000E+00,-7.770290E-03,-6.534576E-03,-1.027726E-03,6.767426E-03,-3.963285E-02,1.252496E-02
1.000000E+01,-8.250625E-03,-5.804086E-03,-6.433524E-04,8.133525E-03,-3.995994E-02,1.212096E-02
1.010000E+01,-8.702613E-03,-4.986747E-03,-1.447944E-04,9.485988E-03,-3.999672E-02,1.166229E-02
1.020000E+01,-9.122772E-03,-4.085117E-03,4.820227E-04,1.080937E-02,-3.972936E-02,1.115562E-02
1.030000E+01,-9.508001E-03,-3.103182E-03,1.249702E-03,1.208824E-02,-3.914539E-02,1.060845E-02
1.040000E+01,-9.856018E-03,-2.046104E-03,2.168575E-03,1.330787E-02,-3.823513E-02,1.002855E-02
1.050000E+01,-1.016565E-02,-9.198985E-04,3.245946E-03,1.445454E-02,-3.699341E-02,9.423373E-03
1.060000E+01,-1.043690E-02,2.688442E-04,4.485501E-03,1.551563E-02,-3.542076E-02,8.799593E-03
1.070000E+01,-1.067069E-02,1.513089E-03,5.886963E-03,1.647933E-02,-3.352386E-02,8.162927E-03
1.080000E+01,-1.086849E-02,2.805285E-03,7.446042E-03,1.733431E-02,-3.131505E-02,7.518353E-03
1.090000E+01,-1.103180E-02,4.137149E-03,9.154631E-03,1.806946E-02,-2.881091E-02,6.870553E-03
1.100000E+01,-1.116174E-02,5.499389E-03,1.100118E-02,1.867384E-02,-2.603049E-02,6.224414E-03
1.110000E+01,-1.125879E-02,6.881531E-03,1.297114E-02,1.913703E-02,-2.299366E-02,5.585358E-03
1.120000E+01,-1.132282E-02,8.271927E-03,1.504736E-02,1.944971E-02,-1.972005E-02,4.959346E-03
1.130000E+01,-1.135320E-02,9.658019E-03,1.721045E-02,1.960449E-02,-1.622891E-02,4.352514E-03
1.140000E+01,-1.134916E-02,1.102680E-02,1.943893E-02,1.959681E-02,-1.253974E-02,3.770575E-03
1.150000E+01,-1.131002E-02,1.236537E-02,2.170940E-02,1.942562E-02,-8.673389E-03,3.218170E-03
1.160000E+01,-1.123535E-02,1.366148E-02,2.399657E-02,1.909374E-02,-4.653225E-03,2.698398E-03
1.170000E+01,-1.112508E-02,1.490388E-02,2.627338E-02,1.860783E-02,-5.057784E-04,2.212687E-03
1.180000E+01,-1.097937E-02,1.608245E-02,2.851119E-02,1.797788E-02,3.739266E-03,1.761012E-03
1.190000E+01,-1.079848E-02,1.718816E-02,3.068003E-02,1.721640E-02,8.049801E-03,1.342366E-03
1.200000E+01,-1.058264E-02,1.821280E-02,3.274910E-02,1.633741E-02,1.239249E-02,9.552943E-04
1.210000E+01,-1.033196E-02,1.914874E-02,3.468726E-02,1.535540E-02,1.673406E-02,5.982727E-04
1.220000E+01,-1.004643E-02,1.998872E-02,3.646366E-02,1.428452E-02,2.104227E-02,2.698003E-04
1.230000E+01,-9.725942E-03,2.072580E-02,3.804841E-02,1.313802E-02,2.528643E-02,-3.182820E-05
1.240000E+01,-9.370362E-03,2.135344E-02,3.941312E-02,1.192807E-02,2.943729E-02,-3.089808E-04
1.250000E+01,-8.979603E-03,2.186573E-02,4.053137E-02,1.066583E-02,3.346666E-02,-5.652096E-04
1.260000E+01,-8.553630E-03,2.225771E-02,4.137904E-02,9.361667E-03,3.734683E-02,-8.056545E-04
1.270000E+01,-8.092440E-03,2.252568E-02,4.193447E-02,8.025382E-03,4.105033E-02,-1.037194E-03
1.280000E+01,-7.595996E-03,2.266740E-02,4.217845E-02,6.666230E-03,4.455007E-02,-1.268287E-03
1.290000E+01,-7.064139E-03,2.268229E-02,4.209418E-02,5.292736E-03,4.782006E-02,-1.508552E-03
1.300000E+01,-6.496474E-03,2.257136E-02,4.166730E-02,3.912287E-03,5.083648E-02,-1.768168E-03
1.310000E+01,-5.892261E-03,2.233710E-02,4.088590E-02,2.530681E-03,5.357909E-02,-2.057227E-03
1.320000E+01,-5.250309E-03,2.198312E-02,3.974064E-02,1.151795E-03,5.603252E-02,-2.385152E-03
1.330000E+01,-4.568918E-03,2.151383E-02,3.822504E-02,-2.224110E-04,5.818720E-02,-2.760224E-03
1.340000E+01,-3.845895E-03,2.093391E-02,3.633560E-02,-1.591436E-03,6.003977E-02,-3.189284E-03
1.350000E+01,-3.078694E-03,2.024801E-02,3.407193E-02,-2.955348E-03,6.159283E-02,-3.677576E-03
1.360000E+01,-2.264688E-03,1.946037E-02,3.143667E-02,-4.313591E-03,6.285392E-02,-4.228744E-03
1.370000E+01,-1.401568E-03,1.857474E-02,2.843521E-02,-5.663727E-03,6.383405E-02,-4.844923E-03
1.380000E+01,-4.877940E-04,1.759442E-02,2.507536E-02,-7.000381E-03,6.454586E-02,-5.526902E-03
1.390000E+01,4.769769E-04,1.652240E-02,2.136693E-02,-8.314585E-03,6.500175E-02,-6.274271E-03
1.400000E+01,1.491584E-03,1.536162E-02,1.732151E-02,-9.593624E-03,6.521230E-02,-7.085498E-03
1.410000E+01,2.553240E-03,1.411517E-02,1.295247E-02,-1.082132E-02,6.518515E-02,-7.957876E-03
1.420000E+01,3.657584E-03,1.278638E-02,8.275187E-03,-1.197865E-02,6.492445E-02,-8.887289E-03
1.430000E+01,4.798862E-03,1.137875E-02,3.307431E-03,-1.304448E-02,6.443079E-02,-9.867873E-03
1.440000E+01,5.970126E-03,9.895821E-03,-1.930241E-03,-1.399631E-02,6.370143E-02,-1.089164E-02
1.450000E+01,7.163353E-03,8.341100E-03,-7.414283E-03,-1.481111E-02,6.273051E-02,-1.194825E-02
1.460000E+01,8.369460E-03,6.718025E-03,-1.311825E-02,-1.546609E-02,6.150914E-02,-1.302500E-02
1.470000E+01,9.578215E-03,5.030182E-03,-1.901318E-02,-1.593980E-02,6.002528E-02,-1.410723E-02
1.480000E+01,1.077819E-02,3.281701E-03,-2.506812E-02,-1.621340E-02,5.826358E-02,-1.517902E-02
1.490000E+01,1.195689E-02,1.477757E-03,-3.125064E-02,-1.627230E-02,5.620554E-02,-1.622406E-02
1.500000E+01,1.310113E-02,-3.749666E-04,-3.752705E-02,-1.610783E-02,5.383027E-02,-1.722657E-02
1.510000E+01,1.419781E-02,-2.268010E-03,-4.386217E-02,-1.571885E-02,5.111626E-02,-1.817191E-02
1.520000E+01,1.523489E-02,-4.191171E-03,-5.021873E-02,-1.511289E-02,4.804396E-02,-1.904692E-02
1.530000E+01,1.620250E-02,-6.132857E-03,-5.655640E-02,-1.430668E-02,4.459914E-02,-1.983977E-02
1.540000E+01,1.709382E-02,-8.080657E-03,-6.283092E-02,-1.332589E-02,4.077628E-02,-2.053967E-02
1.550000E+01,1.790577E-02,-1.002198E-02,-6.899347E-02,-1.220428E-02,3.658153E-02,-2.113643E-02
1.560000E+01,1.863915E-02,-1.194460E-02,-7.499050E-02,-1.098243E-02,3.203459E-02,-2.162020E-02
1.570000E+01,1.929841E-02,-1.383698E-02,-8.076424E-02,-9.706173E-03,2.716929E-02,-2.198147E-02
1.580000E+01,1.989102E-02,-1.568832E-02,-8.625364E-02,-8.425122E-03,2.203280E-02,-2.221136E-02
1.590000E+01,2.042675E-02,-1.748853E-02,-9.139561E-02,-7.191079E-03,1.668381E-02,-2.230199E-02
1.600000E+01,2.091682E-02,-1.922803E-02,-9.612650E-02,-6.056401E-03,1.118991E-02,-2.224693E-02
1.610000E+01,2.137299E-02,-2.089771E-02,-1.003834E-01,-5.072069E-03,5.624642E-03,-2.204138E-02
1.620000E+01,2.180669E-02,-2.248894E-02,-1.041054E-01,-4.285405E-03,6.420366E-05,-2.168225E-02
1.630000E+01,2.222803E-02,-2.399365E-02,-1.072354E-01,-3.737498E-03,-5.415985E-03,-2.116807E-02
1.640000E+01,2.264473E-02,-2.540447E-02,-1.097211E-01,-3.460622E-03,-1.074502E-02,-2.049895E-02
1.650000E+01,2.306107E-02,-2.671470E-02,-1.115171E-01,-3.476065E-03,-1.586035E-02,-1.967661E-02
1.660000E+01,2.347712E-02,-2.791822E-02,-1.125866E-01,-3.792785E-03,-2.071136E-02,-1.870460E-02
1.670000E+01,2.388837E-02,-2.900931E-02,-1.129028E-01,-4.407170E-03,-2.526202E-02,-1.758839E-02
1.680000E+01,2.428605E-02,-2.998267E-02,-1.124501E-01,-5.303853E-03,-2.949208E-02,-1.633520E-02
1.690000E+01,2.465807E-02,-3.083354E-02,-1.112239E-01,-6.457238E-03,-3.339597E-02,-1.495335E-02
1.700000E+01,2.499058E-02,-3.155824E-02,-1.092299E-01,-7.833188E-03,-3.697984E-02,-1.345092E-02
1.710000E+01,2.526949E-02,-3.215489E-02,-1.064823E-01,-9.390299E-03,-4.025692E-02,-1.183404E-02
1.720000E+01,2.548180E-02,-3.262411E-02,-1.030018E-01,-1.108045E-02,-4.324269E-02,-1.010523E-02
1.730000E+01,2.561612E-02,-3.296944E-02,-9.881389E-02,-1.284864E-02,-4.595123E-02,-8.262313E-03
1.740000E+01,2.566232E-02,-3.319714E-02,-9.394746E-02,-1.463267E-02,-4.839378E-02,-6.298458E-03
1.750000E+01,2.561043E-02,-3.331526E-02,-8.843488E-02,-1.636329E-02,-5.058034E-02,-4.203603E-03
1.760000E+01,2.544931E-02,-3.333224E-02,-8.231257E-02,-1.796562E-02,-5.252355E-02,-1.967022E-03
1.770000E+01,2.516548E-02,-3.325520E-02,-7.562211E-02,-1.936223E-02,-5.424382E-02,4.195568E-04
1.780000E+01,2.474279E-02,-3.308858E-02,-6.841097E-02,-2.047783E-02,-5.577362E-02,2.959132E-03
1.790000E+01,2.416315E-02,-3.283354E-02,-6.073233E-02,-2.124476E-02,-5.715950E-02,5.647722E-03
1.800000E+01,2.340814E-02,-3.248821E-02,-5.264370E-02,-2.160833E-02,-5.846053E-02,8.474254E-03
1.810000E+01,2.246114E-02,-3.204890E-02,-4.420429E-02,-2.153084E-02,-5.974355E-02,1.142199E-02
1.820000E+01,2.130932E-02,-3.151168E-02,-3.547180E-02,-2.099334E-02,-6.107620E-02,1.447094E-02
1.830000E+01,1.994498E-02,-3.087372E-02,-2.649926E-02,-1.999489E-02,-6.251972E-02,1.760034E-02
1.840000E+01,1.836576E-02,-3.013406E-02,-1.733286E-02,-1.854972E-02,-6.412333E-02,2.079038E-02
1.850000E+01,1.657393E-02,-2.929331E-02,-8.011234E-03,-1.668316E-02,-6.592153E-02,2.402249E-02
1.860000E+01,1.457505E-02,-2.835243E-02,1.433790E-03,-1.442760E-02,-6.793444E-02,2.727837E-02
1.870000E+01,1.237662E-02,-2.731118E-02,1.097513E-02,-1.181935E-02,-7.017041E-02,3.053805E-02
1.880000E+01,9.987231E-03,-2.616662E-02,2.058797E-02,-8.897087E-03,-7.262918E-02,3.377805E-02
1.890000E+01,7.416464E-03,-2.491253E-02,3.024742E-02,-5.701756E-03,-7.530419E-02,3.697031E-02
1.900000E+01,4.675571E-03,-2.353976E-02,3.992706E-02,-2.277481E-03,-7.818271E-02,4.008250E-02
1.910000E+01,1.778432E-03,-2.203772E-02,4.959839E-02,1.327441E-03,-8.124423E-02,4.307942E-02
1.920000E+01,-1.257668E-03,-2.039620E-02,5.923125E-02,5.060114E-03,-8.445759E-02,4.592525E-02
1.930000E+01,-4.411918E-03,-1.860715E-02,6.879451E-02,8.863620E-03,-8.777876E-02,4.858545E-02
1.940000E+01,-7.660701E-03,-1.666569E-02,7.825677E-02,1.267857E-02,-9.115044E-02,5.102785E-02
1.950000E+01,-1.097901E-02,-1.457004E-02,8.758664E-02,1.644525E-02,-9.450434E-02,5.322253E-02
1.960000E+01,-1.434207E-02,-1.232063E-02,9.675244E-02,2.010574E-02,-9.776575E-02,5.514073E-02
1.970000E+01,-1.772678E-02,-9.918785E-03,1.057217E-01,2.360569E-02,-1.008590E-01,5.675364E-02
1.980000E+01,-2.111225E-02,-7.365659E-03,1.144605E-01,2.689547E-02,-1.037126E-01,5.803179E-02
1.990000E+01,-2.447968E-02,-4.661936E-03,1.229335E-01,2.993089E-02,-1.062614E-01,5.894585E-02
2.000000E+01,-2.781143E-02,-1.808542E-03,1.311039E-01,3.267387E-02,-1.084470E-01,5.946891E-02
2.010000E+01,-3.108987E-02,1.191898E-03,1.389342E-01,3.509331E-02,-1.102145E-01,5.957968E-02
2.020000E+01,-3.429648E-02,4.333377E-03,1.463864E-01,3.716633E-02,-1.115090E-01,5.926561E-02
2.030000E+01,-3.741156E-02,7.605224E-03,1.534229E-01,3.887954E-02,-1.122720E-01,5.852489E-02
2.040000E+01,-4.041455E-02,1.099173E-02,1.600051E-01,4.022994E-02,-1.124398E-01,5.736662E-02
2.050000E+01,-4.328484E-02,1.447278E-02,1.660930E-01,4.122492E-02,-1.119451E-01,5.580881E-02
2.060000E+01,-4.600267E-02,1.802517E-02,1.716442E-01,4.188088E-02,-1.107205E-01,5.387523E-02
2.070000E+01,-4.854970E-02,2.162410E-02,1.766120E-01,4.222072E-02,-1.087033E-01,5.159171E-02
2.080000E+01,-5.090914E-02,2.524425E-02,1.809463E-01,4.227049E-02,-1.058396E-01,4.898346E-02
2.090000E+01,-5.306534E-02,2.886001E-02,1.845932E-01,4.205617E-02,-1.020878E-01,4.607389E-02
2.100000E+01,-5.500330E-02,3.244508E-02,1.874974E-01,4.160143E-02,-9.741918E-02,4.288519E-02
2.110000E+01,-5.670833E-02,3.597167E-02,1.896038E-01,4.092668E-02,-9.181741E-02,3.943999E-02
2.120000E+01,-5.816609E-02,3.941007E-02,1.908600E-01,4.004978E-02,-8.527706E-02,3.576307E-02
2.130000E+01,-5.936313E-02,4.272907E-02,1.912174E-01,3.898765E-02,-7.780230E-02,3.188226E-02
2.140000E+01,-6.028759E-02,4.589745E-02,1.906326E-01,3.775800E-02,-6.940643E-02,2.782776E-02
2.150000E+01,-6.092967E-02,4.888611E-02,1.890676E-01,3.638037E-02,-6.011178E-02,2.363020E-02
2.160000E+01,-6.128150E-02,5.167042E-02,1.864900E-01,3.487581E-02,-4.994960E-02,1.931813E-02
2.170000E+01,-6.133619E-02,5.423162E-02,1.828732E-01,3.326527E-02,-3.895871E-02,1.491604E-02
2.180000E+01,-6.108638E-02,5.655698E-02,1.781973E-01,3.156729E-02,-2.718259E-02,1.044380E-02
2.190000E+01,-6.052262E-02,5.863833E-02,1.724506E-01,2.979588E-02,-1.466498E-02,5.917885E-03
2.200000E+01,-5.963237E-02,6.046947E-02,1.656315E-01,2.795960E-02,-1.445317E-03,1.354041E-03
2.210000E+01,-5.840021E-02,6.204336E-02,1.577490E-01,2.606235E-02,1.244442E-02,-3.229812E-03
2.220000E+01,-5.680938E-02,6.335003E-02,1.488235E-01,2.410593E-02,2.697957E-02,-7.811508E-03
2.230000E+01,-5.484464E-02,6.437608E-02,1.388858E-01,2.209354E-02,4.213861E-02,-1.236444E-02
2.240000E+01,-5.249558E-02,6.510584E-02,1.279743E-01,2.003322E-02,5.789505E-02,-1.685943E-02
2.250000E+01,-4.975972E-02,6.552397E-02,1.161324E-01,1.794010E-02,7.420722E-02,-2.126815E-02
2.260000E+01,-4.664440E-02,6.561837E-02,1.034053E-01,1.583670E-02,9.100848E-02,-2.556668E-02
2.270000E+01,-4.316709E-02,6.538245E-02,8.983811E-02,1.375123E-02,1.082004E-01,-2.973801E-02
2.280000E+01,-3.935401E-02,6.481597E-02,7.547506E-02,1.171451E-02,1.256514E-01,-3.377233E-02
2.290000E+01,-3.523763E-02,6.392402E-02,6.036097E-02,9.756462E-03,1.432002E-01,-3.766498E-02
2.300000E+01,-3.085366E-02,6.271482E-02,4.454355E-02,7.903297E-03,1.606645E-01,-4.141275E-02
2.310000E+01,-2.623863E-02,6.119696E-02,2.807634E-02,6.176105E-03,1.778519E-01,-4.500989E-02
2.320000E+01,-2.142822E-02,5.937737E-02,1.102123E-02,4.590888E-03,1.945695E-01,-4.844532E-02
