t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,-6.649525E-06
3.000000E-01,-2.440805E-05
4.000000E-01,-4.954779E-05
5.000000E-01,-7.784651E-05
6.000000E-01,-1.047307E-04
7.000000E-01,-1.254447E-04
8.000000E-01,-1.352422E-04
9.000000E-01,-1.295947E-04
1.000000E+00,-1.044090E-04
1.100000E+00,-5.624539E-05
1.200000E+00,1.747429E-05
1.300000E+00,1.182800E-04
1.400000E+00,2.464989E-04
1.500000E+00,4.011448E-04
1.600000E+00,5.798603E-04
1.700000E+00,7.789200E-04
1.800000E+00,9.933006E-04
1.900000E+00,1.216819E-03
2.000000E+00,1.442336E-03
2.100000E+00,1.662027E-03
2.200000E+00,1.867696E-03
2.300000E+00,2.051142E-03
2.400000E+00,2.204537E-03
2.500000E+00,2.320817E-03
2.600000E+00,2.394057E-03
2.700000E+00,2.419804E-03
2.800000E+00,2.395363E-03
2.900000E+00,2.319993E-03
3.000000E+00,2.195022E-03
3.100000E+00,2.023841E-03
3.200000E+00,1.811796E-03
3.300000E+00,1.565947E-03
3.400000E+00,1.294714E-03
3.500000E+00,1.007418E-03
3.600000E+00,7.137196E-04
3.700000E+00,4.229825E-04
3.800000E+00,1.435887E-04
3.900000E+00,-1.177719E-04
4.000000E+00,-3.568032E-04
4.100000E+00,-5.722627E-04
4.200000E+00,-7.665490E-04
4.300000E+00,-9.461825E-04
4.400000E+00,-1.122154E-03
4.500000E+00,-1.310113E-03
4.600000E+00,-1.530386E-03
4.700000E+00,-1.807795E-03
4.800000E+00,-2.171293E-03
4.900000E+00,-2.653402E-03
5.000000E+00,-3.289468E-03
5.100000E+00,-4.116754E-03
5.200000E+00,-5.173387E-03
5.300000E+00,-6.497195E-03
5.400000E+00,-8.124465E-03
5.500000E+00,-1.008866E-02
5.600000E+00,-1.241912E-02
5.700000E+00,-1.513983E-02
5.800000E+00,-1.826823E-02
5.900000E+00,-2.181418E-02
6.000000E+00,-2.577900E-02
6.100000E+00,-3.015478E-02
6.200000E+00,-3.492379E-02
6.300000E+00,-4.005823E-02
