t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,-1.526965E-05
3.000000E-01,-4.693184E-05
4.000000E-01,-7.376709E-05
5.000000E-01,-7.630561E-05
6.000000E-01,-3.863595E-05
7.000000E-01,5.043857E-05
8.000000E-01,1.970459E-04
9.000000E-01,4.027299E-04
1.000000E+00,6.656836E-04
1.100000E+00,9.825287E-04
1.200000E+00,1.350343E-03
1.300000E+00,1.768593E-03
1.400000E+00,2.240615E-03
1.500000E+00,2.774362E-03
1.600000E+00,3.382193E-03
1.700000E+00,4.079655E-03
1.800000E+00,4.883329E-03
1.900000E+00,5.807971E-03
2.000000E+00,6.863306E-03
2.100000E+00,8.050922E-03
2.200000E+00,9.361715E-03
2.300000E+00,1.077434E-02
2.400000E+00,1.225499E-02
2.500000E+00,1.375869E-02
2.600000E+00,1.523216E-02
2.700000E+00,1.661790E-02
2.800000E+00,1.785942E-02
2.900000E+00,1.890669E-02
3.000000E+00,1.972157E-02
3.100000E+00,2.028230E-02
3.200000E+00,2.058670E-02
3.300000E+00,2.065336E-02
3.400000E+00,2.052086E-02
3.500000E+00,2.024482E-02
3.600000E+00,1.989298E-02
3.700000E+00,1.953890E-02
3.800000E+00,1.925486E-02
3.900000E+00,1.910462E-02
4.000000E+00,1.913694E-02
4.100000E+00,1.938056E-02
4.200000E+00,1.984110E-02
4.300000E+00,2.050033E-02
4.400000E+00,2.131775E-02
4.500000E+00,2.223443E-02
4.600000E+00,2.317849E-02
4.700000E+00,2.407164E-02
4.800000E+00,2.483602E-02
4.900000E+00,2.540057E-02
5.000000E+00,2.570615E-02
5.100000E+00,2.570911E-02
5.200000E+00,2.538286E-02
5.300000E+00,2.471760E-02
5.400000E+00,2.371850E-02
5.500000E+00,2.240282E-02
5.600000E+00,2.079661E-02
5.700000E+00,1.893177E-02
5.800000E+00,1.684392E-02
5.900000E+00,1.457167E-02
6.000000E+00,1.215735E-02
6.100000E+00,9.648964E-03
6.200000E+00,7.103216E-03
6.300000E+00,4.588624E-03
6.400000E+00,2.188170E-03
6.500000E+00,5.664036E-07
6.600000E+00,-1.860510E-03
6.700000E+00,-3.269647E-03
6.800000E+00,-4.095507E-03
6.900000E+00,-4.208945E-03
7.000000E+00,-3.492803E-03
7.100000E+00,-1.852473E-03
7.200000E+00,7.738875E-04
7.300000E+00,4.406609E-03
7.400000E+00,9.018235E-03
7.500000E+00,1.453048E-02
7.600000E+00,2.081477E-02
7.700000E+00,2.769637E-02
7.800000E+00,3.496157E-02
7.900000E+00,4.236722E-02
8.000000E+00,4.965154E-02
8.100000E+00,5.654524E-02
8.200000E+00,6.278178E-02
8.300000E+00,6.810630E-02
8.400000E+00,7.228252E-02
8.500000E+00,7.509782E-02
8.600000E+00,7.636650E-02
8.700000E+00,7.593199E-02
8.800000E+00,7.366840E-02
8.900000E+00,6.948204E-02
9.000000E+00,6.331327E-02
9.100000E+00,5.513862E-02
9.200000E+00,4.497295E-02
9.300000E+00,3.287090E-02
9.400000E+00,1.892696E-02
9.500000E+00,3.273015E-03
9.600000E+00,-1.392695E-02
9.700000E+00,-3.248561E-02
9.800000E+00,-5.220413E-02
9.900000E+00,-7.288608E-02
1.000000E+01,-9.435207E-02
1.010000E+01,-1.164531E-01
1.020000E+01,-1.390801E-01
1.030000E+01,-1.621681E-01
1.040000E+01,-1.856925E-01
1.050000E+01,-2.096576E-01
1.060000E+01,-2.340762E-01
1.070000E+01,-2.589430E-01
1.080000E+01,-2.842037E-01
1.090000E+01,-3.097232E-01
1.100000E+01,-3.352578E-01
1.110000E+01,-3.604350E-01
1.120000E+01,-3.847455E-01
1.130000E+01,-4.075497E-01
1.140000E+01,-4.281009E-01
1.150000E+01,-4.455839E-01
1.160000E+01,-4.591673E-01
1.170000E+01,-4.680650E-01
1.180000E+01,-4.716016E-01
1.190000E+01,-4.692744E-01
1.200000E+01,-4.608060E-01
1.210000E+01,-4.461817E-01
1.220000E+01,-4.256656E-01
1.230000E+01,-3.997942E-01
1.240000E+01,-3.693466E-01
1.250000E+01,-3.352928E-01
1.260000E+01,-2.987258E-01
1.270000E+01,-2.607831E-01
1.280000E+01,-2.225641E-01
1.290000E+01,-1.850536E-01
1.300000E+01,-1.490563E-01
1.310000E+01,-1.151493E-01
1.320000E+01,-8.365617E-02
1.330000E+01,-5.464474E-02
1.340000E+01,-2.794650E-02
1.350000E+01,-3.195348E-03
1.360000E+01,2.011994E-02
1.370000E+01,4.259568E-02
1.380000E+01,6.485246E-02
1.390000E+01,8.747980E-02
1.400000E+01,1.109916E-01
1.410000E+01,1.357956E-01
1.420000E+01,1.621794E-01
1.430000E+01,1.903109E-01
1.440000E+01,2.202526E-01
1.450000E+01,2.519852E-01
1.460000E+01,2.854356E-01
1.470000E+01,3.205047E-01
1.480000E+01,3.570905E-01
1.490000E+01,3.951035E-01
1.500000E+01,4.344697E-01
1.510000E+01,4.751243E-01
1.520000E+01,5.169929E-01
1.530000E+01,5.599657E-01
1.540000E+01,6.038655E-01
1.550000E+01,6.484159E-01
1.560000E+01,6.932115E-01
1.570000E+01,7.376955E-01
1.580000E+01,7.811481E-01
1.590000E+01,8.226868E-01
1.600000E+01,8.612804E-01
1.610000E+01,8.957764E-01
1.620000E+01,9.249405E-01
1.630000E+01,9.475048E-01
1.640000E+01,9.622228E-01
1.650000E+01,9.679266E-01
1.660000E+01,9.635821E-01
1.670000E+01,9.483400E-01
1.680000E+01,9.215770E-01
1.690000E+01,8.829267E-01
1.700000E+01,8.322976E-01
1.710000E+01,7.698772E-01
1.720000E+01,6.961227E-01
