t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,4.699384E-07
3.000000E-01,4.836774E-06
4.000000E-01,1.852525E-05
5.000000E-01,4.817710E-05
6.000000E-01,1.014232E-04
7.000000E-01,1.865522E-04
8.000000E-01,3.120981E-04
9.000000E-01,4.863752E-04
1.000000E+00,7.169858E-04
1.100000E+00,1.010330E-03
1.200000E+00,1.371143E-03
1.300000E+00,1.802084E-03
1.400000E+00,2.303396E-03
1.500000E+00,2.872658E-03
1.600000E+00,3.504640E-03
1.700000E+00,4.191270E-03
1.800000E+00,4.921727E-03
1.900000E+00,5.682645E-03
2.000000E+00,6.458446E-03
2.100000E+00,7.231764E-03
2.200000E+00,7.983973E-03
2.300000E+00,8.695777E-03
2.400000E+00,9.347842E-03
2.500000E+00,9.921438E-03
2.600000E+00,1.039906E-02
2.700000E+00,1.076499E-02
2.800000E+00,1.100575E-02
2.900000E+00,1.111042E-02
3.000000E+00,1.107083E-02
3.100000E+00,1.088156E-02
3.200000E+00,1.053973E-02
3.300000E+00,1.004462E-02
3.400000E+00,9.397155E-03
3.500000E+00,8.599218E-03
3.600000E+00,7.652838E-03
3.700000E+00,6.559375E-03
3.800000E+00,5.318678E-03
3.900000E+00,3.928303E-03
4.000000E+00,2.382859E-03
4.100000E+00,6.735188E-04
4.200000E+00,-1.212248E-03
4.300000E+00,-3.290692E-03
4.400000E+00,-5.581525E-03
4.500000E+00,-8.107381E-03
4.600000E+00,-1.089301E-02
4.700000E+00,-1.396422E-02
4.800000E+00,-1.734661E-02
4.900000E+00,-2.106416E-02
5.000000E+00,-2.513769E-02
5.100000E+00,-2.958331E-02
5.200000E+00,-3.441084E-02
5.300000E+00,-3.962243E-02
5.400000E+00,-4.521113E-02
5.500000E+00,-5.115988E-02
5.600000E+00,-5.744056E-02
5.700000E+00,-6.401340E-02
5.800000E+00,-7.082673E-02
5.900000E+00,-7.781694E-02
6.000000E+00,-8.490897E-02
6.100000E+00,-9.201698E-02
6.200000E+00,-9.904553E-02
6.300000E+00,-1.058910E-01
6.400000E+00,-1.124436E-01
6.500000E+00,-1.185894E-01
6.600000E+00,-1.242127E-01
6.700000E+00,-1.291994E-01
6.800000E+00,-1.334392E-01
6.900000E+00,-1.368293E-01
7.000000E+00,-1.392776E-01
7.100000E+00,-1.407052E-01
7.200000E+00,-1.410503E-01
7.300000E+00,-1.402700E-01
7.400000E+00,-1.383430E-01
7.500000E+00,-1.352707E-01
7.600000E+00,-1.310787E-01
7.700000E+00,-1.258161E-01
7.800000E+00,-1.195550E-01
7.900000E+00,-1.123886E-01
8.000000E+00,-1.044284E-01
8.100000E+00,-9.580002E-02
8.200000E+00,-8.663924E-02
8.300000E+00,-7.708641E-02
8.400000E+00,-6.728089E-02
8.500000E+00,-5.735521E-02
8.600000E+00,-4.742921E-02
8.700000E+00,-3.760465E-02
8.800000E+00,-2.796037E-02
8.900000E+00,-1.854839E-02
9.000000E+00,-9.391248E-03
9.100000E+00,-4.805272E-04
9.200000E+00,8.222983E-03
9.300000E+00,1.678767E-02
9.400000E+00,2.530791E-02
9.500000E+00,3.389946E-02
9.600000E+00,4.269358E-02
9.700000E+00,5.183005E-02
9.800000E+00,6.144950E-02
9.900000E+00,7.168528E-02
1.000000E+01,8.265523E-02
1.010000E+01,9.445378E-02
1.020000E+01,1.071447E-01
1.030000E+01,1.207547E-01
1.040000E+01,1.352685E-01
1.050000E+01,1.506254E-01
1.060000E+01,1.667170E-01
1.070000E+01,1.833876E-01
1.080000E+01,2.004359E-01
1.090000E+01,2.176182E-01
1.100000E+01,2.346541E-01
1.110000E+01,2.512331E-01
1.120000E+01,2.670228E-01
1.130000E+01,2.816784E-01
1.140000E+01,2.948521E-01
1.150000E+01,3.062045E-01
1.160000E+01,3.154143E-01
1.170000E+01,3.221895E-01
1.180000E+01,3.262767E-01
1.190000E+01,3.274701E-01
1.200000E+01,3.256197E-01
1.210000E+01,3.206364E-01
1.220000E+01,3.124973E-01
1.230000E+01,3.012477E-01
1.240000E+01,2.870013E-01
1.250000E+01,2.699387E-01
1.260000E+01,2.503027E-01
1.270000E+01,2.283931E-01
1.280000E+01,2.045579E-01
1.290000E+01,1.791846E-01
1.300000E+01,1.526892E-01
1.310000E+01,1.255045E-01
1.320000E+01,9.806893E-02
1.330000E+01,7.081430E-02
1.340000E+01,4.415537E-02
1.350000E+01,1.847988E-02
1.360000E+01,-5.859651E-03
1.370000E+01,-2.855227E-02
1.380000E+01,-4.933281E-02
1.390000E+01,-6.798392E-02
1.400000E+01,-8.433595E-02
1.410000E+01,-9.826481E-02
1.420000E+01,-1.096882E-01
1.430000E+01,-1.185603E-01
1.440000E+01,-1.248662E-01
1.450000E+01,-1.286153E-01
1.460000E+01,-1.298356E-01
1.470000E+01,-1.285688E-01
1.480000E+01,-1.248656E-01
1.490000E+01,-1.187844E-01
1.500000E+01,-1.103896E-01
1.510000E+01,-9.975349E-02
1.520000E+01,-8.695869E-02
1.530000E+01,-7.210222E-02
1.540000E+01,-5.530052E-02
1.550000E+01,-3.669491E-02
1.560000E+01,-1.645662E-02
1.570000E+01,5.208785E-03
1.580000E+01,2.805848E-02
1.590000E+01,5.181132E-02
1.600000E+01,7.614886E-02
1.610000E+01,1.007189E-01
1.620000E+01,1.251410E-01
1.630000E+01,1.490146E-01
1.640000E+01,1.719283E-01
1.650000E+01,1.934702E-01
1.660000E+01,2.132392E-01
1.670000E+01,2.308552E-01
1.680000E+01,2.459684E-01
1.690000E+01,2.582674E-01
1.700000E+01,2.674840E-01
1.710000E+01,2.733966E-01
1.720000E+01,2.758299E-01
1.730000E+01,2.746526E-01
