t (s),<greek>x</greek><sub>1</sub> (m),<greek>x</greek><sub>2</sub> (m),<greek>x</greek><sub>3</sub> (m),<greek>x</greek><sub>4</sub> (deg),<greek>x</greek><sub>5</sub> (deg),<greek>x</greek><sub>6</sub> (deg)
3.500000E+00,-8.418029E-04,5.541511E-04,6.487039E-03,1.200716E-03,-1.955930E-03,2.510013E-03
3.600000E+00,-9.396442E-04,4.235712E-04,7.076880E-03,1.261507E-03,-2.114713E-03,2.722396E-03
3.700000E+00,-1.043770E-03,2.549894E-04,7.684240E-03,1.310585E-03,-2.272543E-03,2.936230E-03
3.800000E+00,-1.154088E-03,4.416107E-05,8.305983E-03,1.344848E-03,-2.427613E-03,3.149763E-03
3.900000E+00,-1.270472E-03,-2.132436E-04,8.938643E-03,1.360948E-03,-2.578020E-03,3.361203E-03
4.000000E+00,-1.392757E-03,-5.216104E-04,9.578449E-03,1.355311E-03,-2.721794E-03,3.568756E-03
4.100000E+00,-1.520752E-03,-8.853502E-04,1.022133E-02,1.324166E-03,-2.856920E-03,3.770658E-03
4.200000E+00,-1.654236E-03,-1.308866E-03,1.086295E-02,1.263581E-03,-2.981368E-03,3.965211E-03
4.300000E+00,-1.792968E-03,-1.796521E-03,1.149870E-02,1.169507E-03,-3.093120E-03,4.150816E-03
4.400000E+00,-1.936690E-03,-2.352599E-03,1.212376E-02,1.037828E-03,-3.190200E-03,4.326012E-03
4.500000E+00,-2.085131E-03,-2.981275E-03,1.273310E-02,8.644120E-04,-3.270704E-03,4.489507E-03
4.600000E+00,-2.238019E-03,-3.686572E-03,1.332150E-02,6.451743E-04,-3.332827E-03,4.640209E-03
4.700000E+00,-2.395076E-03,-4.472330E-03,1.388360E-02,3.761407E-04,-3.374895E-03,4.777257E-03
4.800000E+00,-2.556036E-03,-5.342165E-03,1.441391E-02,5.351492E-05,-3.395387E-03,4.900043E-03
4.900000E+00,-2.720638E-03,-6.299433E-03,1.490684E-02,-3.262522E-04,-3.392966E-03,5.008238E-03
5.000000E+00,-2.888640E-03,-7.347194E-03,1.535676E-02,-7.663927E-04,-3.366493E-03,5.101803E-03
5.100000E+00,-3.059820E-03,-8.488178E-03,1.575798E-02,-1.269753E-03,-3.315052E-03,5.181002E-03
5.200000E+00,-3.233978E-03,-9.724748E-03,1.610482E-02,-1.838726E-03,-3.237961E-03,5.246409E-03
5.300000E+00,-3.410941E-03,-1.105887E-02,1.639161E-02,-2.475192E-03,-3.134784E-03,5.298905E-03
5.400000E+00,-3.590562E-03,-1.249207E-02,1.661277E-02,-3.180458E-03,-3.005338E-03,5.339672E-03
5.500000E+00,-3.772724E-03,-1.402544E-02,1.676276E-02,-3.955210E-03,-2.849690E-03,5.370178E-03
5.600000E+00,-3.957337E-03,-1.565957E-02,1.683620E-02,-4.799472E-03,-2.668159E-03,5.392159E-03
5.700000E+00,-4.144337E-03,-1.739454E-02,1.682780E-02,-5.712575E-03,-2.461302E-03,5.407588E-03
5.800000E+00,-4.333682E-03,-1.922994E-02,1.673249E-02,-6.693135E-03,-2.229903E-03,5.418648E-03
5.900000E+00,-4.525347E-03,-2.116480E-02,1.654534E-02,-7.739046E-03,-1.974954E-03,5.427688E-03
6.000000E+00,-4.719321E-03,-2.319761E-02,1.626166E-02,-8.847484E-03,-1.697630E-03,5.437182E-03
6.100000E+00,-4.915597E-03,-2.532633E-02,1.587697E-02,-1.001492E-02,-1.399262E-03,5.449681E-03
6.200000E+00,-5.114164E-03,-2.754837E-02,1.538704E-02,-1.123715E-02,-1.081308E-03,5.467758E-03
6.300000E+00,-5.315001E-03,-2.986060E-02,1.478789E-02,-1.250934E-02,-7.453126E-04,5.493956E-03
6.400000E+00,-5.518063E-03,-3.225940E-02,1.407583E-02,-1.382607E-02,-3.928765E-04,5.530727E-03
6.500000E+00,-5.723272E-03,-3.474063E-02,1.324741E-02,-1.518141E-02,-2.561303E-05,5.580379E-03
6.600000E+00,-5.930506E-03,-3.729971E-02,1.229946E-02,-1.656899E-02,3.548903E-04,5.645016E-03
6.700000E+00,-6.139587E-03,-3.993160E-02,1.122912E-02,-1.798207E-02,7.471119E-04,5.726484E-03
6.800000E+00,-6.350270E-03,-4.263089E-02,1.003375E-02,-1.941365E-02,1.149636E-03,5.826315E-03
6.900000E+00,-6.562232E-03,-4.539185E-02,8.710992E-03,-2.085653E-02,1.561188E-03,5.945682E-03
7.000000E+00,-6.775062E-03,-4.820843E-02,7.258752E-03,-2.230346E-02,1.980675E-03,6.085356E-03
7.100000E+00,-6.988249E-03,-5.107438E-02,5.675155E-03,-2.374719E-02,2.407209E-03,6.245665E-03
7.200000E+00,-7.201176E-03,-5.398326E-02,3.958551E-03,-2.518060E-02,2.840144E-03,6.426469E-03
7.300000E+00,-7.413112E-03,-5.692856E-02,2.107489E-03,-2.659678E-02,3.279088E-03,6.627134E-03
7.400000E+00,-7.623206E-03,-5.990373E-02,1.206949E-04,-2.798913E-02,3.723929E-03,6.846523E-03
7.500000E+00,-7.830484E-03,-6.290228E-02,-2.002949E-03,-2.935146E-02,4.174841E-03,7.082993E-03
7.600000E+00,-8.033846E-03,-6.591784E-02,-4.264429E-03,-3.067806E-02,4.632284E-03,7.334394E-03
7.700000E+00,-8.232066E-03,-6.894424E-02,-6.664626E-03,-3.196376E-02,5.097010E-03,7.598096E-03
7.800000E+00,-8.423796E-03,-7.197559E-02,-9.204339E-03,-3.320405E-02,5.570043E-03,7.871004E-03
7.900000E+00,-8.607569E-03,-7.500635E-02,-1.188431E-02,-3.439506E-02,6.052669E-03,8.149594E-03
8.000000E+00,-8.781805E-03,-7.803141E-02,-1.470523E-02,-3.553369E-02,6.546407E-03,8.429960E-03
8.100000E+00,-8.944821E-03,-8.104616E-02,-1.766778E-02,-3.661760E-02,7.052981E-03,8.707857E-03
8.200000E+00,-9.094837E-03,-8.404655E-02,-2.077266E-02,-3.764524E-02,7.574280E-03,8.978757E-03
8.300000E+00,-9.229994E-03,-8.702916E-02,-2.402055E-02,-3.861592E-02,8.112319E-03,9.237912E-03
8.400000E+00,-9.348360E-03,-8.999125E-02,-2.741216E-02,-3.952975E-02,8.669191E-03,9.480418E-03
8.500000E+00,-9.447950E-03,-9.293083E-02,-3.094823E-02,-4.038770E-02,9.247013E-03,9.701277E-03
8.600000E+00,-9.526737E-03,-9.584668E-02,-3.462954E-02,-4.119160E-02,9.847878E-03,9.895464E-03
8.700000E+00,-9.582667E-03,-9.873840E-02,-3.845685E-02,-4.194409E-02,1.047380E-02,1.005800E-02
8.800000E+00,-9.613677E-03,-1.016064E-01,-4.243098E-02,-4.264864E-02,1.112664E-02,1.018400E-02
8.900000E+00,-9.617707E-03,-1.044521E-01,-4.655270E-02,-4.330951E-02,1.180809E-02,1.026875E-02
9.000000E+00,-9.592717E-03,-1.072776E-01,-5.082278E-02,-4.393174E-02,1.251958E-02,1.030775E-02
9.100000E+00,-9.536696E-03,-1.100859E-01,-5.524193E-02,-4.452111E-02,1.326224E-02,1.029677E-02
9.200000E+00,-9.447683E-03,-1.128811E-01,-5.981074E-02,-4.508409E-02,1.403687E-02,1.023188E-02
9.300000E+00,-9.323768E-03,-1.156679E-01,-6.452969E-02,-4.562782E-02,1.484386E-02,1.010952E-02
9.400000E+00,-9.163111E-03,-1.184519E-01,-6.939909E-02,-4.616004E-02,1.568319E-02,9.926459E-03
9.500000E+00,-8.963946E-03,-1.212395E-01,-7.441900E-02,-4.668908E-02,1.655438E-02,9.679903E-03
9.600000E+00,-8.724589E-03,-1.240377E-01,-7.958920E-02,-4.722371E-02,1.745646E-02,9.367446E-03
9.700000E+00,-8.443445E-03,-1.268542E-01,-8.490910E-02,-4.777319E-02,1.838795E-02,8.987101E-03
9.800000E+00,-8.119014E-03,-1.296973E-01,-9.037770E-02,-4.834707E-02,1.934686E-02,8.537302E-03
9.900000E+00,-7.749896E-03,-1.325757E-01,-9.599351E-02,-4.895521E-02,2.033067E-02,8.016898E-03
1.000000E+01,-7.334790E-03,-1.354985E-01,-1.017544E-01,-4.960762E-02,2.133635E-02,7.425150E-03
1.010000E+01,-6.872506E-03,-1.384749E-01,-1.076577E-01,-5.031437E-02,2.236032E-02,6.761725E-03
1.020000E+01,-6.361961E-03,-1.415143E-01,-1.137000E-01,-5.108550E-02,2.339851E-02,6.026682E-03
1.030000E+01,-5.802188E-03,-1.446258E-01,-1.198767E-01,-5.193087E-02,2.444634E-02,5.220470E-03
1.040000E+01,-5.192341E-03,-1.478187E-01,-1.261828E-01,-5.286002E-02,2.549876E-02,4.343920E-03
1.050000E+01,-4.531699E-03,-1.511013E-01,-1.326119E-01,-5.388206E-02,2.655025E-02,3.398239E-03
1.060000E+01,-3.819675E-03,-1.544817E-01,-1.391566E-01,-5.500551E-02,2.759486E-02,2.385012E-03
1.070000E+01,-3.055825E-03,-1.579671E-01,-1.458082E-01,-5.623812E-02,2.862625E-02,1.306204E-03
1.080000E+01,-2.239862E-03,-1.615636E-01,-1.525568E-01,-5.758676E-02,2.963768E-02,1.641686E-04
1.090000E+01,-1.371664E-03,-1.652762E-01,-1.593908E-01,-5.905720E-02,3.062206E-02,-1.038340E-03
1.100000E+01,-4.512890E-04,-1.691084E-01,-1.662975E-01,-6.065403E-02,3.157198E-02,-2.298151E-03
1.110000E+01,5.210043E-04,-1.730620E-01,-1.732621E-01,-6.238044E-02,3.247976E-02,-3.611662E-03
1.120000E+01,1.544744E-03,-1.771370E-01,-1.802685E-01,-6.423810E-02,3.333744E-02,-4.974815E-03
1.130000E+01,2.619226E-03,-1.813314E-01,-1.872985E-01,-6.622706E-02,3.413685E-02,-6.383075E-03
1.140000E+01,3.743494E-03,-1.856409E-01,-1.943322E-01,-6.834558E-02,3.486963E-02,-7.831415E-03
1.150000E+01,4.916324E-03,-1.900589E-01,-2.013478E-01,-7.059007E-02,3.552726E-02,-9.314296E-03
1.160000E+01,6.136203E-03,-1.945759E-01,-2.083215E-01,-7.295500E-02,3.610113E-02,-1.082565E-02
1.170000E+01,7.401321E-03,-1.991799E-01,-2.152273E-01,-7.543285E-02,3.658255E-02,-1.235890E-02
1.180000E+01,8.709548E-03,-2.038562E-01,-2.220374E-01,-7.801409E-02,3.696285E-02,-1.390691E-02
1.190000E+01,1.005843E-02,-2.085868E-01,-2.287219E-01,-8.068719E-02,3.723337E-02,-1.546207E-02
1.200000E+01,1.144519E-02,-2.133511E-01,-2.352489E-01,-8.343863E-02,3.738558E-02,-1.701628E-02
1.210000E+01,1.286670E-02,-2.181251E-01,-2.415845E-01,-8.625301E-02,3.741113E-02,-1.856099E-02
1.220000E+01,1.431952E-02,-2.228822E-01,-2.476928E-01,-8.911310E-02,3.730190E-02,-2.008728E-02
1.230000E+01,1.579988E-02,-2.275925E-01,-2.535363E-01,-9.200000E-02,3.705015E-02,-2.158591E-02
1.240000E+01,1.730371E-02,-2.322235E-01,-2.590758E-01,-9.489328E-02,3.664856E-02,-2.304742E-02
1.250000E+01,1.882663E-02,-2.367399E-01,-2.642703E-01,-9.777118E-02,3.609035E-02,-2.446224E-02
1.260000E+01,2.036404E-02,-2.411036E-01,-2.690777E-01,-1.006108E-01,3.536938E-02,-2.582079E-02
1.270000E+01,2.191107E-02,-2.452746E-01,-2.734547E-01,-1.033883E-01,3.448028E-02,-2.711361E-02
1.280000E+01,2.346270E-02,-2.492105E-01,-2.773571E-01,-1.060791E-01,3.341855E-02,-2.833154E-02
1.290000E+01,2.501374E-02,-2.528670E-01,-2.807400E-01,-1.086584E-01,3.218069E-02,-2.946580E-02
1.300000E+01,2.655890E-02,-2.561986E-01,-2.835581E-01,-1.111010E-01,3.076433E-02,-3.050821E-02
1.310000E+01,2.809286E-02,-2.591585E-01,-2.857663E-01,-1.133819E-01,2.916831E-02,-3.145131E-02
1.320000E+01,2.961027E-02,-2.616991E-01,-2.873195E-01,-1.154763E-01,2.739282E-02,-3.228853E-02
1.330000E+01,3.110588E-02,-2.637726E-01,-2.881734E-01,-1.173600E-01,2.543951E-02,-3.301433E-02
1.340000E+01,3.257453E-02,-2.653309E-01,-2.882850E-01,-1.190097E-01,2.331154E-02,-3.362435E-02
1.350000E+01,3.401122E-02,-2.663268E-01,-2.876124E-01,-1.204029E-01,2.101372E-02,-3.411553E-02
1.360000E+01,3.541119E-02,-2.667139E-01,-2.861157E-01,-1.215184E-01,1.855250E-02,-3.448622E-02
1.370000E+01,3.676992E-02,-2.664470E-01,-2.837572E-01,-1.223363E-01,1.593605E-02,-3.473627E-02
1.380000E+01,3.808321E-02,-2.654829E-01,-2.805019E-01,-1.228380E-01,1.317426E-02,-3.486711E-02
1.390000E+01,3.934722E-02,-2.637807E-01,-2.763179E-01,-1.230069E-01,1.027876E-02,-3.488178E-02
1.400000E+01,4.055846E-02,-2.613018E-01,-2.711768E-01,-1.228276E-01,7.262818E-03,-3.478497E-02
1.410000E+01,4.171387E-02,-2.580111E-01,-2.650539E-01,-1.222867E-01,4.141348E-03,-3.458295E-02
1.420000E+01,4.281078E-02,-2.538766E-01,-2.579288E-01,-1.213726E-01,9.307754E-04,-3.428363E-02
1.430000E+01,4.384696E-02,-2.488704E-01,-2.497855E-01,-1.200753E-01,-2.351064E-03,-3.389639E-02
1.440000E+01,4.482062E-02,-2.429685E-01,-2.406131E-01,-1.183868E-01,-5.685076E-03,-3.343206E-02
1.450000E+01,4.573039E-02,-2.361512E-01,-2.304055E-01,-1.163009E-01,-9.051069E-03,-3.290277E-02
1.460000E+01,4.657530E-02,-2.284036E-01,-2.191623E-01,-1.138131E-01,-1.242795E-02,-3.232183E-02
1.470000E+01,4.735479E-02,-2.197156E-01,-2.068882E-01,-1.109209E-01,-1.579394E-02,-3.170357E-02
1.480000E+01,4.806866E-02,-2.100822E-01,-1.935938E-01,-1.076233E-01,-1.912679E-02,-3.106314E-02
1.490000E+01,4.871706E-02,-1.995033E-01,-1.792956E-01,-1.039214E-01,-2.240400E-02,-3.041637E-02
1.500000E+01,4.930046E-02,-1.879841E-01,-1.640157E-01,-9.981798E-02,-2.560310E-02,-2.977956E-02
1.510000E+01,4.981959E-02,-1.755353E-01,-1.477822E-01,-9.531756E-02,-2.870187E-02,-2.916929E-02
1.520000E+01,5.027546E-02,-1.621724E-01,-1.306287E-01,-9.042664E-02,-3.167858E-02,-2.860224E-02
1.530000E+01,5.066927E-02,-1.479165E-01,-1.125949E-01,-8.515357E-02,-3.451222E-02,-2.809499E-02
1.540000E+01,5.100244E-02,-1.327936E-01,-9.372575E-02,-7.950868E-02,-3.718273E-02,-2.766387E-02
1.550000E+01,5.127652E-02,-1.168350E-01,-7.407156E-02,-7.350433E-02,-3.967121E-02,-2.732480E-02
1.560000E+01,5.149322E-02,-1.000766E-01,-5.368780E-02,-6.715502E-02,-4.196008E-02,-2.709316E-02
1.570000E+01,5.165438E-02,-8.255905E-02,-3.263474E-02,-6.047745E-02,-4.403324E-02,-2.698366E-02
1.580000E+01,5.176194E-02,-6.432757E-02,-1.097714E-02,-5.349063E-02,-4.587623E-02,-2.701022E-02
1.590000E+01,5.181796E-02,-4.543155E-02,1.121614E-02,-4.621596E-02,-4.747630E-02,-2.718598E-02
1.600000E+01,5.182460E-02,-2.592433E-02,3.387248E-02,-3.867735E-02,-4.882252E-02,-2.752317E-02
1.610000E+01,5.178415E-02,-5.862945E-03,5.691596E-02,-3.090120E-02,-4.990576E-02,-2.803311E-02
1.620000E+01,5.169900E-02,1.469226E-02,8.026782E-02,-2.291654E-02,-5.071879E-02,-2.872626E-02
1.630000E+01,5.157171E-02,3.567793E-02,1.038469E-01,-1.475496E-02,-5.125618E-02,-2.961214E-02
1.640000E+01,5.140500E-02,5.702809E-02,1.275702E-01,-6.450647E-03,-5.151434E-02,-3.069947E-02
1.650000E+01,5.120176E-02,7.867453E-02,1.513534E-01,1.959728E-03,-5.149139E-02,-3.199616E-02
1.660000E+01,5.096509E-02,1.005472E-01,1.751111E-01,1.043709E-02,-5.118711E-02,-3.350937E-02
1.670000E+01,5.069834E-02,1.225746E-01,1.987577E-01,1.894013E-02,-5.060285E-02,-3.524562E-02
1.680000E+01,5.040511E-02,1.446842E-01,2.222080E-01,2.742555E-02,-4.974141E-02,-3.721082E-02
1.690000E+01,5.008926E-02,1.668032E-01,2.453772E-01,3.584826E-02,-4.860691E-02,-3.941039E-02
1.700000E+01,4.975495E-02,1.888584E-01,2.681820E-01,4.416180E-02,-4.720468E-02,-4.184927E-02
1.710000E+01,4.940665E-02,2.107772E-01,2.905407E-01,5.231864E-02,-4.554115E-02,-4.453202E-02
1.720000E+01,4.904912E-02,2.324879E-01,3.123741E-01,6.027063E-02,-4.362374E-02,-4.746286E-02
1.730000E+01,4.868742E-02,2.539200E-01,3.336056E-01,6.796947E-02,-4.146073E-02,-5.064567E-02
1.740000E+01,4.832691E-02,2.750051E-01,3.541621E-01,7.536719E-02,-3.906119E-02,-5.408405E-02
1.750000E+01,4.797321E-02,2.956770E-01,3.739741E-01,8.241670E-02,-3.643488E-02,-5.778127E-02
1.760000E+01,4.763218E-02,3.158725E-01,3.929765E-01,8.907232E-02,-3.359223E-02,-6.174026E-02
1.770000E+01,4.730987E-02,3.355315E-01,4.111086E-01,9.529033E-02,-3.054424E-02,-6.596354E-02
1.780000E+01,4.701249E-02,3.545979E-01,4.283152E-01,1.010295E-01,-2.730249E-02,-7.045318E-02
1.790000E+01,4.674634E-02,3.730198E-01,4.445462E-01,1.062516E-01,-2.387913E-02,-7.521067E-02
1.800000E+01,4.651776E-02,3.907500E-01,4.597576E-01,1.109221E-01,-2.028685E-02,-8.023684E-02
1.810000E+01,4.633306E-02,4.077464E-01,4.739114E-01,1.150101E-01,-1.653893E-02,-8.553170E-02
1.820000E+01,4.619841E-02,4.239724E-01,4.869762E-01,1.184893E-01,-1.264929E-02,-9.109430E-02
1.830000E+01,4.611984E-02,4.393972E-01,4.989274E-01,1.213381E-01,-8.632457E-03,-9.692262E-02
1.840000E+01,4.610309E-02,4.539960E-01,5.097473E-01,1.235399E-01,-4.503701E-03,-1.030134E-01
1.850000E+01,4.615355E-02,4.677506E-01,5.194254E-01,1.250832E-01,-2.790210E-04,-1.093618E-01
1.860000E+01,4.627619E-02,4.806491E-01,5.279584E-01,1.259618E-01,4.024781E-03,-1.159616E-01
1.870000E+01,4.647550E-02,4.926865E-01,5.353506E-01,1.261749E-01,8.390059E-03,-1.228048E-01
1.880000E+01,4.675537E-02,5.038644E-01,5.416135E-01,1.257270E-01,1.279829E-02,-1.298813E-01
1.890000E+01,4.711906E-02,5.141914E-01,5.467662E-01,1.246276E-01,1.723004E-02,-1.371794E-01
1.900000E+01,4.756913E-02,5.236827E-01,5.508351E-01,1.228913E-01,2.166495E-02,-1.446850E-01
1.910000E+01,4.810738E-02,5.323600E-01,5.538536E-01,1.205374E-01,2.608174E-02,-1.523818E-01
1.920000E+01,4.873481E-02,5.402516E-01,5.558623E-01,1.175895E-01,3.045825E-02,-1.602514E-01
1.930000E+01,4.945158E-02,5.473920E-01,5.569085E-01,1.140752E-01,3.477142E-02,-1.682730E-01
1.940000E+01,5.025697E-02,5.538213E-01,5.570458E-01,1.100255E-01,3.899740E-02,-1.764234E-01
1.950000E+01,5.114938E-02,5.595851E-01,5.563337E-01,1.054749E-01,4.311157E-02,-1.846775E-01
1.960000E+01,5.212630E-02,5.647341E-01,5.548373E-01,1.004602E-01,4.708869E-02,-1.930076E-01
1.970000E+01,5.318432E-02,5.693232E-01,5.526267E-01,9.502043E-02,5.090296E-02,-2.013841E-01
1.980000E+01,5.431913E-02,5.734114E-01,5.497762E-01,8.919659E-02,5.452815E-02,-2.097754E-01
1.990000E+01,5.552554E-02,5.770607E-01,5.463640E-01,8.303084E-02,5.793778E-02,-2.181479E-01
2.000000E+01,5.679748E-02,5.803359E-01,5.424712E-01,7.656635E-02,6.110520E-02,-2.264666E-01
2.010000E+01,5.812804E-02,5.833035E-01,5.381810E-01,6.984686E-02,6.400382E-02,-2.346947E-01
2.020000E+01,5.950952E-02,5.860311E-01,5.335781E-01,6.291647E-02,6.660723E-02,-2.427944E-01
2.030000E+01,6.093342E-02,5.885869E-01,5.287479E-01,5.581932E-02,6.888940E-02,-2.507269E-01
2.040000E+01,6.239054E-02,5.910388E-01,5.237753E-01,4.859951E-02,7.082488E-02,-2.584526E-01
2.050000E+01,6.387097E-02,5.934533E-01,5.187442E-01,4.130091E-02,7.238893E-02,-2.659314E-01
2.060000E+01,6.536417E-02,5.958953E-01,5.137362E-01,3.396716E-02,7.355776E-02,-2.731231E-01
2.070000E+01,6.685904E-02,5.984274E-01,5.088300E-01,2.664163E-02,7.430872E-02,-2.799877E-01
2.080000E+01,6.834392E-02,6.011086E-01,5.041006E-01,1.936751E-02,7.462044E-02,-2.864854E-01
2.090000E+01,6.980670E-02,6.039943E-01,4.996180E-01,1.218786E-02,7.447305E-02,-2.925772E-01
2.100000E+01,7.123484E-02,6.071355E-01,4.954468E-01,5.145771E-03,7.384840E-02,-2.982252E-01
2.110000E+01,7.261546E-02,6.105781E-01,4.916451E-01,-1.715566E-03,7.273016E-02,-3.033926E-01
2.120000E+01,7.393543E-02,6.143625E-01,4.882642E-01,-8.352676E-03,7.110411E-02,-3.080444E-01
2.130000E+01,7.518136E-02,6.185232E-01,4.853472E-01,-1.472170E-02,6.895822E-02,-3.121471E-01
2.140000E+01,7.633976E-02,6.230887E-01,4.829292E-01,-2.077828E-02,6.628294E-02,-3.156696E-01
2.150000E+01,7.739708E-02,6.280803E-01,4.810362E-01,-2.647752E-02,6.307127E-02,-3.185830E-01
2.160000E+01,7.833978E-02,6.335131E-01,4.796847E-01,-3.177395E-02,5.931905E-02,-3.208610E-01
2.170000E+01,7.915445E-02,6.393947E-01,4.788817E-01,-3.662159E-02,5.502504E-02,-3.224801E-01
2.180000E+01,7.982788E-02,6.457259E-01,4.786241E-01,-4.097405E-02,5.019118E-02,-3.234197E-01
2.190000E+01,8.034716E-02,6.525000E-01,4.788986E-01,-4.478475E-02,4.482271E-02,-3.236626E-01
2.200000E+01,8.069979E-02,6.597033E-01,4.796816E-01,-4.800714E-02,3.892833E-02,-3.231949E-01
2.210000E+01,8.087376E-02,6.673150E-01,4.809393E-01,-5.059511E-02,3.252039E-02,-3.220060E-01
2.220000E+01,8.085770E-02,6.753072E-01,4.826275E-01,-5.250335E-02,2.561500E-02,-3.200892E-01
2.230000E+01,8.064096E-02,6.836452E-01,4.846923E-01,-5.368792E-02,1.823221E-02,-3.174415E-01
2.240000E+01,8.021372E-02,6.922875E-01,4.870700E-01,-5.410678E-02,1.039604E-02,-3.140639E-01
2.250000E+01,7.956712E-02,7.011863E-01,4.896875E-01,-5.372041E-02,2.134629E-03,-3.099612E-01
2.260000E+01,7.869337E-02,7.102877E-01,4.924628E-01,-5.249248E-02,-6.519711E-03,-3.051423E-01
2.270000E+01,7.758583E-02,7.195318E-01,4.953057E-01,-5.039055E-02,-1.553050E-02,-2.996203E-01
2.280000E+01,7.623915E-02,7.288530E-01,4.981180E-01,-4.738676E-02,-2.485707E-02,-2.934123E-01
2.290000E+01,7.464936E-02,7.381809E-01,5.007945E-01,-4.345855E-02,-3.445463E-02,-2.865393E-01
2.300000E+01,7.281393E-02,7.474399E-01,5.032233E-01,-3.858927E-02,-4.427437E-02,-2.790268E-01
2.310000E+01,7.073188E-02,7.565499E-01,5.052872E-01,-3.276887E-02,-5.426360E-02,-2.709038E-01
2.320000E+01,6.840382E-02,7.654268E-01,5.068636E-01,-2.599440E-02,-6.436593E-02,-2.622036E-01
2.330000E+01,6.583204E-02,7.739826E-01,5.078261E-01,-1.827052E-02,-7.452159E-02,-2.529629E-01
