t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,2.032160E-05
3.000000E-01,9.175433E-05
4.000000E-01,2.302210E-04
5.000000E-01,4.509257E-04
6.000000E-01,7.668524E-04
7.000000E-01,1.187190E-03
8.000000E-01,1.715961E-03
9.000000E-01,2.351120E-03
1.000000E+00,3.084343E-03
1.100000E+00,3.901638E-03
1.200000E+00,4.784791E-03
1.300000E+00,5.713531E-03
1.400000E+00,6.668184E-03
1.500000E+00,7.632475E-03
1.600000E+00,8.596107E-03
1.700000E+00,9.556699E-03
1.800000E+00,1.052076E-02
1.900000E+00,1.150343E-02
2.000000E+00,1.252695E-02
2.100000E+00,1.361783E-02
2.200000E+00,1.480304E-02
2.300000E+00,1.610558E-02
2.400000E+00,1.753994E-02
2.500000E+00,1.910798E-02
2.600000E+00,2.079579E-02
2.700000E+00,2.257201E-02
2.800000E+00,2.438787E-02
2.900000E+00,2.617902E-02
3.000000E+00,2.786918E-02
3.100000E+00,2.937506E-02
3.200000E+00,3.061220E-02
3.300000E+00,3.150097E-02
3.400000E+00,3.197204E-02
3.500000E+00,3.197057E-02
3.600000E+00,3.145868E-02
3.700000E+00,3.041569E-02
3.800000E+00,2.883618E-02
3.900000E+00,2.672592E-02
4.000000E+00,2.409629E-02
4.100000E+00,2.095781E-02
4.200000E+00,1.731382E-02
4.300000E+00,1.315515E-02
4.400000E+00,8.456782E-03
4.500000E+00,3.177245E-03
4.600000E+00,-2.738790E-03
4.700000E+00,-9.354598E-03
4.800000E+00,-1.673249E-02
4.900000E+00,-2.492262E-02
5.000000E+00,-3.395053E-02
5.100000E+00,-4.380492E-02
5.200000E+00,-5.442694E-02
5.300000E+00,-6.570266E-02
5.400000E+00,-7.745983E-02
5.500000E+00,-8.947002E-02
5.600000E+00,-1.014564E-01
5.700000E+00,-1.131073E-01
5.800000E+00,-1.240946E-01
5.900000E+00,-1.340959E-01
6.000000E+00,-1.428182E-01
6.100000E+00,-1.500222E-01
6.200000E+00,-1.555431E-01
6.300000E+00,-1.593083E-01
6.400000E+00,-1.613469E-01
6.500000E+00,-1.617933E-01
6.600000E+00,-1.608813E-01
6.700000E+00,-1.589299E-01
6.800000E+00,-1.563220E-01
6.900000E+00,-1.534767E-01
7.000000E+00,-1.508179E-01
7.100000E+00,-1.487418E-01
7.200000E+00,-1.475858E-01
7.300000E+00,-1.476012E-01
7.400000E+00,-1.489329E-01
7.500000E+00,-1.516069E-01
7.600000E+00,-1.555278E-01
7.700000E+00,-1.604846E-01
7.800000E+00,-1.661669E-01
7.900000E+00,-1.721867E-01
8.000000E+00,-1.781069E-01
8.100000E+00,-1.834720E-01
8.200000E+00,-1.878379E-01
8.300000E+00,-1.908003E-01
8.400000E+00,-1.920173E-01
8.500000E+00,-1.912248E-01
8.600000E+00,-1.882446E-01
8.700000E+00,-1.829848E-01
8.800000E+00,-1.754317E-01
8.900000E+00,-1.656369E-01
9.000000E+00,-1.536999E-01
9.100000E+00,-1.397496E-01
9.200000E+00,-1.239258E-01
9.300000E+00,-1.063650E-01
9.400000E+00,-8.718997E-02
9.500000E+00,-6.650630E-02
9.600000E+00,-4.440494E-02
