t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,2.150236E-05
3.000000E-01,8.161367E-05
4.000000E-01,1.791125E-04
5.000000E-01,3.169740E-04
6.000000E-01,4.921598E-04
7.000000E-01,6.840309E-04
8.000000E-01,8.502039E-04
9.000000E-01,9.356571E-04
1.000000E+00,8.941712E-04
1.100000E+00,7.139386E-04
1.200000E+00,4.349639E-04
1.300000E+00,1.470788E-04
1.400000E+00,-3.586769E-05
1.500000E+00,-2.013582E-05
1.600000E+00,2.202333E-04
1.700000E+00,6.114797E-04
1.800000E+00,9.803769E-04
1.900000E+00,1.093070E-03
2.000000E+00,7.246575E-04
2.100000E+00,-2.615845E-04
2.200000E+00,-1.853147E-03
2.300000E+00,-3.869868E-03
2.400000E+00,-5.999175E-03
2.500000E+00,-7.876813E-03
2.600000E+00,-9.187201E-03
2.700000E+00,-9.748803E-03
2.800000E+00,-9.554662E-03
2.900000E+00,-8.755547E-03
3.000000E+00,-7.596320E-03
3.100000E+00,-6.335237E-03
3.200000E+00,-5.181865E-03
3.300000E+00,-4.278419E-03
3.400000E+00,-3.725711E-03
3.500000E+00,-3.629385E-03
3.600000E+00,-4.127789E-03
3.700000E+00,-5.368688E-03
3.800000E+00,-7.428073E-03
3.900000E+00,-1.019979E-02
4.000000E+00,-1.331246E-02
4.100000E+00,-1.613386E-02
4.200000E+00,-1.789542E-02
4.300000E+00,-1.791891E-02
4.400000E+00,-1.587336E-02
4.500000E+00,-1.195913E-02
4.600000E+00,-6.926660E-03
4.700000E+00,-1.892072E-03
4.800000E+00,2.007458E-03
4.900000E+00,4.001184E-03
5.000000E+00,3.964507E-03
5.100000E+00,2.467997E-03
5.200000E+00,5.571081E-04
5.300000E+00,-6.660255E-04
5.400000E+00,-4.969267E-04
5.500000E+00,1.071433E-03
5.600000E+00,3.342967E-03
5.700000E+00,5.230087E-03
5.800000E+00,5.768937E-03
5.900000E+00,4.625206E-03
6.000000E+00,2.362123E-03
6.100000E+00,3.248351E-04
6.200000E+00,1.487669E-04
6.300000E+00,3.063758E-03
6.400000E+00,9.271672E-03
6.500000E+00,1.767304E-02
6.600000E+00,2.610029E-02
6.700000E+00,3.202119E-02
6.800000E+00,3.348037E-02
6.900000E+00,2.992814E-02
7.000000E+00,2.259789E-02
7.100000E+00,1.423913E-02
7.200000E+00,8.244011E-03
7.300000E+00,7.437307E-03
7.400000E+00,1.294502E-02
7.500000E+00,2.355740E-02
7.600000E+00,3.585232E-02
7.700000E+00,4.509386E-02
7.800000E+00,4.665434E-02
7.900000E+00,3.751895E-02
8.000000E+00,1.738595E-02
8.100000E+00,-1.101062E-02
8.200000E+00,-4.249086E-02
8.300000E+00,-7.078161E-02
8.400000E+00,-9.024069E-02
8.500000E+00,-9.743997E-02
8.600000E+00,-9.213008E-02
8.700000E+00,-7.729228E-02
8.800000E+00,-5.825718E-02
8.900000E+00,-4.115337E-02
9.000000E+00,-3.115586E-02
9.100000E+00,-3.106805E-02
9.200000E+00,-4.066884E-02
9.300000E+00,-5.701383E-02
9.400000E+00,-7.556772E-02
9.500000E+00,-9.176336E-02
9.600000E+00,-1.024291E-01
9.700000E+00,-1.065613E-01
9.800000E+00,-1.051473E-01
9.900000E+00,-1.000990E-01
1.000000E+01,-9.271415E-02
1.010000E+01,-8.231549E-02
1.020000E+01,-6.570717E-02
1.030000E+01,-3.782795E-02
1.040000E+01,6.471831E-03
1.050000E+01,7.007964E-02
1.060000E+01,1.515664E-01
1.070000E+01,2.443108E-01
1.080000E+01,3.373457E-01
1.090000E+01,4.178757E-01
1.100000E+01,4.747648E-01
1.110000E+01,5.018418E-01
1.120000E+01,4.998203E-01
1.130000E+01,4.760274E-01
1.140000E+01,4.418833E-01
1.150000E+01,4.089005E-01
1.160000E+01,3.845660E-01
1.170000E+01,3.695890E-01
1.180000E+01,3.575624E-01
1.190000E+01,3.372346E-01
1.200000E+01,2.966290E-01
1.210000E+01,2.275451E-01
1.220000E+01,1.288120E-01
1.230000E+01,7.112792E-03
1.240000E+01,-1.248929E-01
1.250000E+01,-2.524072E-01
1.260000E+01,-3.628236E-01
1.270000E+01,-4.489284E-01
1.280000E+01,-5.098457E-01
1.290000E+01,-5.495334E-01
1.300000E+01,-5.736422E-01
1.310000E+01,-5.862078E-01
1.320000E+01,-5.876875E-01
1.330000E+01,-5.752496E-01
1.340000E+01,-5.452172E-01
1.350000E+01,-4.965790E-01
1.360000E+01,-4.339218E-01
1.370000E+01,-3.682646E-01
1.380000E+01,-3.150604E-01
1.390000E+01,-2.897809E-01
1.400000E+01,-3.025484E-01
1.410000E+01,-3.538095E-01
1.420000E+01,-4.328057E-01
1.430000E+01,-5.196583E-01
1.440000E+01,-5.905848E-01
1.450000E+01,-6.245919E-01
1.460000E+01,-6.093952E-01
1.470000E+01,-5.445361E-01
1.480000E+01,-4.406359E-01
1.490000E+01,-3.150880E-01
1.500000E+01,-1.857547E-01
1.510000E+01,-6.493174E-02
1.520000E+01,4.426977E-02
1.530000E+01,1.478630E-01
1.540000E+01,2.573123E-01
1.550000E+01,3.836151E-01
1.560000E+01,5.313107E-01
1.570000E+01,6.946277E-01
1.580000E+01,8.572486E-01
1.590000E+01,9.959283E-01
1.600000E+01,1.086888E+00
1.610000E+01,1.112949E+00
1.620000E+01,1.069115E+00
1.630000E+01,9.647688E-01
1.640000E+01,8.217458E-01
1.650000E+01,6.688147E-01
1.660000E+01,5.342107E-01
1.670000E+01,4.384310E-01
1.680000E+01,3.893766E-01
1.690000E+01,3.811605E-01
1.700000E+01,3.967625E-01
1.710000E+01,4.135574E-01
1.720000E+01,4.099434E-01
1.730000E+01,3.710730E-01
1.740000E+01,2.921007E-01
1.750000E+01,1.782363E-01
1.760000E+01,4.193887E-02
1.770000E+01,-1.015559E-01
1.780000E+01,-2.387735E-01
1.790000E+01,-3.611596E-01
1.800000E+01,-4.660455E-01
1.810000E+01,-5.554567E-01
1.820000E+01,-6.335520E-01
1.830000E+01,-7.038664E-01
1.840000E+01,-7.674319E-01
1.850000E+01,-8.223470E-01
1.860000E+01,-8.646862E-01
1.870000E+01,-8.900844E-01
1.880000E+01,-8.951220E-01
1.890000E+01,-8.778542E-01
1.900000E+01,-8.373508E-01
1.910000E+01,-7.726810E-01
1.920000E+01,-6.821251E-01
1.930000E+01,-5.633278E-01
1.940000E+01,-4.146536E-01
1.950000E+01,-2.373459E-01
1.960000E+01,-3.755729E-02
1.970000E+01,1.728405E-01
1.980000E+01,3.774010E-01
1.990000E+01,5.581915E-01
2.000000E+01,6.999767E-01
2.010000E+01,7.940788E-01
2.020000E+01,8.404805E-01
2.030000E+01,8.473125E-01
2.040000E+01,8.278360E-01
2.050000E+01,7.959938E-01
2.060000E+01,7.621660E-01
2.070000E+01,7.306681E-01
