t (s),<greek>x</greek><sub>1</sub> (m),<greek>x</greek><sub>2</sub> (m),<greek>x</greek><sub>3</sub> (m),<greek>x</greek><sub>4</sub> (deg),<greek>x</greek><sub>5</sub> (deg),<greek>x</greek><sub>6</sub> (deg)
3.400000E+00,1.079987E-03,-1.508790E-03,-2.369278E-03,1.755796E-04,3.040754E-03,8.150054E-04
3.500000E+00,1.134647E-03,-1.617855E-03,-2.648299E-03,2.248756E-04,3.160719E-03,1.061390E-03
3.600000E+00,1.180208E-03,-1.722755E-03,-2.938005E-03,2.744374E-04,3.245150E-03,1.343780E-03
3.700000E+00,1.214717E-03,-1.821920E-03,-3.236178E-03,3.227940E-04,3.287127E-03,1.663594E-03
3.800000E+00,1.236228E-03,-1.913774E-03,-3.540404E-03,3.685232E-04,3.279779E-03,2.021898E-03
3.900000E+00,1.242839E-03,-1.996745E-03,-3.848114E-03,4.103895E-04,3.216467E-03,2.419384E-03
4.000000E+00,1.232725E-03,-2.069282E-03,-4.156636E-03,4.474939E-04,3.090957E-03,2.856356E-03
4.100000E+00,1.204164E-03,-2.129854E-03,-4.463236E-03,4.794291E-04,2.897571E-03,3.332708E-03
4.200000E+00,1.155554E-03,-2.176956E-03,-4.765169E-03,5.064277E-04,2.631325E-03,3.847909E-03
4.300000E+00,1.085418E-03,-2.209099E-03,-5.059717E-03,5.294960E-04,2.288022E-03,4.400986E-03
4.400000E+00,9.924051E-04,-2.224799E-03,-5.344221E-03,5.505241E-04,1.864307E-03,4.990494E-03
4.500000E+00,8.752762E-04,-2.222567E-03,-5.616104E-03,5.723644E-04,1.357688E-03,5.614495E-03
4.600000E+00,7.328940E-04,-2.200888E-03,-5.872878E-03,5.988742E-04,7.665150E-04,6.270528E-03
4.700000E+00,5.642039E-04,-2.158209E-03,-6.112140E-03,6.349197E-04,8.993880E-05,6.955589E-03
4.800000E+00,3.682194E-04,-2.092925E-03,-6.331547E-03,6.863397E-04,-6.721502E-04,7.666110E-03
4.900000E+00,1.440110E-04,-2.003369E-03,-6.528788E-03,7.598699E-04,-1.519182E-03,8.397950E-03
5.000000E+00,-1.092983E-04,-1.887814E-03,-6.701542E-03,8.630304E-04,-2.449958E-03,9.146403E-03
5.100000E+00,-3.925303E-04,-1.744473E-03,-6.847434E-03,1.003978E-03,-3.462685E-03,9.906210E-03
5.200000E+00,-7.064418E-04,-1.571519E-03,-6.963995E-03,1.191328E-03,-4.554985E-03,1.067159E-02
5.300000E+00,-1.051710E-03,-1.367102E-03,-7.048626E-03,1.433946E-03,-5.723878E-03,1.143628E-02
5.400000E+00,-1.428912E-03,-1.129381E-03,-7.098585E-03,1.740716E-03,-6.965758E-03,1.219359E-02
5.500000E+00,-1.838508E-03,-8.565519E-04,-7.110979E-03,2.120289E-03,-8.276354E-03,1.293642E-02
5.600000E+00,-2.280821E-03,-5.468873E-04,-7.082784E-03,2.580810E-03,-9.650689E-03,1.365733E-02
5.700000E+00,-2.756021E-03,-1.987677E-04,-7.010875E-03,3.129642E-03,-1.108306E-02,1.434859E-02
5.800000E+00,-3.264115E-03,1.892847E-04,-6.892076E-03,3.773080E-03,-1.256704E-02,1.500220E-02
5.900000E+00,-3.804928E-03,6.185784E-04,-6.723206E-03,4.516076E-03,-1.409549E-02,1.560989E-02
6.000000E+00,-4.378100E-03,1.090228E-03,-6.501130E-03,5.361977E-03,-1.566056E-02,1.616321E-02
6.100000E+00,-4.983059E-03,1.605138E-03,-6.222801E-03,6.312287E-03,-1.725380E-02,1.665348E-02
6.200000E+00,-5.619005E-03,2.163984E-03,-5.885281E-03,7.366481E-03,-1.886613E-02,1.707191E-02
6.300000E+00,-6.284872E-03,2.767199E-03,-5.485742E-03,8.521852E-03,-2.048789E-02,1.740960E-02
6.400000E+00,-6.979291E-03,3.414962E-03,-5.021453E-03,9.773428E-03,-2.210879E-02,1.765766E-02
6.500000E+00,-7.700534E-03,4.107177E-03,-4.489744E-03,1.111394E-02,-2.371790E-02,1.780729E-02
6.600000E+00,-8.446464E-03,4.843454E-03,-3.887958E-03,1.253389E-02,-2.530350E-02,1.784994E-02
6.700000E+00,-9.214481E-03,5.623074E-03,-3.213411E-03,1.402161E-02,-2.685301E-02,1.777749E-02
6.800000E+00,-1.000148E-02,6.444959E-03,-2.463362E-03,1.556344E-02,-2.835281E-02,1.758238E-02
6.900000E+00,-1.080380E-02,7.307630E-03,-1.635009E-03,1.714397E-02,-2.978813E-02,1.725783E-02
7.000000E+00,-1.161727E-02,8.209157E-03,-7.255304E-04,1.874619E-02,-3.114297E-02,1.679802E-02
7.100000E+00,-1.243717E-02,9.147117E-03,2.678332E-04,2.035181E-02,-3.240010E-02,1.619823E-02
7.200000E+00,-1.325829E-02,1.011855E-02,1.347644E-03,2.194149E-02,-3.354114E-02,1.545496E-02
7.300000E+00,-1.407506E-02,1.111990E-02,2.516081E-03,2.349507E-02,-3.454675E-02,1.456604E-02
7.400000E+00,-1.488155E-02,1.214702E-02,3.774721E-03,2.499183E-02,-3.539692E-02,1.353067E-02
7.500000E+00,-1.567169E-02,1.319513E-02,5.124285E-03,2.641067E-02,-3.607141E-02,1.234938E-02
7.600000E+00,-1.643929E-02,1.425877E-02,6.564380E-03,2.773036E-02,-3.655016E-02,1.102408E-02
7.700000E+00,-1.717821E-02,1.533187E-02,8.093255E-03,2.892969E-02,-3.681384E-02,9.557929E-03
7.800000E+00,-1.788244E-02,1.640771E-02,9.707578E-03,2.998769E-02,-3.684431E-02,7.955330E-03
7.900000E+00,-1.854616E-02,1.747899E-02,1.140227E-02,3.088385E-02,-3.662510E-02,6.221863E-03
8.000000E+00,-1.916379E-02,1.853780E-02,1.317039E-02,3.159836E-02,-3.614171E-02,4.364253E-03
8.100000E+00,-1.973002E-02,1.957573E-02,1.500310E-02,3.211242E-02,-3.538188E-02,2.390368E-03
8.200000E+00,-2.023976E-02,2.058388E-02,1.688966E-02,3.240854E-02,-3.433571E-02,3.092449E-04
8.300000E+00,-2.068813E-02,2.155293E-02,1.881753E-02,3.247092E-02,-3.299562E-02,-1.868860E-03
8.400000E+00,-2.107043E-02,2.247323E-02,2.077249E-02,3.228591E-02,-3.135626E-02,-4.132399E-03
8.500000E+00,-2.138208E-02,2.333488E-02,2.273882E-02,3.184243E-02,-2.941438E-02,-6.468453E-03
8.600000E+00,-2.161861E-02,2.412779E-02,2.469943E-02,3.113241E-02,-2.716858E-02,-8.862677E-03
8.700000E+00,-2.177568E-02,2.484187E-02,2.663611E-02,3.015126E-02,-2.461926E-02,-1.129926E-02
8.800000E+00,-2.184908E-02,2.546710E-02,2.852965E-02,2.889826E-02,-2.176850E-02,-1.376093E-02
8.900000E+00,-2.183486E-02,2.599373E-02,3.035999E-02,2.737692E-02,-1.862013E-02,-1.622902E-02
9.000000E+00,-2.172939E-02,2.641246E-02,3.210638E-02,2.559521E-02,-1.517993E-02,-1.868362E-02
9.100000E+00,-2.152957E-02,2.671457E-02,3.374748E-02,2.356571E-02,-1.145591E-02,-2.110370E-02
9.200000E+00,-2.123295E-02,2.689221E-02,3.526146E-02,2.130564E-02,-7.458751E-03,-2.346742E-02
9.300000E+00,-2.083794E-02,2.693851E-02,3.662612E-02,1.883678E-02,-3.202235E-03,-2.575234E-02
9.400000E+00,-2.034395E-02,2.684783E-02,3.781905E-02,1.618519E-02,1.296253E-03,-2.793581E-02
9.500000E+00,-1.975154E-02,2.661592E-02,3.881778E-02,1.338090E-02,6.015323E-03,-2.999520E-02
9.600000E+00,-1.906255E-02,2.624002E-02,3.960005E-02,1.045743E-02,1.092929E-02,-3.190827E-02
9.700000E+00,-1.828011E-02,2.571903E-02,4.014410E-02,7.451209E-03,1.600802E-02,-3.365348E-02
9.800000E+00,-1.740865E-02,2.505353E-02,4.042908E-02,4.400929E-03,2.121703E-02,-3.521024E-02
9.900000E+00,-1.645383E-02,2.424579E-02,4.043544E-02,1.346848E-03,2.651770E-02,-3.655920E-02
1.000000E+01,-1.542243E-02,2.329977E-02,4.014546E-02,-1.669983E-03,3.186778E-02,-3.768246E-02
1.010000E+01,-1.432223E-02,2.222101E-02,3.954374E-02,-4.608499E-03,3.722193E-02,-3.856385E-02
1.020000E+01,-1.316176E-02,2.101657E-02,3.861773E-02,-7.428418E-03,4.253245E-02,-3.918913E-02
1.030000E+01,-1.195024E-02,1.969484E-02,3.735816E-02,-1.009104E-02,4.774996E-02,-3.954621E-02
1.040000E+01,-1.069732E-02,1.826542E-02,3.575949E-02,-1.256001E-02,5.282410E-02,-3.962544E-02
1.050000E+01,-9.413021E-03,1.673896E-02,3.382016E-02,-1.480207E-02,5.770412E-02,-3.941980E-02
1.060000E+01,-8.107587E-03,1.512699E-02,3.154283E-02,-1.678776E-02,6.233935E-02,-3.892522E-02
1.070000E+01,-6.791465E-03,1.344180E-02,2.893442E-02,-1.849204E-02,6.667961E-02,-3.814077E-02
1.080000E+01,-5.475236E-03,1.169629E-02,2.600602E-02,-1.989489E-02,7.067551E-02,-3.706891E-02
1.090000E+01,-4.169590E-03,9.903810E-03,2.277274E-02,-2.098176E-02,7.427865E-02,-3.571566E-02
1.100000E+01,-2.885270E-03,8.078094E-03,1.925347E-02,-2.174397E-02,7.744205E-02,-3.409074E-02
1.110000E+01,-1.632991E-03,6.233104E-03,1.547049E-02,-2.217897E-02,8.012047E-02,-3.220758E-02
1.120000E+01,-4.233008E-04,4.382913E-03,1.144917E-02,-2.229048E-02,8.227110E-02,-3.008330E-02
1.130000E+01,7.336270E-04,2.541568E-03,7.217593E-03,-2.208850E-02,8.385439E-02,-2.773855E-02
1.140000E+01,1.828257E-03,7.229454E-04,2.806254E-03,-2.158919E-02,8.483509E-02,-2.519726E-02
1.150000E+01,2.852015E-03,-1.059414E-03,-1.752237E-03,-2.081456E-02,8.518351E-02,-2.248635E-02
1.160000E+01,3.797636E-03,-2.792473E-03,-6.423389E-03,-1.979206E-02,8.487694E-02,-1.963528E-02
1.170000E+01,4.659512E-03,-4.463869E-03,-1.117103E-02,-1.855401E-02,8.390096E-02,-1.667570E-02
1.180000E+01,5.433998E-03,-6.062078E-03,-1.595752E-02,-1.713692E-02,8.225070E-02,-1.364086E-02
1.190000E+01,6.119637E-03,-7.576558E-03,-2.074395E-02,-1.558066E-02,7.993176E-02,-1.056525E-02
1.200000E+01,6.717278E-03,-8.997871E-03,-2.549040E-02,-1.392756E-02,7.696080E-02,-7.484047E-03
1.210000E+01,7.230059E-03,-1.031776E-02,-3.015628E-02,-1.222142E-02,7.336555E-02,-4.432713E-03
1.220000E+01,7.663254E-03,-1.152921E-02,-3.470077E-02,-1.050648E-02,6.918440E-02,-1.446538E-03
1.230000E+01,8.023997E-03,-1.262645E-02,-3.908333E-02,-8.826298E-03,6.446542E-02,1.439762E-03
1.240000E+01,8.320906E-03,-1.360495E-02,-4.326428E-02,-7.222689E-03,5.926496E-02,4.192451E-03
1.250000E+01,8.563645E-03,-1.446140E-02,-4.720554E-02,-5.734643E-03,5.364608E-02,6.779184E-03
1.260000E+01,8.762473E-03,-1.519369E-02,-5.087129E-02,-4.397293E-03,4.767669E-02,9.169421E-03
1.270000E+01,8.927820E-03,-1.580089E-02,-5.422866E-02,-3.240959E-03,4.142781E-02,1.133486E-02
1.280000E+01,9.069933E-03,-1.628325E-02,-5.724841E-02,-2.290290E-03,3.497202E-02,1.324990E-02
1.290000E+01,9.198600E-03,-1.664224E-02,-5.990547E-02,-1.563541E-03,2.838210E-02,1.489208E-02
1.300000E+01,9.322979E-03,-1.688061E-02,-6.217937E-02,-1.072004E-03,2.173003E-02,1.624253E-02
1.310000E+01,9.451501E-03,-1.700244E-02,-6.405457E-02,-8.196316E-04,1.508625E-02,1.728639E-02
1.320000E+01,9.591833E-03,-1.701319E-02,-6.552066E-02,-8.028634E-04,8.519078E-03,1.801315E-02
1.330000E+01,9.750860E-03,-1.691976E-02,-6.657240E-02,-1.010694E-03,2.094327E-03,1.841691E-02
1.340000E+01,9.934655E-03,-1.673044E-02,-6.720973E-02,-1.424978E-03,-4.125272E-03,1.849647E-02
1.350000E+01,1.014840E-02,-1.645486E-02,-6.743767E-02,-2.020993E-03,-1.008071E-02,1.825541E-02
1.360000E+01,1.039627E-02,-1.610379E-02,-6.726620E-02,-2.768248E-03,-1.571763E-02,1.770189E-02
1.370000E+01,1.068120E-02,-1.568893E-02,-6.671003E-02,-3.631516E-03,-2.098747E-02,1.684840E-02
1.380000E+01,1.100470E-02,-1.522259E-02,-6.578848E-02,-4.572073E-03,-2.584881E-02,1.571139E-02
1.390000E+01,1.136659E-02,-1.471727E-02,-6.452511E-02,-5.549087E-03,-3.026880E-02,1.431078E-02
1.400000E+01,1.176483E-02,-1.418531E-02,-6.294745E-02,-6.521102E-03,-3.422442E-02,1.266952E-02
1.410000E+01,1.219547E-02,-1.363845E-02,-6.108646E-02,-7.447547E-03,-3.770341E-02,1.081302E-02
1.420000E+01,1.265268E-02,-1.308744E-02,-5.897599E-02,-8.290191E-03,-4.070475E-02,8.768710E-03
1.430000E+01,1.312900E-02,-1.254175E-02,-5.665197E-02,-9.014473E-03,-4.323835E-02,6.565650E-03
1.440000E+01,1.361570E-02,-1.200930E-02,-5.415149E-02,-9.590606E-03,-4.532412E-02,4.234162E-03
1.450000E+01,1.410337E-02,-1.149636E-02,-5.151170E-02,-9.994421E-03,-4.699028E-02,1.805596E-03
1.460000E+01,1.458249E-02,-1.100744E-02,-4.876863E-02,-1.020787E-02,-4.827109E-02,-6.878715E-04
1.470000E+01,1.504405E-02,-1.054534E-02,-4.595598E-02,-1.021918E-02,-4.920430E-02,-3.213386E-03
1.480000E+01,1.548014E-02,-1.011122E-02,-4.310395E-02,-1.002265E-02,-4.982848E-02,-5.737564E-03
1.490000E+01,1.588427E-02,-9.704693E-03,-4.023821E-02,-9.618121E-03,-5.018062E-02,-8.226667E-03
1.500000E+01,1.625161E-02,-9.323948E-03,-3.737911E-02,-9.010203E-03,-5.029437E-02,-1.064683E-02
1.510000E+01,1.657886E-02,-8.965842E-03,-3.454119E-02,-8.207266E-03,-5.019886E-02,-1.296437E-02
1.520000E+01,1.686392E-02,-8.625962E-03,-3.173305E-02,-7.220411E-03,-4.991863E-02,-1.514619E-02
1.530000E+01,1.710533E-02,-8.298671E-03,-2.895750E-02,-6.062441E-03,-4.947426E-02,-1.716025E-02
1.540000E+01,1.730155E-02,-7.977135E-03,-2.621216E-02,-4.746986E-03,-4.888389E-02,-1.897613E-02
1.550000E+01,1.745019E-02,-7.653355E-03,-2.349017E-02,-3.287867E-03,-4.816524E-02,-2.056558E-02
1.560000E+01,1.754729E-02,-7.318235E-03,-2.078116E-02,-1.698774E-03,-4.733778E-02,-2.190311E-02
1.570000E+01,1.758672E-02,-6.961702E-03,-1.807223E-02,6.708764E-06,-4.642487E-02,-2.296656E-02
1.580000E+01,1.755988E-02,-6.572909E-03,-1.534884E-02,1.814727E-03,-4.545538E-02,-2.373751E-02
1.590000E+01,1.745564E-02,-6.140521E-03,-1.259563E-02,3.710475E-03,-4.446461E-02,-2.420165E-02
1.600000E+01,1.726066E-02,-5.653089E-03,-9.796908E-03,5.677284E-03,-4.349425E-02,-2.434907E-02
1.610000E+01,1.695997E-02,-5.099496E-03,-6.936963E-03,7.695613E-03,-4.259145E-02,-2.417432E-02
1.620000E+01,1.653778E-02,-4.469437E-03,-4.000076E-03,9.742046E-03,-4.180691E-02,-2.367650E-02
1.630000E+01,1.597855E-02,-3.753901E-03,-9.703559E-04,1.178846E-02,-4.119232E-02,-2.285909E-02
1.640000E+01,1.526801E-02,-2.945620E-03,2.168551E-03,1.380151E-02,-4.079725E-02,-2.172986E-02
1.650000E+01,1.439420E-02,-2.039437E-03,5.433775E-03,1.574247E-02,-4.066589E-02,-2.030067E-02
1.660000E+01,1.334840E-02,-1.032560E-03,8.843447E-03,1.756764E-02,-4.083398E-02,-1.858716E-02
1.670000E+01,1.212579E-02,7.529718E-05,1.241674E-02,1.922924E-02,-4.132603E-02,-1.660857E-02
1.680000E+01,1.072588E-02,1.281912E-03,1.617365E-02,2.067684E-02,-4.215331E-02,-1.438735E-02
1.690000E+01,9.152669E-03,2.582664E-03,2.013450E-02,2.185928E-02,-4.331254E-02,-1.194892E-02
1.700000E+01,7.414484E-03,3.970743E-03,2.431910E-02,2.272694E-02,-4.478542E-02,-9.321278E-03
1.710000E+01,5.523608E-03,5.437421E-03,2.874567E-02,2.323428E-02,-4.653910E-02,-6.534575E-03
1.720000E+01,3.495679E-03,6.972357E-03,3.342957E-02,2.334251E-02,-4.852735E-02,-3.620681E-03
1.730000E+01,1.348940E-03,8.563915E-03,3.838186E-02,2.302211E-02,-5.069242E-02,-6.126530E-04
1.740000E+01,-8.966035E-04,1.019947E-02,4.360798E-02,2.225518E-02,-5.296748E-02,2.455818E-03
1.750000E+01,-3.220074E-03,1.186571E-02,4.910639E-02,2.103738E-02,-5.527942E-02,5.550993E-03
1.760000E+01,-5.600599E-03,1.354887E-02,5.486751E-02,1.937927E-02,-5.755193E-02,8.639659E-03
1.770000E+01,-8.018143E-03,1.523505E-02,6.087289E-02,1.730712E-02,-5.970866E-02,1.168967E-02
1.780000E+01,-1.045423E-02,1.691048E-02,6.709478E-02,1.486289E-02,-6.167634E-02,1.467041E-02
1.790000E+01,-1.289256E-02,1.856181E-02,7.349598E-02,1.210347E-02,-6.338769E-02,1.755315E-02
1.800000E+01,-1.531943E-02,2.017646E-02,8.003013E-02,9.099269E-03,-6.478400E-02,2.031126E-02
1.810000E+01,-1.772398E-02,2.174294E-02,8.664233E-02,5.931925E-03,-6.581716E-02,2.292035E-02
1.820000E+01,-2.009822E-02,2.325127E-02,9.327012E-02,2.691568E-03,-6.645107E-02,2.535821E-02
1.830000E+01,-2.243681E-02,2.469323E-02,9.984473E-02,-5.264891E-04,-6.666225E-02,2.760471E-02
1.840000E+01,-2.473662E-02,2.606269E-02,1.062926E-01,-3.625348E-03,-6.643962E-02,2.964155E-02
1.850000E+01,-2.699609E-02,2.735571E-02,1.125369E-01,-6.510259E-03,-6.578339E-02,3.145215E-02
1.860000E+01,-2.921441E-02,2.857065E-02,1.184996E-01,-9.092288E-03,-6.470316E-02,3.302133E-02
1.870000E+01,-3.139058E-02,2.970793E-02,1.241031E-01,-1.129171E-02,-6.321536E-02,3.433524E-02
1.880000E+01,-3.352249E-02,3.076986E-02,1.292720E-01,-1.304098E-02,-6.134025E-02,3.538122E-02
1.890000E+01,-3.560604E-02,3.176014E-02,1.339349E-01,-1.428702E-02,-5.909876E-02,3.614783E-02
1.900000E+01,-3.763443E-02,3.268336E-02,1.380259E-01,-1.499293E-02,-5.650956E-02,3.662487E-02
1.910000E+01,-3.959772E-02,3.354443E-02,1.414857E-01,-1.513876E-02,-5.358651E-02,3.680351E-02
1.920000E+01,-4.148266E-02,3.434805E-02,1.442628E-01,-1.472163E-02,-5.033700E-02,3.667634E-02
1.930000E+01,-4.327290E-02,3.509819E-02,1.463135E-01,-1.375513E-02,-4.676117E-02,3.623749E-02
1.940000E+01,-4.494944E-02,3.579781E-02,1.476027E-01,-1.226802E-02,-4.285216E-02,3.548257E-02
1.950000E+01,-4.649149E-02,3.644862E-02,1.481031E-01,-1.030260E-02,-3.859739E-02,3.440865E-02
1.960000E+01,-4.787737E-02,3.705110E-02,1.477945E-01,-7.912745E-03,-3.398059E-02,3.301401E-02
1.970000E+01,-4.908559E-02,3.760459E-02,1.466636E-01,-5.161811E-03,-2.898447E-02,3.129794E-02
1.980000E+01,-5.009585E-02,3.810755E-02,1.447021E-01,-2.120645E-03,-2.359344E-02,2.926045E-02
1.990000E+01,-5.088983E-02,3.855776E-02,1.419062E-01,1.134296E-03,-1.779622E-02,2.690199E-02
2.000000E+01,-5.145186E-02,3.895263E-02,1.382754E-01,4.522584E-03,-1.158789E-02,2.422326E-02
2.010000E+01,-5.176911E-02,3.928928E-02,1.338117E-01,7.961220E-03,-4.971167E-03,2.122518E-02
2.020000E+01,-5.183154E-02,3.956455E-02,1.285191E-01,1.136585E-02,2.043292E-03,1.790897E-02
2.030000E+01,-5.163155E-02,3.977485E-02,1.224037E-01,1.465184E-02,9.437568E-03,1.427650E-02
2.040000E+01,-5.116339E-02,3.991581E-02,1.154734E-01,1.773536E-02,1.718795E-02,1.033080E-02
2.050000E+01,-5.042236E-02,3.998186E-02,1.077392E-01,2.053451E-02,2.526705E-02,6.076719E-03
2.060000E+01,-4.940415E-02,3.996576E-02,9.921530E-02,2.297058E-02,3.364611E-02,1.521755E-03
2.070000E+01,-4.810412E-02,3.985804E-02,8.992009E-02,2.496955E-02,4.229728E-02,-3.323190E-03
2.080000E+01,-4.651699E-02,3.964671E-02,7.987698E-02,2.646366E-02,5.119539E-02,-8.443049E-03
2.090000E+01,-4.463658E-02,3.931701E-02,6.911493E-02,2.739313E-02,6.031906E-02,-1.381802E-02
2.100000E+01,-4.245610E-02,3.885144E-02,5.766862E-02,2.770787E-02,6.965080E-02,-1.942324E-02
2.110000E+01,-3.996853E-02,3.823008E-02,4.557844E-02,2.736895E-02,7.917634E-02,-2.522870E-02
2.120000E+01,-3.716736E-02,3.743106E-02,3.288993E-02,2.634991E-02,8.888301E-02,-3.119954E-02
2.130000E+01,-3.404742E-02,3.643136E-02,1.965295E-02,2.463751E-02,9.875753E-02,-3.729653E-02
2.140000E+01,-3.060570E-02,3.520763E-02,5.920654E-03,2.223204E-02,1.087836E-01,-4.347682E-02
2.150000E+01,-2.684215E-02,3.373713E-02,-8.251755E-03,1.914712E-02,1.189395E-01,-4.969480E-02
2.160000E+01,-2.276028E-02,3.199867E-02,-2.280812E-02,1.540897E-02,1.291958E-01,-5.590304E-02
2.170000E+01,-1.836740E-02,2.997336E-02,-3.769233E-02,1.105531E-02,1.395145E-01,-6.205309E-02
2.180000E+01,-1.367477E-02,2.764529E-02,-5.284896E-02,6.134025E-03,1.498479E-01,-6.809618E-02
2.190000E+01,-8.697278E-03,2.500197E-02,-6.822360E-02,7.017486E-04,1.601391E-01,-7.398368E-02
2.200000E+01,-3.453103E-03,2.203459E-02,-8.376273E-02,-5.177508E-03,1.703232E-01,-7.966731E-02
2.210000E+01,2.036881E-03,1.873813E-02,-9.941330E-02,-1.143347E-02,1.803285E-01,-8.509920E-02
2.220000E+01,7.749637E-03,1.511138E-02,-1.151220E-01,-1.799048E-02,1.900786E-01,-9.023166E-02
2.230000E+01,1.366043E-02,1.115689E-02,-1.308345E-01,-2.476804E-02,1.994941E-01,-9.501704E-02
2.240000E+01,1.974310E-02,6.880929E-03,-1.464943E-01,-3.168124E-02,2.084940E-01,-9.940744E-02
2.250000E+01,2.597013E-02,2.293499E-03,-1.620422E-01,-3.864095E-02,2.169960E-01,-1.033547E-01
2.260000E+01,3.231246E-02,-2.591535E-03,-1.774157E-01,-4.555424E-02,2.249173E-01,-1.068104E-01
2.270000E+01,3.873910E-02,-7.756287E-03,-1.925484E-01,-5.232499E-02,2.321733E-01,-1.097266E-01
2.280000E+01,4.521663E-02,-1.317863E-02,-2.073702E-01,-5.885482E-02,2.386764E-01,-1.120562E-01
2.290000E+01,5.170864E-02,-1.883198E-02,-2.218071E-01,-6.504465E-02,2.443346E-01,-1.137538E-01
2.300000E+01,5.817533E-02,-2.468517E-02,-2.357817E-01,-7.079673E-02,2.490499E-01,-1.147775E-01
2.310000E+01,6.457326E-02,-3.070246E-02,-2.492133E-01,-7.601706E-02,2.527170E-01,-1.150894E-01
2.320000E+01,7.085540E-02,-3.684374E-02,-2.620183E-01,-8.061824E-02,2.552229E-01,-1.146574E-01
