t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,-3.396145E-05
3.000000E-01,-1.450967E-04
4.000000E-01,-3.392115E-04
5.000000E-01,-6.084538E-04
6.000000E-01,-9.289711E-04
7.000000E-01,-1.261840E-03
8.000000E-01,-1.558996E-03
9.000000E-01,-1.774513E-03
1.000000E+00,-1.879148E-03
1.100000E+00,-1.873302E-03
1.200000E+00,-1.791772E-03
1.300000E+00,-1.694230E-03
1.400000E+00,-1.639002E-03
1.500000E+00,-1.644003E-03
1.600000E+00,-1.645632E-03
1.700000E+00,-1.471347E-03
1.800000E+00,-8.415988E-04
1.900000E+00,5.893359E-04
2.000000E+00,3.155713E-03
2.100000E+00,7.081470E-03
2.200000E+00,1.238659E-02
2.300000E+00,1.882842E-02
2.400000E+00,2.590131E-02
2.500000E+00,3.290258E-02
2.600000E+00,3.905316E-02
2.700000E+00,4.364405E-02
2.800000E+00,4.617083E-02
2.900000E+00,4.642139E-02
3.000000E+00,4.449621E-02
3.100000E+00,4.076005E-02
3.200000E+00,3.574271E-02
3.300000E+00,3.001706E-02
3.400000E+00,2.408338E-02
3.500000E+00,1.828115E-02
3.600000E+00,1.273788E-02
3.700000E+00,7.356255E-03
3.800000E+00,1.837678E-03
3.900000E+00,-4.257653E-03
4.000000E+00,-1.141229E-02
4.100000E+00,-2.001721E-02
4.200000E+00,-3.021703E-02
4.300000E+00,-4.176896E-02
4.400000E+00,-5.396462E-02
4.500000E+00,-6.566447E-02
4.600000E+00,-7.547227E-02
4.700000E+00,-8.203416E-02
4.800000E+00,-8.439527E-02
4.900000E+00,-8.230786E-02
5.000000E+00,-7.637826E-02
5.100000E+00,-6.797719E-02
5.200000E+00,-5.891109E-02
5.300000E+00,-5.093930E-02
5.400000E+00,-4.528721E-02
5.500000E+00,-4.232066E-02
5.600000E+00,-4.149872E-02
5.700000E+00,-4.162296E-02
5.800000E+00,-4.128930E-02
5.900000E+00,-3.936746E-02
6.000000E+00,-3.532078E-02
6.100000E+00,-2.924590E-02
6.200000E+00,-2.163272E-02
6.300000E+00,-1.297205E-02
6.400000E+00,-3.413695E-03
6.500000E+00,7.335881E-03
6.600000E+00,1.979070E-02
6.700000E+00,3.420605E-02
6.800000E+00,5.005036E-02
6.900000E+00,6.569349E-02
7.000000E+00,7.852041E-02
7.100000E+00,8.552025E-02
7.200000E+00,8.420126E-02
7.300000E+00,7.352349E-02
7.400000E+00,5.449540E-02
7.500000E+00,3.017514E-02
7.600000E+00,5.021624E-03
7.700000E+00,-1.622322E-02
7.800000E+00,-2.976641E-02
7.900000E+00,-3.371520E-02
8.000000E+00,-2.846124E-02
8.100000E+00,-1.642174E-02
8.200000E+00,-1.286182E-03
8.300000E+00,1.293611E-02
8.400000E+00,2.275751E-02
8.500000E+00,2.574211E-02
8.600000E+00,2.069516E-02
8.700000E+00,7.627151E-03
8.800000E+00,-1.234317E-02
8.900000E+00,-3.704611E-02
9.000000E+00,-6.330778E-02
9.100000E+00,-8.712721E-02
9.200000E+00,-1.041403E-01
9.300000E+00,-1.104152E-01
9.400000E+00,-1.034291E-01
9.500000E+00,-8.289495E-02
9.600000E+00,-5.105245E-02
9.700000E+00,-1.216862E-02
9.800000E+00,2.870832E-02
9.900000E+00,6.735378E-02
1.000000E+01,1.017074E-01
1.010000E+01,1.323384E-01
1.020000E+01,1.617211E-01
1.030000E+01,1.924954E-01
1.040000E+01,2.253749E-01
1.050000E+01,2.576285E-01
1.060000E+01,2.829478E-01
1.070000E+01,2.930222E-01
1.080000E+01,2.804418E-01
1.090000E+01,2.419194E-01
1.100000E+01,1.805428E-01
1.110000E+01,1.060000E-01
1.120000E+01,3.241484E-02
1.130000E+01,-2.565728E-02
1.140000E+01,-5.775519E-02
1.150000E+01,-6.094007E-02
1.160000E+01,-4.082956E-02
1.170000E+01,-9.787730E-03
1.180000E+01,1.712514E-02
1.190000E+01,2.699549E-02
1.200000E+01,1.295439E-02
1.210000E+01,-2.421843E-02
1.220000E+01,-7.721989E-02
1.230000E+01,-1.354470E-01
1.240000E+01,-1.889067E-01
1.250000E+01,-2.312232E-01
1.260000E+01,-2.606441E-01
1.270000E+01,-2.788796E-01
1.280000E+01,-2.885702E-01
1.290000E+01,-2.907528E-01
1.300000E+01,-2.836243E-01
1.310000E+01,-2.632348E-01
1.320000E+01,-2.257827E-01
1.330000E+01,-1.703757E-01
1.340000E+01,-1.008467E-01
1.350000E+01,-2.560198E-02
1.360000E+01,4.462596E-02
1.370000E+01,1.002550E-01
1.380000E+01,1.360662E-01
1.390000E+01,1.526993E-01
1.400000E+01,1.556944E-01
1.410000E+01,1.524381E-01
1.420000E+01,1.483447E-01
1.430000E+01,1.440121E-01
1.440000E+01,1.347149E-01
