t (s),<greek>x</greek><sub>1</sub> (m),<greek>x</greek><sub>2</sub> (m),<greek>x</greek><sub>3</sub> (m),<greek>x</greek><sub>4</sub> (deg),<greek>x</greek><sub>5</sub> (deg),<greek>x</greek><sub>6</sub> (deg)
1.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
2.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
3.000000E-01,-1.348452E-08,-9.127219E-11,7.663433E-09,-3.366268E-09,-4.072228E-08,-5.526868E-10
4.000000E-01,-7.054468E-08,-1.450541E-09,5.147646E-08,-1.748973E-08,-2.152612E-07,-2.634060E-09
5.000000E-01,-2.190418E-07,-6.961213E-09,1.897056E-07,-5.366201E-08,-6.724088E-07,-7.609657E-09
6.000000E-01,-5.281935E-07,-2.227619E-08,5.260462E-07,-1.274617E-07,-1.629624E-06,-1.722552E-08
7.000000E-01,-1.081202E-06,-5.655308E-08,1.217805E-06,-2.561789E-07,-3.351905E-06,-3.330490E-08
8.000000E-01,-1.973860E-06,-1.229664E-07,2.484311E-06,-4.575503E-07,-6.146810E-06,-5.782295E-08
9.000000E-01,-3.310709E-06,-2.390757E-07,4.613255E-06,-7.479908E-07,-1.035344E-05,-9.296676E-08
1.000000E+00,-5.201290E-06,-4.270465E-07,7.964692E-06,-1.140819E-06,-1.632902E-05,-1.412889E-07
1.100000E+00,-7.755823E-06,-7.137370E-07,1.297264E-05,-1.644614E-06,-2.443410E-05,-2.059091E-07
1.200000E+00,-1.108085E-05,-1.130671E-06,2.014411E-05,-2.261876E-06,-3.501641E-05,-2.907720E-07
1.300000E+00,-1.527489E-05,-1.713923E-06,3.005559E-05,-2.988121E-06,-4.839440E-05,-4.009367E-07
1.400000E+00,-2.042420E-05,-2.503931E-06,4.334693E-05,-3.811509E-06,-6.484075E-05,-5.428815E-07
1.500000E+00,-2.659895E-05,-3.545270E-06,6.071284E-05,-4.713080E-06,-8.456671E-05,-7.247974E-07
1.600000E+00,-3.384956E-05,-4.886382E-06,8.289219E-05,-5.667560E-06,-1.077077E-04,-9.568459E-07
1.700000E+00,-4.220365E-05,-6.579293E-06,1.106554E-04,-6.644725E-06,-1.343104E-04,-1.251354E-06
1.800000E+00,-5.166318E-05,-8.679303E-06,1.447901E-04,-7.611170E-06,-1.643219E-04,-1.622919E-06
1.900000E+00,-6.220209E-05,-1.124467E-05,1.860861E-04,-8.532368E-06,-1.975809E-04,-2.088411E-06
2.000000E+00,-7.376415E-05,-1.433627E-05,2.353188E-04,-9.374829E-06,-2.338104E-04,-2.666848E-06
2.100000E+00,-8.626106E-05,-1.801724E-05,2.932331E-04,-1.010819E-05,-2.726126E-04,-3.379144E-06
2.200000E+00,-9.957070E-05,-2.235262E-05,3.605274E-04,-1.070708E-05,-3.134649E-04,-4.247732E-06
2.300000E+00,-1.135355E-04,-2.740893E-05,4.378374E-04,-1.115265E-05,-3.557176E-04,-5.296068E-06
2.400000E+00,-1.279610E-04,-3.325377E-05,5.257219E-04,-1.143363E-05,-3.985929E-04,-6.548043E-06
2.500000E+00,-1.426145E-04,-3.995540E-05,6.246488E-04,-1.154700E-05,-4.411841E-04,-8.027307E-06
2.600000E+00,-1.572241E-04,-4.758229E-05,7.349833E-04,-1.149823E-05,-4.824576E-04,-9.756543E-06
2.700000E+00,-1.714780E-04,-5.620268E-05,8.569765E-04,-1.130115E-05,-5.212551E-04,-1.175670E-05
2.800000E+00,-1.850247E-04,-6.588413E-05,9.907569E-04,-1.097762E-05,-5.562986E-04,-1.404618E-05
2.900000E+00,-1.974734E-04,-7.669307E-05,1.136322E-03,-1.055717E-05,-5.861970E-04,-1.664005E-05
3.000000E+00,-2.083958E-04,-8.869431E-05,1.293530E-03,-1.007656E-05,-6.094560E-04,-1.954913E-05
3.100000E+00,-2.173283E-04,-1.019506E-04,1.462099E-03,-9.579491E-06,-6.244905E-04,-2.277910E-05
3.200000E+00,-2.237751E-04,-1.165219E-04,1.641598E-03,-9.116491E-06,-6.296397E-04,-2.632946E-05
