t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,1.316953E-05
3.000000E-01,5.206466E-05
4.000000E-01,1.148399E-04
5.000000E-01,1.984330E-04
6.000000E-01,2.986741E-04
7.000000E-01,4.104960E-04
8.000000E-01,5.282307E-04
9.000000E-01,6.459695E-04
1.000000E+00,7.579549E-04
1.100000E+00,8.589721E-04
1.200000E+00,9.447012E-04
1.300000E+00,1.011998E-03
1.400000E+00,1.059072E-03
1.500000E+00,1.085546E-03
1.600000E+00,1.092379E-03
1.700000E+00,1.081659E-03
1.800000E+00,1.056279E-03
1.900000E+00,1.019520E-03
2.000000E+00,9.745811E-04
2.100000E+00,9.240860E-04
2.200000E+00,8.696322E-04
2.300000E+00,8.114107E-04
2.400000E+00,7.479457E-04
2.500000E+00,6.759860E-04
2.600000E+00,5.905652E-04
2.700000E+00,4.852389E-04
2.800000E+00,3.524853E-04
2.900000E+00,1.842430E-04
3.000000E+00,-2.745770E-05
3.100000E+00,-2.898236E-04
3.200000E+00,-6.086521E-04
3.300000E+00,-9.877741E-04
3.400000E+00,-1.428651E-03
3.500000E+00,-1.930178E-03
3.600000E+00,-2.488741E-03
3.700000E+00,-3.098543E-03
3.800000E+00,-3.752195E-03
3.900000E+00,-4.441568E-03
4.000000E+00,-5.158822E-03
4.100000E+00,-5.897581E-03
4.200000E+00,-6.654121E-03
4.300000E+00,-7.428507E-03
4.400000E+00,-8.225540E-03
4.500000E+00,-9.055430E-03
4.600000E+00,-9.934080E-03
4.700000E+00,-1.088293E-02
4.800000E+00,-1.192829E-02
4.900000E+00,-1.310019E-02
5.000000E+00,-1.443069E-02
5.100000E+00,-1.595183E-02
5.200000E+00,-1.769322E-02
5.300000E+00,-1.967947E-02
5.400000E+00,-2.192759E-02
5.500000E+00,-2.444454E-02
5.600000E+00,-2.722514E-02
5.700000E+00,-3.025049E-02
5.800000E+00,-3.348709E-02
5.900000E+00,-3.688667E-02
6.000000E+00,-4.038705E-02
6.100000E+00,-4.391376E-02
6.200000E+00,-4.738264E-02
6.300000E+00,-5.070316E-02
6.400000E+00,-5.378241E-02
6.500000E+00,-5.652954E-02
6.600000E+00,-5.886036E-02
6.700000E+00,-6.070189E-02
6.800000E+00,-6.199662E-02
6.900000E+00,-6.270603E-02
7.000000E+00,-6.281337E-02
7.100000E+00,-6.232526E-02
7.200000E+00,-6.127214E-02
7.300000E+00,-5.970740E-02
7.400000E+00,-5.770513E-02
7.500000E+00,-5.535678E-02
7.600000E+00,-5.276658E-02
7.700000E+00,-5.004628E-02
7.800000E+00,-4.730922E-02
7.900000E+00,-4.466426E-02
8.000000E+00,-4.220980E-02
8.100000E+00,-4.002831E-02
8.200000E+00,-3.818175E-02
8.300000E+00,-3.670805E-02
8.400000E+00,-3.561899E-02
8.500000E+00,-3.489955E-02
8.600000E+00,-3.450889E-02
8.700000E+00,-3.438274E-02
