t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,1.695384E-05
3.000000E-01,7.076467E-05
4.000000E-01,1.652026E-04
5.000000E-01,3.029784E-04
6.000000E-01,4.855475E-04
7.000000E-01,7.129691E-04
8.000000E-01,9.838287E-04
9.000000E-01,1.295228E-03
1.000000E+00,1.642843E-03
1.100000E+00,2.021043E-03
1.200000E+00,2.423068E-03
1.300000E+00,2.841250E-03
1.400000E+00,3.267266E-03
1.500000E+00,3.692405E-03
1.600000E+00,4.107838E-03
1.700000E+00,4.504873E-03
1.800000E+00,4.875178E-03
1.900000E+00,5.210966E-03
2.000000E+00,5.505129E-03
2.100000E+00,5.751309E-03
2.200000E+00,5.943916E-03
2.300000E+00,6.078084E-03
2.400000E+00,6.149571E-03
2.500000E+00,6.154620E-03
2.600000E+00,6.089773E-03
2.700000E+00,5.951677E-03
2.800000E+00,5.736873E-03
2.900000E+00,5.441600E-03
3.000000E+00,5.061616E-03
3.100000E+00,4.592064E-03
3.200000E+00,4.027386E-03
3.300000E+00,3.361294E-03
3.400000E+00,2.586819E-03
3.500000E+00,1.696420E-03
3.600000E+00,6.821742E-04
3.700000E+00,-4.639665E-04
3.800000E+00,-1.749857E-03
3.900000E+00,-3.182786E-03
4.000000E+00,-4.769067E-03
4.100000E+00,-6.513604E-03
4.200000E+00,-8.419447E-03
4.300000E+00,-1.048737E-02
4.400000E+00,-1.271546E-02
4.500000E+00,-1.509881E-02
4.600000E+00,-1.762918E-02
4.700000E+00,-2.029488E-02
4.800000E+00,-2.308064E-02
4.900000E+00,-2.596767E-02
5.000000E+00,-2.893383E-02
5.100000E+00,-3.195390E-02
5.200000E+00,-3.500004E-02
5.300000E+00,-3.804234E-02
5.400000E+00,-4.104956E-02
5.500000E+00,-4.398989E-02
5.600000E+00,-4.683192E-02
5.700000E+00,-4.954560E-02
5.800000E+00,-5.210330E-02
5.900000E+00,-5.448088E-02
6.000000E+00,-5.665874E-02
6.100000E+00,-5.862284E-02
6.200000E+00,-6.036556E-02
6.300000E+00,-6.188650E-02
6.400000E+00,-6.319309E-02
6.500000E+00,-6.430088E-02
6.600000E+00,-6.523378E-02
6.700000E+00,-6.602377E-02
6.800000E+00,-6.671053E-02
6.900000E+00,-6.734059E-02
7.000000E+00,-6.796625E-02
7.100000E+00,-6.864415E-02
7.200000E+00,-6.943355E-02
7.300000E+00,-7.039441E-02
7.400000E+00,-7.158520E-02
7.500000E+00,-7.306065E-02
7.600000E+00,-7.486935E-02
7.700000E+00,-7.705147E-02
7.800000E+00,-7.963653E-02
7.900000E+00,-8.264143E-02
8.000000E+00,-8.606873E-02
8.100000E+00,-8.990539E-02
8.200000E+00,-9.412192E-02
8.300000E+00,-9.867220E-02
8.400000E+00,-1.034937E-01
8.500000E+00,-1.085086E-01
8.600000E+00,-1.136252E-01
8.700000E+00,-1.187404E-01
8.800000E+00,-1.237424E-01
8.900000E+00,-1.285139E-01
9.000000E+00,-1.329360E-01
9.100000E+00,-1.368921E-01
9.200000E+00,-1.402722E-01
9.300000E+00,-1.429769E-01
9.400000E+00,-1.449212E-01
9.500000E+00,-1.460385E-01
9.600000E+00,-1.462834E-01
9.700000E+00,-1.456342E-01
9.800000E+00,-1.440946E-01
9.900000E+00,-1.416941E-01
1.000000E+01,-1.384880E-01
1.010000E+01,-1.345561E-01
1.020000E+01,-1.300003E-01
1.030000E+01,-1.249411E-01
1.040000E+01,-1.195137E-01
1.050000E+01,-1.138630E-01
1.060000E+01,-1.081377E-01
1.070000E+01,-1.024850E-01
1.080000E+01,-9.704373E-02
1.090000E+01,-9.193904E-02
1.100000E+01,-8.727612E-02
1.110000E+01,-8.313533E-02
1.120000E+01,-7.956776E-02
1.130000E+01,-7.659184E-02
1.140000E+01,-7.419115E-02
1.150000E+01,-7.231354E-02
1.160000E+01,-7.087155E-02
1.170000E+01,-6.974431E-02
1.180000E+01,-6.878076E-02
1.190000E+01,-6.780419E-02
1.200000E+01,-6.661786E-02
1.210000E+01,-6.501165E-02
1.220000E+01,-6.276932E-02
1.230000E+01,-5.967630E-02
1.240000E+01,-5.552753E-02
1.250000E+01,-5.013527E-02
1.260000E+01,-4.333629E-02
1.270000E+01,-3.499844E-02
1.280000E+01,-2.502609E-02
1.290000E+01,-1.336443E-02
