t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,2.695389E-06
3.000000E-01,9.792073E-06
4.000000E-01,2.019720E-05
5.000000E-01,3.353687E-05
6.000000E-01,5.043423E-05
7.000000E-01,7.279899E-05
8.000000E-01,1.040823E-04
9.000000E-01,1.494397E-04
1.000000E+00,2.157400E-04
1.100000E+00,3.113677E-04
1.200000E+00,4.457804E-04
1.300000E+00,6.288131E-04
1.400000E+00,8.697526E-04
1.500000E+00,1.176241E-03
1.600000E+00,1.553099E-03
1.700000E+00,2.001186E-03
1.800000E+00,2.516416E-03
1.900000E+00,3.089066E-03
2.000000E+00,3.703461E-03
2.100000E+00,4.338115E-03
2.200000E+00,4.966353E-03
2.300000E+00,5.557361E-03
2.400000E+00,6.077611E-03
2.500000E+00,6.492509E-03
2.600000E+00,6.768121E-03
2.700000E+00,6.872796E-03
2.800000E+00,6.778531E-03
2.900000E+00,6.461934E-03
3.000000E+00,5.904701E-03
3.100000E+00,5.093567E-03
3.200000E+00,4.019774E-03
3.300000E+00,2.678145E-03
3.400000E+00,1.065903E-03
3.500000E+00,-8.185718E-04
3.600000E+00,-2.976882E-03
3.700000E+00,-5.411446E-03
3.800000E+00,-8.125913E-03
3.900000E+00,-1.112505E-02
4.000000E+00,-1.441413E-02
4.100000E+00,-1.799776E-02
4.200000E+00,-2.187847E-02
4.300000E+00,-2.605495E-02
4.400000E+00,-3.052039E-02
4.500000E+00,-3.526091E-02
4.600000E+00,-4.025434E-02
4.700000E+00,-4.546945E-02
4.800000E+00,-5.086559E-02
4.900000E+00,-5.639289E-02
5.000000E+00,-6.199273E-02
5.100000E+00,-6.759851E-02
5.200000E+00,-7.313640E-02
5.300000E+00,-7.852616E-02
5.400000E+00,-8.368163E-02
5.500000E+00,-8.851105E-02
5.600000E+00,-9.291722E-02
5.700000E+00,-9.679758E-02
5.800000E+00,-1.000445E-01
5.900000E+00,-1.025462E-01
6.000000E+00,-1.041879E-01
6.100000E+00,-1.048551E-01
6.200000E+00,-1.044368E-01
6.300000E+00,-1.028315E-01
6.400000E+00,-9.995314E-02
6.500000E+00,-9.573898E-02
6.600000E+00,-9.015733E-02
6.700000E+00,-8.321526E-02
6.800000E+00,-7.496513E-02
6.900000E+00,-6.550916E-02
7.000000E+00,-5.500120E-02
7.100000E+00,-4.364495E-02
7.200000E+00,-3.168816E-02
7.300000E+00,-1.941279E-02
7.400000E+00,-7.121166E-03
7.500000E+00,4.880913E-03
7.600000E+00,1.630332E-02
7.700000E+00,2.689137E-02
7.800000E+00,3.644473E-02
7.900000E+00,4.483361E-02
8.000000E+00,5.201062E-02
8.100000E+00,5.801687E-02
8.200000E+00,6.298134E-02
8.300000E+00,6.711294E-02
8.400000E+00,7.068553E-02
8.500000E+00,7.401675E-02
8.600000E+00,7.744202E-02
8.700000E+00,8.128595E-02
8.800000E+00,8.583334E-02
8.900000E+00,9.130257E-02
9.000000E+00,9.782377E-02
9.100000E+00,1.054240E-01
9.200000E+00,1.140211E-01
9.300000E+00,1.234275E-01
9.400000E+00,1.333627E-01
9.500000E+00,1.434758E-01
9.600000E+00,1.533745E-01
9.700000E+00,1.626578E-01
9.800000E+00,1.709519E-01
9.900000E+00,1.779428E-01
1.000000E+01,1.834046E-01
1.010000E+01,1.872196E-01
1.020000E+01,1.893888E-01
1.030000E+01,1.900303E-01
1.040000E+01,1.893670E-01
1.050000E+01,1.877031E-01
1.060000E+01,1.853924E-01
1.070000E+01,1.828012E-01
1.080000E+01,1.802689E-01
1.090000E+01,1.780709E-01
1.100000E+01,1.763876E-01
1.110000E+01,1.752819E-01
1.120000E+01,1.746893E-01
1.130000E+01,1.744213E-01
1.140000E+01,1.741815E-01
1.150000E+01,1.735951E-01
1.160000E+01,1.722468E-01
1.170000E+01,1.697263E-01
1.180000E+01,1.656742E-01
1.190000E+01,1.598263E-01
1.200000E+01,1.520495E-01
1.210000E+01,1.423666E-01
1.220000E+01,1.309665E-01
1.230000E+01,1.181983E-01
1.240000E+01,1.045486E-01
1.250000E+01,9.060471E-02
1.260000E+01,7.700470E-02
1.270000E+01,6.438087E-02
1.280000E+01,5.329994E-02
1.290000E+01,4.420657E-02
1.300000E+01,3.737520E-02
1.310000E+01,3.287529E-02
1.320000E+01,3.055356E-02
1.330000E+01,3.003549E-02
1.340000E+01,3.074652E-02
1.350000E+01,3.195169E-02
1.360000E+01,3.281046E-02
1.370000E+01,3.244236E-02
1.380000E+01,2.999758E-02
1.390000E+01,2.472664E-02
1.400000E+01,1.604261E-02
1.410000E+01,3.570791E-03
1.420000E+01,-1.281903E-02
1.430000E+01,-3.300015E-02
1.440000E+01,-5.659773E-02
1.450000E+01,-8.301760E-02
1.460000E+01,-1.114926E-01
1.470000E+01,-1.411418E-01
1.480000E+01,-1.710378E-01
1.490000E+01,-2.002749E-01
1.500000E+01,-2.280335E-01
1.510000E+01,-2.536335E-01
1.520000E+01,-2.765740E-01
1.530000E+01,-2.965544E-01
1.540000E+01,-3.134779E-01
1.550000E+01,-3.274353E-01
1.560000E+01,-3.386746E-01
1.570000E+01,-3.475574E-01
