t (s),<greek>z</greek> (m)
1.000000E-01,0.000000E+00
2.000000E-01,-1.023274E-05
3.000000E-01,-3.923903E-05
4.000000E-01,-8.328231E-05
5.000000E-01,-1.372720E-04
6.000000E-01,-1.948744E-04
7.000000E-01,-2.484506E-04
8.000000E-01,-2.889438E-04
9.000000E-01,-3.058707E-04
1.000000E+00,-2.875530E-04
1.100000E+00,-2.216793E-04
1.200000E+00,-9.620182E-05
1.300000E+00,9.951358E-05
1.400000E+00,3.734411E-04
1.500000E+00,7.297580E-04
1.600000E+00,1.168020E-03
1.700000E+00,1.682805E-03
1.800000E+00,2.263899E-03
1.900000E+00,2.896974E-03
2.000000E+00,3.564609E-03
2.100000E+00,4.247410E-03
2.200000E+00,4.924961E-03
2.300000E+00,5.576334E-03
2.400000E+00,6.180029E-03
2.500000E+00,6.713286E-03
2.600000E+00,7.150947E-03
2.700000E+00,7.464164E-03
2.800000E+00,7.619383E-03
2.900000E+00,7.578071E-03
3.000000E+00,7.297612E-03
3.100000E+00,6.733632E-03
3.200000E+00,5.843780E-03
3.300000E+00,4.592705E-03
3.400000E+00,2.957685E-03
3.500000E+00,9.341119E-04
3.600000E+00,-1.460075E-03
3.700000E+00,-4.181932E-03
3.800000E+00,-7.163758E-03
3.900000E+00,-1.031648E-02
4.000000E+00,-1.353614E-02
4.100000E+00,-1.671300E-02
4.200000E+00,-1.974230E-02
4.300000E+00,-2.253528E-02
4.400000E+00,-2.502900E-02
4.500000E+00,-2.719349E-02
4.600000E+00,-2.903481E-02
4.700000E+00,-3.059357E-02
4.800000E+00,-3.193852E-02
4.900000E+00,-3.315594E-02
5.000000E+00,-3.433613E-02
5.100000E+00,-3.555860E-02
5.200000E+00,-3.687820E-02
5.300000E+00,-3.831416E-02
5.400000E+00,-3.984373E-02
5.500000E+00,-4.140158E-02
5.600000E+00,-4.288528E-02
5.700000E+00,-4.416615E-02
5.800000E+00,-4.510431E-02
5.900000E+00,-4.556557E-02
6.000000E+00,-4.543791E-02
6.100000E+00,-4.464501E-02
6.200000E+00,-4.315486E-02
6.300000E+00,-4.098193E-02
6.400000E+00,-3.818263E-02
6.500000E+00,-3.484465E-02
6.600000E+00,-3.107171E-02
6.700000E+00,-2.696618E-02
6.800000E+00,-2.261238E-02
6.900000E+00,-1.806324E-02
7.000000E+00,-1.333277E-02
7.100000E+00,-8.395862E-03
7.200000E+00,-3.195879E-03
7.300000E+00,2.340768E-03
7.400000E+00,8.284835E-03
7.500000E+00,1.468207E-02
7.600000E+00,2.153191E-02
7.700000E+00,2.877024E-02
7.800000E+00,3.625923E-02
7.900000E+00,4.378602E-02
8.000000E+00,5.107115E-02
8.100000E+00,5.778616E-02
8.200000E+00,6.357859E-02
8.300000E+00,6.810155E-02
8.400000E+00,7.104440E-02
8.500000E+00,7.216103E-02
8.600000E+00,7.129230E-02
8.700000E+00,6.838030E-02
8.800000E+00,6.347294E-02
8.900000E+00,5.671865E-02
9.000000E+00,4.835225E-02
9.100000E+00,3.867406E-02
9.200000E+00,2.802480E-02
9.300000E+00,1.675946E-02
9.400000E+00,5.222702E-03
9.500000E+00,-6.271612E-03
9.600000E+00,-1.745556E-02
9.700000E+00,-2.811609E-02
9.800000E+00,-3.809804E-02
9.900000E+00,-4.730211E-02
1.000000E+01,-5.567905E-02
1.010000E+01,-6.322140E-02
1.020000E+01,-6.995410E-02
1.030000E+01,-7.592466E-02
1.040000E+01,-8.119340E-02
1.050000E+01,-8.582366E-02
1.060000E+01,-8.987164E-02
1.070000E+01,-9.337561E-02
1.080000E+01,-9.634421E-02
1.090000E+01,-9.874435E-02
1.100000E+01,-1.004893E-01
1.110000E+01,-1.014286E-01
1.120000E+01,-1.013419E-01
1.130000E+01,-9.993770E-02
1.140000E+01,-9.686059E-02
1.150000E+01,-9.170662E-02
1.160000E+01,-8.404796E-02
1.170000E+01,-7.346577E-02
1.180000E+01,-5.958912E-02
1.190000E+01,-4.213654E-02
1.200000E+01,-2.095618E-02
1.210000E+01,3.940116E-03
1.220000E+01,3.235310E-02
1.230000E+01,6.388640E-02
1.240000E+01,9.795289E-02
1.250000E+01,1.337978E-01
1.260000E+01,1.705369E-01
1.270000E+01,2.072072E-01
1.280000E+01,2.428250E-01
1.290000E+01,2.764459E-01
1.300000E+01,3.072220E-01
1.310000E+01,3.344492E-01
1.320000E+01,3.576035E-01
1.330000E+01,3.763601E-01
1.340000E+01,3.905981E-01
1.350000E+01,4.003892E-01
1.360000E+01,4.059746E-01
1.370000E+01,4.077331E-01
1.380000E+01,4.061437E-01
1.390000E+01,4.017478E-01
1.400000E+01,3.951136E-01
1.410000E+01,3.868044E-01
1.420000E+01,3.773532E-01
1.430000E+01,3.672414E-01
1.440000E+01,3.568833E-01
1.450000E+01,3.466132E-01
1.460000E+01,3.366752E-01
1.470000E+01,3.272143E-01
1.480000E+01,3.182691E-01
1.490000E+01,3.097669E-01
1.500000E+01,3.015229E-01
1.510000E+01,2.932446E-01
1.520000E+01,2.845429E-01
1.530000E+01,2.749519E-01
1.540000E+01,2.639552E-01
1.550000E+01,2.510189E-01
1.560000E+01,2.356277E-01
1.570000E+01,2.173199E-01
1.580000E+01,1.957174E-01
1.590000E+01,1.705474E-01
1.600000E+01,1.416507E-01
1.610000E+01,1.089780E-01
1.620000E+01,7.257236E-02
1.630000E+01,3.254355E-02
1.640000E+01,-1.096260E-02
1.650000E+01,-5.779193E-02
1.660000E+01,-1.078003E-01
1.670000E+01,-1.608564E-01
1.680000E+01,-2.168255E-01
1.690000E+01,-2.755318E-01
1.700000E+01,-3.367041E-01
1.710000E+01,-3.999099E-01
1.720000E+01,-4.644883E-01
1.730000E+01,-5.294932E-01
1.740000E+01,-5.936604E-01
1.750000E+01,-6.554080E-01
1.760000E+01,-7.128802E-01
1.770000E+01,-7.640349E-01
1.780000E+01,-8.067744E-01
1.790000E+01,-8.391089E-01
1.800000E+01,-8.593382E-01
1.810000E+01,-8.662324E-01
1.820000E+01,-8.591900E-01
1.830000E+01,-8.383536E-01
1.840000E+01,-8.046650E-01
1.850000E+01,-7.598486E-01
1.860000E+01,-7.063191E-01
1.870000E+01,-6.470188E-01
1.880000E+01,-5.851984E-01
1.890000E+01,-5.241611E-01
1.900000E+01,-4.669985E-01
1.910000E+01,-4.163441E-01
1.920000E+01,-3.741728E-01
1.930000E+01,-3.416671E-01
1.940000E+01,-3.191656E-01
1.950000E+01,-3.061964E-01
1.960000E+01,-3.015918E-01
1.970000E+01,-3.036671E-01
1.980000E+01,-3.104408E-01
1.990000E+01,-3.198688E-01
2.000000E+01,-3.300622E-01
2.010000E+01,-3.394627E-01
2.020000E+01,-3.469560E-01
2.030000E+01,-3.519100E-01
2.040000E+01,-3.541386E-01
2.050000E+01,-3.537989E-01
2.060000E+01,-3.512406E-01
2.070000E+01,-3.468333E-01
2.080000E+01,-3.407983E-01
2.090000E+01,-3.330728E-01
2.100000E+01,-3.232278E-01
2.110000E+01,-3.104550E-01
2.120000E+01,-2.936261E-01
2.130000E+01,-2.714183E-01
2.140000E+01,-2.424895E-01
2.150000E+01,-2.056789E-01
2.160000E+01,-1.602060E-01
2.170000E+01,-1.058358E-01
2.180000E+01,-4.298789E-02
2.190000E+01,2.722997E-02
2.200000E+01,1.030731E-01
2.210000E+01,1.822917E-01
2.220000E+01,2.623300E-01
2.230000E+01,3.405700E-01
2.240000E+01,4.145884E-01
2.250000E+01,4.823965E-01
2.260000E+01,5.426310E-01
2.270000E+01,5.946707E-01
2.280000E+01,6.386641E-01
2.290000E+01,6.754621E-01
2.300000E+01,7.064638E-01
2.310000E+01,7.333938E-01
2.320000E+01,7.580376E-01
2.330000E+01,7.819694E-01
2.340000E+01,8.063049E-01
2.350000E+01,8.315115E-01
2.360000E+01,8.573002E-01
2.370000E+01,8.826137E-01
2.380000E+01,9.057129E-01
2.390000E+01,9.243541E-01
2.400000E+01,9.360353E-01
2.410000E+01,9.382843E-01
2.420000E+01,9.289541E-01
2.430000E+01,9.064930E-01
2.440000E+01,8.701561E-01
2.450000E+01,8.201365E-01
2.460000E+01,7.575997E-01
2.470000E+01,6.846191E-01
2.480000E+01,6.040196E-01
2.490000E+01,5.191474E-01
2.500000E+01,4.335925E-01
2.510000E+01,3.508927E-01
2.520000E+01,2.742521E-01
2.530000E+01,2.063000E-01
2.540000E+01,1.489157E-01
2.550000E+01,1.031311E-01
2.560000E+01,6.911728E-02
2.570000E+01,4.625071E-02
2.580000E+01,3.324505E-02
2.590000E+01,2.833040E-02
2.600000E+01,2.945613E-02
2.610000E+01,3.449396E-02
2.620000E+01,4.141957E-02
2.630000E+01,4.845580E-02
2.640000E+01,5.416712E-02
2.650000E+01,5.750173E-02
2.660000E+01,5.778512E-02
2.670000E+01,5.467459E-02
2.680000E+01,4.808841E-02
2.690000E+01,3.812520E-02
2.700000E+01,2.498870E-02
2.710000E+01,8.930261E-03
2.720000E+01,-9.782730E-03
2.730000E+01,-3.086974E-02
2.740000E+01,-5.401400E-02
2.750000E+01,-7.882102E-02
2.760000E+01,-1.047697E-01
2.770000E+01,-1.311689E-01
2.780000E+01,-1.571319E-01
2.790000E+01,-1.815781E-01
2.800000E+01,-2.032690E-01
2.810000E+01,-2.208782E-01
2.820000E+01,-2.330914E-01
2.830000E+01,-2.387264E-01
2.840000E+01,-2.368599E-01
2.850000E+01,-2.269460E-01
2.860000E+01,-2.089101E-01
2.870000E+01,-1.832050E-01
2.880000E+01,-1.508208E-01
2.890000E+01,-1.132426E-01
2.900000E+01,-7.235949E-02
2.910000E+01,-3.033188E-02
2.920000E+01,1.057068E-02
2.930000E+01,4.814409E-02
2.940000E+01,8.041977E-02
2.950000E+01,1.058131E-01
2.960000E+01,1.232358E-01
2.970000E+01,1.321627E-01
2.980000E+01,1.326475E-01
2.990000E+01,1.252900E-01
3.000000E+01,1.111594E-01
3.010000E+01,9.168591E-02
3.020000E+01,6.853253E-02
3.030000E+01,4.346159E-02
3.040000E+01,1.820842E-02
3.050000E+01,-5.627787E-03
3.060000E+01,-2.666938E-02
3.070000E+01,-4.381987E-02
3.080000E+01,-5.629940E-02
3.090000E+01,-6.366075E-02
3.100000E+01,-6.579241E-02
3.110000E+01,-6.291518E-02
3.120000E+01,-5.557774E-02
3.130000E+01,-4.465397E-02
3.140000E+01,-3.134175E-02
3.150000E+01,-1.715944E-02
3.160000E+01,-3.933942E-03
3.170000E+01,6.227530E-03
3.180000E+01,1.098968E-02
3.190000E+01,7.871317E-03
3.200000E+01,-5.639841E-03
3.210000E+01,-3.194177E-02
3.220000E+01,-7.314907E-02
3.230000E+01,-1.309122E-01
3.240000E+01,-2.062406E-01
3.250000E+01,-2.993489E-01
3.260000E+01,-4.095422E-01
3.270000E+01,-5.351595E-01
3.280000E+01,-6.735846E-01
3.290000E+01,-8.213305E-01
3.300000E+01,-9.741960E-01
3.310000E+01,-1.127484E+00
3.320000E+01,-1.276268E+00
3.330000E+01,-1.415675E+00
3.340000E+01,-1.541179E+00
3.350000E+01,-1.648859E+00
3.360000E+01,-1.735612E+00
3.370000E+01,-1.799296E+00
3.380000E+01,-1.838799E+00
3.390000E+01,-1.854017E+00
3.400000E+01,-1.845766E+00
3.410000E+01,-1.815615E+00
3.420000E+01,-1.765684E+00
3.430000E+01,-1.698405E+00
3.440000E+01,-1.616288E+00
3.450000E+01,-1.521702E+00
3.460000E+01,-1.416697E+00
3.470000E+01,-1.302880E+00
3.480000E+01,-1.181345E+00
3.490000E+01,-1.052674E+00
3.500000E+01,-9.169948E-01
3.510000E+01,-7.740804E-01
3.520000E+01,-6.234955E-01
3.530000E+01,-4.647567E-01
3.540000E+01,-2.975012E-01
3.550000E+01,-1.216443E-01
3.560000E+01,6.248508E-02
3.570000E+01,2.540434E-01
3.580000E+01,4.516111E-01
3.590000E+01,6.531773E-01
3.600000E+01,8.561685E-01
3.610000E+01,1.057522E+00
3.620000E+01,1.253797E+00
3.630000E+01,1.441316E+00
3.640000E+01,1.616331E+00
3.650000E+01,1.775202E+00
3.660000E+01,1.914569E+00
3.670000E+01,2.031527E+00
3.680000E+01,2.123765E+00
3.690000E+01,2.189686E+00
3.700000E+01,2.228484E+00
3.710000E+01,2.240174E+00
3.720000E+01,2.225584E+00
3.730000E+01,2.186294E+00
3.740000E+01,2.124549E+00
3.750000E+01,2.043130E+00
3.760000E+01,1.945217E+00
3.770000E+01,1.834230E+00
3.780000E+01,1.713692E+00
3.790000E+01,1.587090E+00
3.800000E+01,1.457763E+00
3.810000E+01,1.328818E+00
3.820000E+01,1.203062E+00
3.830000E+01,1.082963E+00
3.840000E+01,9.706182E-01
3.850000E+01,8.677336E-01
3.860000E+01,7.756024E-01
3.870000E+01,6.950766E-01
3.880000E+01,6.265315E-01
3.890000E+01,5.698259E-01
3.900000E+01,5.242624E-01
3.910000E+01,4.885615E-01
3.920000E+01,4.608575E-01
3.930000E+01,4.387343E-01
3.940000E+01,4.193059E-01
3.950000E+01,3.993523E-01
3.960000E+01,3.755068E-01
3.970000E+01,3.444879E-01
3.980000E+01,3.033591E-01
3.990000E+01,2.497941E-01
4.000000E+01,1.823196E-01
4.010000E+01,1.005074E-01
4.020000E+01,5.089296E-03
4.030000E+01,-1.020254E-01
4.040000E+01,-2.178407E-01
4.050000E+01,-3.384723E-01
4.060000E+01,-4.594405E-01
4.070000E+01,-5.760327E-01
4.080000E+01,-6.836998E-01
4.090000E+01,-7.784472E-01
4.100000E+01,-8.571789E-01
4.110000E+01,-9.179553E-01
4.120000E+01,-9.601375E-01
4.130000E+01,-9.844005E-01
4.140000E+01,-9.926136E-01
4.150000E+01,-9.876033E-01
4.160000E+01,-9.728244E-01
4.170000E+01,-9.519806E-01
4.180000E+01,-9.286364E-01
4.190000E+01,-9.058694E-01
4.200000E+01,-8.859983E-01
4.210000E+01,-8.704211E-01
4.220000E+01,-8.595744E-01
4.230000E+01,-8.530174E-01
4.240000E+01,-8.496213E-01
4.250000E+01,-8.478360E-01
4.260000E+01,-8.459947E-01
4.270000E+01,-8.426116E-01
4.280000E+01,-8.366341E-01
4.290000E+01,-8.276122E-01
4.300000E+01,-8.157649E-01
4.310000E+01,-8.019359E-01
4.320000E+01,-7.874466E-01
4.330000E+01,-7.738695E-01
4.340000E+01,-7.627560E-01
4.350000E+01,-7.553593E-01
4.360000E+01,-7.523927E-01
4.370000E+01,-7.538600E-01
4.380000E+01,-7.589832E-01
4.390000E+01,-7.662403E-01
4.400000E+01,-7.735100E-01
4.410000E+01,-7.783043E-01
4.420000E+01,-7.780591E-01
4.430000E+01,-7.704433E-01
4.440000E+01,-7.536442E-01
4.450000E+01,-7.265904E-01
4.460000E+01,-6.890804E-01
4.470000E+01,-6.417993E-01
4.480000E+01,-5.862188E-01
4.490000E+01,-5.243928E-01
4.500000E+01,-4.586748E-01
4.510000E+01,-3.913939E-01
4.520000E+01,-3.245305E-01
4.530000E+01,-2.594359E-01
4.540000E+01,-1.966315E-01
4.550000E+01,-1.357161E-01
4.560000E+01,-7.539295E-02
4.570000E+01,-1.361524E-02
4.580000E+01,5.216668E-02
4.590000E+01,1.246874E-01
4.600000E+01,2.065152E-01
4.610000E+01,2.997110E-01
4.620000E+01,4.055365E-01
4.630000E+01,5.242468E-01
4.640000E+01,6.549886E-01
4.650000E+01,7.958133E-01
4.660000E+01,9.437998E-01
4.670000E+01,1.095266E+00
4.680000E+01,1.246043E+00
4.690000E+01,1.391768E+00
4.700000E+01,1.528170E+00
4.710000E+01,1.651306E+00
4.720000E+01,1.757723E+00
4.730000E+01,1.844538E+00
4.740000E+01,1.909434E+00
4.750000E+01,1.950576E+00
4.760000E+01,1.966497E+00
4.770000E+01,1.955950E+00
4.780000E+01,1.917795E+00
4.790000E+01,1.850935E+00
4.800000E+01,1.754326E+00
4.810000E+01,1.627087E+00
4.820000E+01,1.468686E+00
4.830000E+01,1.279209E+00
4.840000E+01,1.059661E+00
4.850000E+01,8.122701E-01
4.860000E+01,5.407331E-01
4.870000E+01,2.503708E-01
4.880000E+01,-5.186071E-02
4.890000E+01,-3.575239E-01
4.900000E+01,-6.570303E-01
4.910000E+01,-9.401356E-01
4.920000E+01,-1.196569E+00
4.930000E+01,-1.416746E+00
4.940000E+01,-1.592492E+00
4.950000E+01,-1.717722E+00
4.960000E+01,-1.788980E+00
4.970000E+01,-1.805797E+00
4.980000E+01,-1.770800E+00
4.990000E+01,-1.689574E+00
5.000000E+01,-1.570248E+00
5.010000E+01,-1.422865E+00
5.020000E+01,-1.258582E+00
5.030000E+01,-1.088752E+00
5.040000E+01,-9.239921E-01
5.050000E+01,-7.733699E-01
5.060000E+01,-6.437323E-01
5.070000E+01,-5.392626E-01
5.080000E+01,-4.613076E-01
5.090000E+01,-4.084866E-01
5.100000E+01,-3.770621E-01
5.110000E+01,-3.615266E-01
5.120000E+01,-3.553331E-01
5.130000E+01,-3.516845E-01
5.140000E+01,-3.442916E-01
5.150000E+01,-3.280152E-01
5.160000E+01,-2.993249E-01
5.170000E+01,-2.565303E-01
5.180000E+01,-1.997699E-01
5.190000E+01,-1.307745E-01
5.200000E+01,-5.244757E-02
5.210000E+01,3.166903E-02
5.220000E+01,1.179675E-01
5.230000E+01,2.033011E-01
5.240000E+01,2.853922E-01
5.250000E+01,3.630677E-01
5.260000E+01,4.362891E-01
5.270000E+01,5.059787E-01
5.280000E+01,5.736688E-01
5.290000E+01,6.410304E-01
5.300000E+01,7.093507E-01
5.310000E+01,7.790443E-01
5.320000E+01,8.492725E-01
5.330000E+01,9.177385E-01
5.340000E+01,9.806991E-01
5.350000E+01,1.033207E+00
5.360000E+01,1.069565E+00
5.370000E+01,1.083945E+00
5.380000E+01,1.071104E+00
5.390000E+01,1.027099E+00
5.400000E+01,9.499221E-01
5.410000E+01,8.399693E-01
5.420000E+01,7.002667E-01
5.430000E+01,5.364290E-01
5.440000E+01,3.563337E-01
5.450000E+01,1.695408E-01
5.460000E+01,-1.348797E-02
5.470000E+01,-1.822887E-01
5.480000E+01,-3.273198E-01
5.490000E+01,-4.408148E-01
5.500000E+01,-5.174721E-01
5.510000E+01,-5.549127E-01
5.520000E+01,-5.538598E-01
5.530000E+01,-5.180266E-01
5.540000E+01,-4.537301E-01
5.550000E+01,-3.692752E-01
5.560000E+01,-2.741788E-01
5.570000E+01,-1.783148E-01
5.580000E+01,-9.106532E-02
5.590000E+01,-2.055905E-02
5.600000E+01,2.693749E-02
5.610000E+01,4.742982E-02
5.620000E+01,3.938359E-02
5.630000E+01,3.692376E-03
5.640000E+01,-5.655231E-02
5.650000E+01,-1.364496E-01
5.660000E+01,-2.297862E-01
5.670000E+01,-3.295886E-01
5.680000E+01,-4.286786E-01
5.690000E+01,-5.201880E-01
5.700000E+01,-5.980002E-01
5.710000E+01,-6.570966E-01
5.720000E+01,-6.938002E-01
5.730000E+01,-7.059160E-01
5.740000E+01,-6.927771E-01
5.750000E+01,-6.552090E-01
5.760000E+01,-5.954239E-01
5.770000E+01,-5.168586E-01
5.780000E+01,-4.239644E-01
5.790000E+01,-3.219574E-01
5.800000E+01,-2.165351E-01
5.810000E+01,-1.135658E-01
5.820000E+01,-1.876021E-02
5.830000E+01,6.266311E-02
5.840000E+01,1.263014E-01
5.850000E+01,1.688606E-01
5.860000E+01,1.883933E-01
5.870000E+01,1.844606E-01
5.880000E+01,1.581955E-01
5.890000E+01,1.122562E-01
5.900000E+01,5.066230E-02
5.910000E+01,-2.147924E-02
5.920000E+01,-9.834134E-02
5.930000E+01,-1.738093E-01
5.940000E+01,-2.419423E-01
5.950000E+01,-2.974238E-01
5.960000E+01,-3.359581E-01
5.970000E+01,-3.545790E-01
5.980000E+01,-3.518400E-01
5.990000E+01,-3.278720E-01
6.000000E+01,-2.843064E-01
6.010000E+01,-2.240741E-01
6.020000E+01,-1.511063E-01
6.030000E+01,-6.997003E-02
6.040000E+01,1.452309E-02
6.050000E+01,9.769578E-02
6.060000E+01,1.753367E-01
6.070000E+01,2.439584E-01
6.080000E+01,3.009649E-01
6.090000E+01,3.447257E-01
6.100000E+01,3.745605E-01
6.110000E+01,3.906534E-01
6.120000E+01,3.939150E-01
6.130000E+01,3.858196E-01
6.140000E+01,3.682369E-01
6.150000E+01,3.432792E-01
6.160000E+01,3.131733E-01
6.170000E+01,2.801630E-01
6.180000E+01,2.464388E-01
6.190000E+01,2.140863E-01
6.200000E+01,1.850440E-01
6.210000E+01,1.610589E-01
6.220000E+01,1.436333E-01
6.230000E+01,1.339601E-01
6.240000E+01,1.328491E-01
6.250000E+01,1.406560E-01
6.260000E+01,1.572250E-01
6.270000E+01,1.818636E-01
6.280000E+01,2.133608E-01
6.290000E+01,2.500621E-01
6.300000E+01,2.900021E-01
6.310000E+01,3.310888E-01
6.320000E+01,3.713262E-01
6.330000E+01,4.090482E-01
6.340000E+01,4.431370E-01
6.350000E+01,4.731928E-01
6.360000E+01,4.996249E-01
6.370000E+01,5.236431E-01
6.380000E+01,5.471366E-01
6.390000E+01,5.724429E-01
6.400000E+01,6.020250E-01
6.410000E+01,6.380872E-01
6.420000E+01,6.821742E-01
6.430000E+01,7.348018E-01
6.440000E+01,7.951722E-01
6.450000E+01,8.610175E-01
6.460000E+01,9.286068E-01
6.470000E+01,9.929315E-01
6.480000E+01,1.048067E+00
6.490000E+01,1.087685E+00
6.500000E+01,1.105666E+00
6.510000E+01,1.096758E+00
6.520000E+01,1.057203E+00
6.530000E+01,9.852607E-01
6.540000E+01,8.815611E-01
6.550000E+01,7.492328E-01
6.560000E+01,5.937800E-01
6.570000E+01,4.227012E-01
6.580000E+01,2.448756E-01
6.590000E+01,6.977115E-02
6.600000E+01,-9.345336E-02
6.610000E+01,-2.368589E-01
6.620000E+01,-3.545548E-01
6.630000E+01,-4.433519E-01
6.640000E+01,-5.031641E-01
6.650000E+01,-5.371046E-01
6.660000E+01,-5.512545E-01
6.670000E+01,-5.541171E-01
6.680000E+01,-5.558022E-01
6.690000E+01,-5.670193E-01
6.700000E+01,-5.979765E-01
6.710000E+01,-6.572982E-01
6.720000E+01,-7.510723E-01
6.730000E+01,-8.821277E-01
6.740000E+01,-1.049620E+00
6.750000E+01,-1.248969E+00
6.760000E+01,-1.472160E+00
6.770000E+01,-1.708380E+00
6.780000E+01,-1.944917E+00
6.790000E+01,-2.168243E+00
6.800000E+01,-2.365157E+00
6.810000E+01,-2.523883E+00
6.820000E+01,-2.635000E+00
6.830000E+01,-2.692130E+00
6.840000E+01,-2.692306E+00
6.850000E+01,-2.636015E+00
6.860000E+01,-2.526898E+00
6.870000E+01,-2.371184E+00
6.880000E+01,-2.176923E+00
6.890000E+01,-1.953098E+00
6.900000E+01,-1.708756E+00
6.910000E+01,-1.452220E+00
6.920000E+01,-1.190487E+00
6.930000E+01,-9.288699E-01
6.940000E+01,-6.708903E-01
6.950000E+01,-4.184367E-01
6.960000E+01,-1.721305E-01
6.970000E+01,6.815787E-02
6.980000E+01,3.027275E-01
6.990000E+01,5.314880E-01
7.000000E+01,7.535029E-01
7.010000E+01,9.667021E-01
7.020000E+01,1.167801E+00
7.030000E+01,1.352439E+00
7.040000E+01,1.515518E+00
7.050000E+01,1.651694E+00
7.060000E+01,1.755954E+00
7.070000E+01,1.824210E+00
7.080000E+01,1.853818E+00
7.090000E+01,1.843966E+00
7.100000E+01,1.795881E+00
7.110000E+01,1.712818E+00
7.120000E+01,1.599848E+00
7.130000E+01,1.463461E+00
7.140000E+01,1.311032E+00
7.150000E+01,1.150227E+00
7.160000E+01,9.883966E-01
7.170000E+01,8.320441E-01
7.180000E+01,6.864071E-01
7.190000E+01,5.551977E-01
7.200000E+01,4.405134E-01
7.210000E+01,3.429124E-01
7.220000E+01,2.616295E-01
7.230000E+01,1.948888E-01
7.240000E+01,1.402680E-01
7.250000E+01,9.506421E-02
7.260000E+01,5.661768E-02
7.270000E+01,2.256345E-02
7.280000E+01,-9.007002E-03
7.290000E+01,-3.947506E-02
7.300000E+01,-6.970311E-02
7.310000E+01,-1.000993E-01
7.320000E+01,-1.307115E-01
7.330000E+01,-1.613233E-01
